dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-11-26,2025-11-05,2025-11-05,96.41,96.4,-0.0049999999999954525,-0.00518618400580381,0,0,96.405,97.125,96.4,96.405,96.405,2000,2000,888966960,IBX2025,2025-11-01,2025-11-05,2025-11-05T22:23:09Z,3.594999999999999
2025-12-29,2025-11-05,2025-11-05,96.425,96.42,-0.01999999999999602,-0.02073720773497436,-0.005,-0.005,96.425,97.19,96.415,96.425,96.43,105,105,895208763,IBZ2025,2025-12-01,2025-11-05,2025-11-05T22:23:09Z,3.575000000000003
2026-01-28,2025-11-04,2025-11-05,96.435,96.42,-0.030000000000001137,-0.031102586698461603,-0.015,-0.016,96.425,97.105,96.425,96.425,96.435,0,0,919010878,IBF2026,2026-01-01,2025-11-05,2025-11-05T22:23:09Z,3.5649999999999977
2026-02-25,2025-11-05,2025-11-05,96.5,96.47500000000001,-0.025000000000005684,-0.025898684346841068,0.035,0.036000000000000004,96.505,97.065,96.47,96.505,96.5,315,315,928464846,IBG2026,2026-02-01,2025-11-05,2025-11-05T22:23:09Z,3.4950000000000045
2026-03-29,2025-11-05,2025-11-05,96.515,96.495,-0.025000000000005684,-0.025891978665015466,0.045,0.047,96.53,97.105,96.48,96.53,96.515,22,22,935346173,IBH2026,2026-03-01,2025-11-05,2025-11-05T22:23:09Z,3.469999999999999
2026-04-28,2025-11-05,2025-11-05,96.53,96.51,-0.01999999999999602,-0.020710365537947625,0.04,0.041,96.55,96.925,96.53,96.55,96.535,50,50,941648808,IBJ2026,2026-04-01,2025-11-05,2025-11-05T22:23:09Z,3.450000000000003
2026-05-27,2025-10-30,2025-11-05,96.58500000000001,96.555,-0.03999999999999204,-0.04139072847681296,-0.03,-0.031,96.60000000000001,97.015,96.60000000000001,96.60000000000001,96.595,0,0,949242588,IBK2026,2026-05-01,2025-11-05,2025-11-05T22:23:09Z,3.405000000000001
2026-06-28,2025-07-21,2025-11-05,96.605,96.575,0.33500000000000796,0.34664735099338573,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.605,0,0,955528239,IBM2026,2026-06-01,2025-11-05,2025-11-05T22:23:09Z,3.394999999999996
2026-07-29,NA,2025-11-05,96.61,96.58,NA,0,NA,NA,NA,NA,NA,NA,96.62,0,0,962344067,IBN2026,2026-07-01,2025-11-05,2025-11-05T22:23:09Z,NA
2026-08-29,NA,2025-11-05,96.61500000000001,96.58500000000001,NA,0,NA,NA,NA,NA,NA,NA,96.62,0,0,969160575,IBQ2026,2026-08-01,2025-11-05,2025-11-05T22:23:09Z,NA
2026-09-28,2025-11-04,2025-11-05,96.61500000000001,96.58500000000001,-0.06499999999999773,-0.06724949562878044,-0.02,-0.021,96.59,96.86500000000001,96.59,96.59,96.625,0,0,976225343,IBU2026,2026-09-01,2025-11-05,2025-11-05T22:23:09Z,3.375
2026-10-28,2025-11-04,2025-11-05,96.62,96.59,-0.0799999999999983,-0.08276432857438268,-0.035,-0.036000000000000004,96.58,96.86500000000001,96.58,96.58,96.625,0,0,983956682,IBV2026,2026-10-01,2025-11-05,2025-11-05T22:23:09Z,3.375
2026-11-28,2025-11-04,2025-11-05,96.61500000000001,96.58500000000001,-0.07500000000000284,-0.07759557187936769,-0.03,-0.031,96.58,96.86500000000001,96.58,96.58,96.62,0,0,990482019,IBX2026,2026-11-01,2025-11-05,2025-11-05T22:23:09Z,3.3799999999999955
2026-12-29,2025-11-04,2025-11-05,96.605,96.575,-0.08499999999999375,-0.08795074758134798,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.61,0,0,996839036,IBZ2026,2026-12-01,2025-11-05,2025-11-05T22:23:09Z,3.3900000000000006
2027-01-27,NA,2025-11-05,96.605,96.575,NA,0,NA,NA,NA,NA,NA,NA,96.605,0,0,1004041830,IBF2027,2027-01-01,2025-11-05,2025-11-05T22:23:09Z,NA
2027-02-24,NA,2025-11-05,96.59,96.56,NA,0,NA,NA,NA,NA,NA,NA,96.595,0,0,1010033436,IBG2027,2027-02-01,2025-11-05,2025-11-05T22:23:09Z,NA
2027-03-29,NA,2025-11-05,96.58,96.55,NA,0,NA,NA,NA,NA,NA,NA,96.58500000000001,0,0,1016946091,IBH2027,2027-03-01,2025-11-05,2025-11-05T22:23:09Z,NA
2027-04-28,NA,2025-11-05,96.57000000000001,96.54,NA,0,NA,NA,NA,NA,NA,NA,96.575,0,0,1026315950,IBJ2027,2027-04-01,2025-11-05,2025-11-05T22:23:09Z,NA
