date,cash_rate,scrape_date,scrape_time
2025-05-01,3.989999999999995,2025-05-02,2025-05-05T01:28:02Z
2025-06-01,3.825000000000003,2025-05-02,2025-05-05T01:28:02Z
2025-07-01,3.7099999999999937,2025-05-02,2025-05-05T01:28:02Z
2025-08-01,3.5,2025-05-02,2025-05-05T01:28:02Z
2025-09-01,3.4350000000000023,2025-05-02,2025-05-05T01:28:02Z
2025-10-01,3.259999999999991,2025-05-02,2025-05-05T01:28:02Z
2025-11-01,3.0549999999999926,2025-05-02,2025-05-05T01:28:02Z
2025-12-01,3.0049999999999955,2025-05-02,2025-05-05T01:28:02Z
2026-01-01,2.969999999999999,2025-05-02,2025-05-05T01:28:02Z
2026-02-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-03-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-04-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-05-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-06-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-07-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-08-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-09-01,NA,2025-05-02,2025-05-05T01:28:02Z
2026-10-01,NA,2025-05-02,2025-05-05T01:28:02Z
