dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-29,2025-10-29,96.405,96.4,0,0,0,0,96.405,97.09,96.4,96.405,96.405,104,104,881982000,IBV2025,2025-10-01,2025-10-29,2025-10-29T23:12:31Z,3.594999999999999
2025-11-26,2025-10-29,2025-10-29,96.41,96.405,-0.13000000000000966,-0.13465920861819936,-0.005,-0.005,96.41,97.125,96.41,96.41,96.415,1301,1301,888966960,IBX2025,2025-11-01,2025-10-29,2025-10-29T23:12:31Z,3.5900000000000034
2025-12-29,2025-10-29,2025-10-29,96.435,96.425,-0.18500000000000227,-0.19147174498033767,-0.015,-0.016,96.435,97.19,96.44,96.435,96.45,212,212,895208763,IBZ2025,2025-12-01,2025-10-29,2025-10-29T23:12:31Z,3.5649999999999977
2026-01-28,2025-10-29,2025-10-29,96.455,96.435,-0.20000000000000284,-0.2069536423841089,-0.015,-0.016,96.44,97.105,96.565,96.44,96.455,20,20,919010878,IBF2026,2026-01-01,2025-10-29,2025-10-29T23:12:31Z,3.5600000000000023
2026-02-25,2025-10-29,2025-10-29,96.52,96.5,-0.23499999999999943,-0.24293172068020824,-0.03,-0.031,96.5,97.065,96.53,96.5,96.53,107,107,928464846,IBG2026,2026-02-01,2025-10-29,2025-10-29T23:12:31Z,3.5
2026-03-29,2025-10-29,2025-10-29,96.545,96.52,-0.23499999999999943,-0.24285640469177847,-0.025,-0.026000000000000002,96.53,97.105,96.555,96.53,96.555,4,4,935346173,IBH2026,2026-03-01,2025-10-29,2025-10-29T23:12:31Z,3.469999999999999
2026-04-28,2025-10-01,2025-10-29,96.565,96.55,-0.14499999999999602,-0.14981660381257017,-0.01,-0.01,96.64,96.925,96.635,96.64,96.57000000000001,0,0,941648808,IBJ2026,2026-04-01,2025-10-29,2025-10-29T23:12:31Z,3.4299999999999926
2026-05-27,2025-10-29,2025-10-29,96.61500000000001,96.60000000000001,-0.20999999999999375,-0.2168301497160493,-0.13,-0.134,96.64,97.015,96.64,96.64,96.63,50,100,949242588,IBK2026,2026-05-01,2025-10-29,2025-10-29T23:12:31Z,3.3599999999999994
2026-06-28,2025-07-21,2025-10-29,96.635,96.605,0.11000000000001364,0.113560109430665,NA,NA,96.97500000000001,96.97500000000001,96.97500000000001,96.97500000000001,96.64,0,0,955528239,IBM2026,2026-06-01,2025-10-29,2025-10-29T23:12:31Z,3.3599999999999994
2026-07-29,NA,2025-10-29,96.645,96.61500000000001,NA,0,NA,NA,NA,NA,NA,NA,96.65,0,0,962344067,IBN2026,2026-07-01,2025-10-29,2025-10-29T23:12:31Z,NA
2026-08-29,NA,2025-10-29,96.65,96.62,NA,0,NA,NA,NA,NA,NA,NA,96.655,0,0,969160575,IBQ2026,2026-08-01,2025-10-29,2025-10-29T23:12:31Z,NA
2026-09-28,2025-10-23,2025-10-29,96.65,96.62,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.655,0,0,976225343,IBU2026,2026-09-01,2025-10-29,2025-10-29T23:12:31Z,3.344999999999999
2026-10-28,2025-10-23,2025-10-29,96.645,96.61500000000001,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.66,0,0,983956682,IBV2026,2026-10-01,2025-10-29,2025-10-29T23:12:31Z,3.3400000000000034
2026-11-28,2025-10-23,2025-10-29,96.64,96.61,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.655,0,0,990482019,IBX2026,2026-11-01,2025-10-29,2025-10-29T23:12:31Z,3.344999999999999
2026-12-29,2025-10-23,2025-10-29,96.625,96.595,-0.0049999999999954525,-0.005161556725503719,-0.005,-0.005,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.645,0,0,996839036,IBZ2026,2026-12-01,2025-10-29,2025-10-29T23:12:31Z,3.355000000000004
2027-01-27,NA,2025-10-29,96.62,96.59,NA,0,NA,NA,NA,NA,NA,NA,96.64,0,0,1004041830,IBF2027,2027-01-01,2025-10-29,2025-10-29T23:12:31Z,NA
2027-02-24,NA,2025-10-29,96.605,96.575,NA,0,NA,NA,NA,NA,NA,NA,96.625,0,0,1010033436,IBG2027,2027-02-01,2025-10-29,2025-10-29T23:12:31Z,NA
2027-03-29,NA,2025-10-29,96.595,96.565,NA,0,NA,NA,NA,NA,NA,NA,96.62,0,0,1016946091,IBH2027,2027-03-01,2025-10-29,2025-10-29T23:12:31Z,NA
