dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-04-28,2026-04-16,2026-04-22,95.905,95.9,0,0,-0.005,-0.005,95.9,96.925,95.9,95.9,95.905,0,0,941648808,IBJ2026,2026-04-01,2026-04-22,2026-04-23T03:46:23Z,4.094999999999999,4.094999999999999
2026-05-27,2026-04-23,2026-04-22,95.75,95.745,0,0,-0.005,-0.005,95.745,97.015,95.74000000000001,95.745,95.75,1420,1420,949242588,IBK2026,2026-05-01,2026-04-22,2026-04-23T03:46:23Z,4.2549999999999955,4.25
2026-06-28,2026-04-21,2026-04-22,95.69500000000001,95.67,-0.010000000000005116,-0.010450958875482171,-0.015,-0.016,95.675,96.97500000000001,95.675,95.675,95.69,0,0,955528239,IBM2026,2026-06-01,2026-04-22,2026-04-23T03:46:23Z,4.310000000000002,4.310000000000002
2026-07-29,2026-04-23,2026-04-22,95.65,95.63,-0.03499999999999659,-0.0365898280278047,-0.025,-0.026000000000000002,95.62,96.075,95.66,95.62,95.645,25,25,962344067,IBN2026,2026-07-01,2026-04-22,2026-04-23T03:46:23Z,4.3799999999999955,4.355000000000004
2026-08-29,2026-04-20,2026-04-22,95.55,95.525,0.010000000000005116,0.010463534581987148,0.04,0.042,95.58,96.15,95.58,95.58,95.56,0,0,969160575,IBQ2026,2026-08-01,2026-04-22,2026-04-23T03:46:23Z,4.439999999999998,4.439999999999998
2026-09-28,2026-04-23,2026-04-22,95.49,95.465,-0.015000000000000568,-0.015705983979896938,-0.015,-0.016,95.49,96.86500000000001,95.505,95.49,95.505,25,25,976225343,IBU2026,2026-09-01,2026-04-22,2026-04-23T03:46:23Z,4.510000000000005,4.4950000000000045
2026-10-28,2026-04-23,2026-04-22,95.415,95.385,-0.015000000000000568,-0.015718327569947153,-0.025,-0.026000000000000002,95.415,96.86500000000001,95.4,95.415,95.44,25,25,983956682,IBV2026,2026-10-01,2026-04-22,2026-04-23T03:46:23Z,4.584999999999994,4.560000000000002
2026-11-28,2026-04-22,2026-04-22,95.34,95.31,-0.0049999999999954525,-0.005243013684260948,-0.03,-0.031,95.36,96.86500000000001,95.39,95.36,95.39,50,50,990482019,IBX2026,2026-11-01,2026-04-22,2026-04-23T03:46:23Z,4.640000000000001,4.609999999999999
2026-12-29,2026-04-07,2026-04-22,95.32000000000001,95.29,0.0049999999999954525,0.005243563525767345,0.065,0.068,95.36,96.86500000000001,95.36,95.36,95.37,0,0,996839036,IBZ2026,2026-12-01,2026-04-22,2026-04-23T03:46:23Z,4.6299999999999955,4.6299999999999955
2027-01-27,NA,2026-04-22,95.32000000000001,95.29,NA,0,NA,NA,NA,NA,NA,NA,95.37,0,0,1004041830,IBF2027,2027-01-01,2026-04-22,2026-04-23T03:46:23Z,4.6299999999999955,4.6299999999999955
2027-02-24,NA,2026-04-22,95.32000000000001,95.29,NA,0,NA,NA,NA,NA,NA,NA,95.375,0,0,1010033436,IBG2027,2027-02-01,2026-04-22,2026-04-23T03:46:23Z,4.625,4.625
2027-03-29,NA,2026-04-22,95.325,95.295,NA,0,NA,NA,NA,NA,NA,NA,95.385,0,0,1016946091,IBH2027,2027-03-01,2026-04-22,2026-04-23T03:46:23Z,4.614999999999995,4.614999999999995
2027-04-28,NA,2026-04-22,95.33500000000001,95.305,NA,0,NA,NA,NA,NA,NA,NA,95.395,0,0,1026315950,IBJ2027,2027-04-01,2026-04-22,2026-04-23T03:46:23Z,4.605000000000004,4.605000000000004
2027-05-29,NA,2026-04-22,95.355,95.325,NA,0,NA,NA,NA,NA,NA,NA,95.42,0,0,1033478754,IBK2027,2027-05-01,2026-04-22,2026-04-23T03:46:23Z,4.579999999999998,4.579999999999998
2027-06-28,NA,2026-04-22,95.365,95.33500000000001,NA,0,NA,NA,NA,NA,NA,NA,95.43,0,0,1041047069,IBM2027,2027-06-01,2026-04-22,2026-04-23T03:46:23Z,4.569999999999993,4.569999999999993
2027-07-28,NA,2026-04-22,95.39,95.36,NA,0,NA,NA,NA,NA,NA,NA,95.455,0,0,1048381155,IBN2027,2027-07-01,2026-04-22,2026-04-23T03:46:23Z,4.545000000000002,4.545000000000002
2027-08-29,NA,2026-04-22,95.405,95.375,NA,0,NA,NA,NA,NA,NA,NA,95.47,0,0,1056394462,IBQ2027,2027-08-01,2026-04-22,2026-04-23T03:46:23Z,4.530000000000001,4.530000000000001
2027-09-28,NA,2026-04-22,95.425,95.395,NA,0,NA,NA,NA,NA,NA,NA,95.485,0,0,1065438498,IBU2027,2027-09-01,2026-04-22,2026-04-23T03:46:23Z,4.515000000000001,4.515000000000001
