date,cash_rate,scrape_date,scrape_time
2024-03-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-04-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-05-01,4.299999999999997,2024-03-28,2024-03-28T12:00:00Z
2024-06-01,4.280000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-07-01,4.2549999999999955,2024-03-28,2024-03-28T12:00:00Z
2024-08-01,4.170000000000002,2024-03-28,2024-03-28T12:00:00Z
2024-09-01,4.140000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-10-01,4.079999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-11-01,3.984999999999999,2024-03-28,2024-03-28T12:00:00Z
2024-12-01,3.914999999999992,2024-03-28,2024-03-28T12:00:00Z
2025-01-01,3.884999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-02-01,3.8149999999999977,2024-03-28,2024-03-28T12:00:00Z
2025-03-01,3.774999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-04-01,3.730000000000004,2024-03-28,2024-03-28T12:00:00Z
2025-05-01,3.6700000000000017,2024-03-28,2024-03-28T12:00:00Z
2025-06-01,3.625,2024-03-28,2024-03-28T12:00:00Z
2025-07-01,3.5849999999999937,2024-03-28,2024-03-28T12:00:00Z
2025-08-01,3.5450000000000017,2024-03-28,2024-03-28T12:00:00Z
2024-04-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-05-01,4.299999999999997,2024-03-28,2024-03-28T12:00:00Z
2024-06-01,4.280000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-07-01,4.2549999999999955,2024-03-28,2024-03-28T12:00:00Z
2024-08-01,4.170000000000002,2024-03-28,2024-03-28T12:00:00Z
2024-09-01,4.140000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-10-01,4.079999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-11-01,3.984999999999999,2024-03-28,2024-03-28T12:00:00Z
2024-12-01,3.914999999999992,2024-03-28,2024-03-28T12:00:00Z
2025-01-01,3.884999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-02-01,3.8149999999999977,2024-03-28,2024-03-28T12:00:00Z
2025-03-01,3.774999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-04-01,3.730000000000004,2024-03-28,2024-03-28T12:00:00Z
2025-05-01,3.6700000000000017,2024-03-28,2024-03-28T12:00:00Z
2025-06-01,3.625,2024-03-28,2024-03-28T12:00:00Z
2025-07-01,3.5849999999999937,2024-03-28,2024-03-28T12:00:00Z
2025-08-01,3.5450000000000017,2024-03-28,2024-03-28T12:00:00Z
2024-04-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-05-01,4.299999999999997,2024-03-28,2024-03-28T12:00:00Z
2024-06-01,4.280000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-07-01,4.2549999999999955,2024-03-28,2024-03-28T12:00:00Z
2024-08-01,4.170000000000002,2024-03-28,2024-03-28T12:00:00Z
2024-09-01,4.140000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-10-01,4.079999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-11-01,3.984999999999999,2024-03-28,2024-03-28T12:00:00Z
2024-12-01,3.914999999999992,2024-03-28,2024-03-28T12:00:00Z
2025-01-01,3.884999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-02-01,3.8149999999999977,2024-03-28,2024-03-28T12:00:00Z
2025-03-01,3.774999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-04-01,3.730000000000004,2024-03-28,2024-03-28T12:00:00Z
2025-05-01,3.6700000000000017,2024-03-28,2024-03-28T12:00:00Z
2025-06-01,3.625,2024-03-28,2024-03-28T12:00:00Z
2025-07-01,3.5849999999999937,2024-03-28,2024-03-28T12:00:00Z
2025-08-01,3.5450000000000017,2024-03-28,2024-03-28T12:00:00Z
2024-04-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-05-01,4.299999999999997,2024-03-28,2024-03-28T12:00:00Z
2024-06-01,4.280000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-07-01,4.2549999999999955,2024-03-28,2024-03-28T12:00:00Z
2024-08-01,4.170000000000002,2024-03-28,2024-03-28T12:00:00Z
2024-09-01,4.140000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-10-01,4.079999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-11-01,3.984999999999999,2024-03-28,2024-03-28T12:00:00Z
2024-12-01,3.914999999999992,2024-03-28,2024-03-28T12:00:00Z
2025-01-01,3.884999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-02-01,3.8149999999999977,2024-03-28,2024-03-28T12:00:00Z
2025-03-01,3.774999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-04-01,3.730000000000004,2024-03-28,2024-03-28T12:00:00Z
2025-05-01,3.6700000000000017,2024-03-28,2024-03-28T12:00:00Z
2025-06-01,3.625,2024-03-28,2024-03-28T12:00:00Z
2025-07-01,3.5849999999999937,2024-03-28,2024-03-28T12:00:00Z
2025-08-01,3.5450000000000017,2024-03-28,2024-03-28T12:00:00Z
2024-04-01,4.314999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-05-01,4.299999999999997,2024-03-28,2024-03-28T12:00:00Z
2024-06-01,4.280000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-07-01,4.2549999999999955,2024-03-28,2024-03-28T12:00:00Z
2024-08-01,4.170000000000002,2024-03-28,2024-03-28T12:00:00Z
2024-09-01,4.140000000000001,2024-03-28,2024-03-28T12:00:00Z
2024-10-01,4.079999999999998,2024-03-28,2024-03-28T12:00:00Z
2024-11-01,3.984999999999999,2024-03-28,2024-03-28T12:00:00Z
2024-12-01,3.914999999999992,2024-03-28,2024-03-28T12:00:00Z
2025-01-01,3.884999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-02-01,3.8149999999999977,2024-03-28,2024-03-28T12:00:00Z
2025-03-01,3.774999999999991,2024-03-28,2024-03-28T12:00:00Z
2025-04-01,3.730000000000004,2024-03-28,2024-03-28T12:00:00Z
2025-05-01,3.6700000000000017,2024-03-28,2024-03-28T12:00:00Z
2025-06-01,3.625,2024-03-28,2024-03-28T12:00:00Z
2025-07-01,3.5849999999999937,2024-03-28,2024-03-28T12:00:00Z
2025-08-01,3.5450000000000017,2024-03-28,2024-03-28T12:00:00Z
