dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-08-29,2026-08-11,2026-08-11,95.655,95.65,0.005000000000009663,0.005227664802142991,-0.005,-0.005,95.65,96.15,95.64,95.65,95.655,1027,1027,969160575,IBQ2026,2026-08-01,2026-08-11,2026-08-11T11:14:49Z,4.349999999999994,4.344999999999999
2026-09-28,2026-08-11,2026-08-11,95.65,95.645,0,0,0,0,95.645,96.86500000000001,95.52,95.645,95.65,2784,2784,976225343,IBU2026,2026-09-01,2026-08-11,2026-08-11T11:14:49Z,4.355000000000004,4.349999999999994
2026-10-28,2026-08-11,2026-08-11,95.605,95.595,0.015000000000000568,0.015689555985566202,0.01,0.01,95.62,96.86500000000001,95.53,95.62,95.605,90,90,983956682,IBV2026,2026-10-01,2026-08-11,2026-08-11T11:14:49Z,4.3799999999999955,4.394999999999996
2026-11-28,2026-08-11,2026-08-11,95.53,95.505,-0.015000000000000568,-0.015700230270044555,-0.01,-0.01,95.525,96.86500000000001,95.52,95.525,95.515,143,143,990482019,IBX2026,2026-11-01,2026-08-11,2026-08-11T11:14:49Z,4.474999999999994,4.484999999999999
2026-12-29,2026-08-05,2026-08-11,95.635,95.48,0.03499999999999659,0.03664345914253948,0.035,0.037,95.55,96.86500000000001,95.55,95.55,95.49,0,0,996839036,IBZ2026,2026-12-01,2026-08-11,2026-08-11T11:14:49Z,4.510000000000005,4.510000000000005
2027-01-27,2026-07-23,2026-08-11,NA,NA,-0.09999999999999432,-0.10470655986596966,-0.055,-0.058,95.405,95.415,95.405,95.405,95.48,0,0,1004041830,IBF2027,2027-01-01,2026-08-11,2026-08-11T11:14:49Z,4.519999999999996,4.519999999999996
2027-02-24,2026-07-23,2026-08-11,NA,NA,-0.1349999999999909,-0.14139827179889072,-0.06,-0.063,95.34,95.52,95.34,95.34,95.455,0,0,1010033436,IBG2027,2027-02-01,2026-08-11,2026-08-11T11:14:49Z,4.545000000000002,4.545000000000002
2027-03-29,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.44500000000001,0,0,1016946091,IBH2027,2027-03-01,2026-08-11,2026-08-11T11:14:49Z,4.554999999999993,4.554999999999993
2027-04-28,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.45,0,0,1026315950,IBJ2027,2027-04-01,2026-08-11,2026-08-11T11:14:49Z,4.549999999999997,4.549999999999997
2027-05-29,2026-07-30,2026-08-11,NA,NA,0.024999999999991473,0.02618349392542048,-0.02,-0.021,95.505,95.51,95.505,95.505,95.46000000000001,0,0,1033478754,IBK2027,2027-05-01,2026-08-11,2026-08-11T11:14:49Z,4.539999999999992,4.539999999999992
2027-06-28,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.46000000000001,0,0,1041047069,IBM2027,2027-06-01,2026-08-11,2026-08-11T11:14:49Z,4.539999999999992,4.539999999999992
2027-07-28,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.46000000000001,0,0,1048381155,IBN2027,2027-07-01,2026-08-11,2026-08-11T11:14:49Z,4.539999999999992,4.539999999999992
2027-08-29,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.47,0,0,1056394462,IBQ2027,2027-08-01,2026-08-11,2026-08-11T11:14:49Z,4.530000000000001,4.530000000000001
2027-09-28,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.48,0,0,1065438498,IBU2027,2027-09-01,2026-08-11,2026-08-11T11:14:49Z,4.519999999999996,4.519999999999996
2027-10-27,2026-06-17,2026-08-11,NA,NA,0.20000000000000284,0.2093364036005891,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.5,0,0,1073003941,IBV2027,2027-10-01,2026-08-11,2026-08-11T11:14:49Z,4.5,4.5
2027-11-28,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.525,0,0,1081768076,IBX2027,2027-11-01,2026-08-11,2026-08-11T11:14:49Z,4.474999999999994,4.474999999999994
2027-12-29,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.545,0,0,1089939586,IBZ2027,2027-12-01,2026-08-11,2026-08-11T11:14:49Z,4.454999999999998,4.454999999999998
2028-01-29,NA,2026-08-11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.56,0,0,1098735700,IBF2028,2028-01-01,2026-08-11,2026-08-11T11:14:49Z,4.439999999999998,4.439999999999998
