dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-16,2025-10-16,96.405,96.4,0,0,0,0,96.405,97.09,96.405,96.405,96.405,200,200,881982000,IBV2025,2025-10-01,2025-10-16,2025-10-17T04:38:34Z,3.594999999999999
2025-11-26,2025-10-17,2025-10-16,96.57000000000001,96.565,0.09499999999999886,0.0984660033167484,0.01,0.01,96.575,97.125,96.48,96.575,96.565,2181,2181,888966960,IBX2025,2025-11-01,2025-10-16,2025-10-17T04:38:34Z,3.424999999999997
2025-12-29,2025-10-17,2025-10-16,96.655,96.65,0.14000000000000057,0.14505517277107244,0.03,0.031,96.655,97.19,96.51,96.655,96.625,1055,1055,895208763,IBZ2025,2025-12-01,2025-10-16,2025-10-17T04:38:34Z,3.344999999999999
2026-01-28,2025-10-16,2025-10-16,96.69500000000001,96.675,0.14000000000000057,0.14504014504014562,0.11,0.114,96.665,97.105,96.56,96.665,96.655,1,1,919010878,IBF2026,2026-01-01,2025-10-16,2025-10-17T04:38:34Z,3.3349999999999937
2026-02-25,2025-10-16,2025-10-16,96.8,96.775,0.1700000000000017,0.17600165648618046,0.13,0.135,96.76,97.065,96.76,96.76,96.74000000000001,200,200,928464846,IBG2026,2026-02-01,2025-10-16,2025-10-17T04:38:34Z,3.239999999999995
2026-03-29,2025-10-10,2025-10-16,96.83500000000001,96.81,0,0,-0.01,-0.01,96.605,97.105,96.605,96.605,96.77,0,0,935346173,IBH2026,2026-03-01,2025-10-16,2025-10-17T04:38:34Z,3.230000000000004
2026-04-28,2025-10-01,2025-10-16,96.86500000000001,96.83500000000001,0.01999999999999602,0.020699648105978078,-0.01,-0.01,96.64,96.925,96.635,96.64,96.79,0,0,941648808,IBJ2026,2026-04-01,2025-10-16,2025-10-17T04:38:34Z,3.2099999999999937
2026-05-27,2025-10-14,2025-10-16,96.925,96.895,0.05000000000001137,0.051727705359002035,-0.005,-0.005,96.71000000000001,97.015,96.71000000000001,96.71000000000001,96.84,0,0,949242588,IBK2026,2026-05-01,2025-10-16,2025-10-17T04:38:34Z,3.1599999999999966
2026-06-28,2025-07-21,2025-10-16,96.94,96.91,0.3050000000000068,0.31550636184959846,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.85000000000001,0,0,955528239,IBM2026,2026-06-01,2025-10-16,2025-10-17T04:38:34Z,3.1499999999999915
2026-07-29,NA,2025-10-16,96.94,96.91,NA,0,NA,NA,NA,NA,NA,NA,96.855,0,0,962344067,IBN2026,2026-07-01,2025-10-16,2025-10-17T04:38:34Z,NA
2026-08-29,NA,2025-10-16,96.94500000000001,96.915,NA,0,NA,NA,NA,NA,NA,NA,96.855,0,0,969160575,IBQ2026,2026-08-01,2025-10-16,2025-10-17T04:38:34Z,NA
2026-09-28,2025-10-16,2025-10-16,96.94500000000001,96.915,0.1599999999999966,0.16549441456350494,-0.015,-0.015,96.84,NA,NA,96.84,96.855,100,100,976225343,IBU2026,2026-09-01,2025-10-16,2025-10-17T04:38:34Z,3.1599999999999966
2026-10-28,NA,2025-10-16,96.94,96.91,NA,0,NA,NA,NA,NA,NA,NA,96.855,0,0,983956682,IBV2026,2026-10-01,2025-10-16,2025-10-17T04:38:34Z,NA
2026-11-28,NA,2025-10-16,96.935,96.905,NA,0,NA,NA,NA,NA,NA,NA,96.85000000000001,0,0,990482019,IBX2026,2026-11-01,2025-10-16,2025-10-17T04:38:34Z,NA
2026-12-29,2025-10-16,2025-10-16,96.93,96.9,0.18500000000000227,0.19140241063576874,-0.005,-0.005,96.84,NA,NA,96.84,96.845,100,100,996839036,IBZ2026,2026-12-01,2025-10-16,2025-10-17T04:38:34Z,3.1599999999999966
2027-01-27,NA,2025-10-16,96.93,96.9,NA,0,NA,NA,NA,NA,NA,NA,96.845,0,0,1004041830,IBF2027,2027-01-01,2025-10-16,2025-10-17T04:38:34Z,NA
2027-02-24,NA,2025-10-16,96.92,96.89,NA,0,NA,NA,NA,NA,NA,NA,96.83500000000001,0,0,1010033436,IBG2027,2027-02-01,2025-10-16,2025-10-17T04:38:34Z,NA
2027-03-29,NA,2025-10-16,96.915,96.885,NA,0,NA,NA,NA,NA,NA,NA,96.83,0,0,1016946091,IBH2027,2027-03-01,2025-10-16,2025-10-17T04:38:34Z,NA
