dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-22,2025-10-22,96.405,96.4,0,0,0,0,96.405,97.09,96.405,96.405,96.405,5,5,881982000,IBV2025,2025-10-01,2025-10-22,2025-10-22T06:48:25Z,3.594999999999999
2025-11-26,2025-10-22,2025-10-22,96.55,96.545,0.04999999999999716,0.05181615627752439,0,0,96.545,97.125,96.48,96.545,96.545,5,5,888966960,IBX2025,2025-11-01,2025-10-22,2025-10-22T06:48:25Z,3.4549999999999983
2025-12-29,2025-10-21,2025-10-22,96.62,96.605,0.0800000000000125,0.08287149738438132,-0.01,-0.01,96.61500000000001,97.19,96.51,96.61500000000001,96.61500000000001,5,5,895208763,IBZ2025,2025-12-01,2025-10-22,2025-10-22T06:48:25Z,3.384999999999991
2026-01-28,2025-10-22,2025-10-22,NA,96.625,0.07500000000000284,0.07767191383595987,-0.01,-0.01,96.635,97.105,96.63,96.635,96.63,7,7,919010878,IBF2026,2026-01-01,2025-10-22,2025-10-22T06:48:25Z,3.364999999999995
2026-02-25,2025-10-21,2025-10-22,NA,NA,0.11000000000001364,0.11383628272794541,0.005,0.005,96.74000000000001,97.065,96.735,96.74000000000001,96.735,7,7,928464846,IBG2026,2026-02-01,2025-10-22,2025-10-22T06:48:25Z,3.2650000000000006
2026-03-29,2025-10-10,2025-10-22,NA,96.765,-0.045000000000001705,-0.04655975168132613,-0.01,-0.01,96.605,97.105,96.605,96.605,96.765,0,0,935346173,IBH2026,2026-03-01,2025-10-22,2025-10-22T06:48:25Z,3.2349999999999994
2026-04-28,2025-10-01,2025-10-22,NA,96.765,-0.03499999999999659,-0.03620377553658815,-0.01,-0.01,96.64,96.925,96.635,96.64,96.79,0,0,941648808,IBJ2026,2026-04-01,2025-10-22,2025-10-22T06:48:25Z,3.2099999999999937
2026-05-27,2025-10-14,2025-10-22,NA,NA,-0.009999999999990905,-0.010339123242339645,-0.005,-0.005,96.71000000000001,97.015,96.71000000000001,96.71000000000001,96.855,0,0,949242588,IBK2026,2026-05-01,2025-10-22,2025-10-22T06:48:25Z,3.144999999999996
2026-06-28,2025-07-21,2025-10-22,NA,NA,0.2400000000000091,0.24810048069469076,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.86500000000001,0,0,955528239,IBM2026,2026-06-01,2025-10-22,2025-10-22T06:48:25Z,3.134999999999991
2026-07-29,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.87,0,0,962344067,IBN2026,2026-07-01,2025-10-22,2025-10-22T06:48:25Z,NA
2026-08-29,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.875,0,0,969160575,IBQ2026,2026-08-01,2025-10-22,2025-10-22T06:48:25Z,NA
2026-09-28,2025-10-16,2025-10-22,NA,NA,0.09000000000000341,0.09302325581395701,-0.015,-0.015,96.84,96.84,96.84,96.84,96.875,0,0,976225343,IBU2026,2026-09-01,2025-10-22,2025-10-22T06:48:25Z,3.125
2026-10-28,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.875,0,0,983956682,IBV2026,2026-10-01,2025-10-22,2025-10-22T06:48:25Z,NA
2026-11-28,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.875,0,0,990482019,IBX2026,2026-11-01,2025-10-22,2025-10-22T06:48:25Z,NA
2026-12-29,2025-10-16,2025-10-22,NA,96.85000000000001,0.09499999999999886,0.09819628921391169,-0.005,-0.005,96.84,96.84,96.84,96.84,96.86500000000001,0,0,996839036,IBZ2026,2026-12-01,2025-10-22,2025-10-22T06:48:25Z,3.134999999999991
2027-01-27,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.86,0,0,1004041830,IBF2027,2027-01-01,2025-10-22,2025-10-22T06:48:25Z,NA
2027-02-24,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.855,0,0,1010033436,IBG2027,2027-02-01,2025-10-22,2025-10-22T06:48:25Z,NA
2027-03-29,NA,2025-10-22,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.85000000000001,0,0,1016946091,IBH2027,2027-03-01,2025-10-22,2025-10-22T06:48:25Z,NA
