date,cash_rate,scrape_date,scrape_time
2025-04-01,4.069999999999993,2025-04-08,2025-04-08T12:00:00Z
2025-05-01,3.944999999999993,2025-04-08,2025-04-08T12:00:00Z
2025-06-01,3.719999999999999,2025-04-08,2025-04-08T12:00:00Z
2025-07-01,3.5450000000000017,2025-04-08,2025-04-08T12:00:00Z
2025-08-01,3.325000000000003,2025-04-08,2025-04-08T12:00:00Z
2025-09-01,3.219999999999999,2025-04-08,2025-04-08T12:00:00Z
2025-10-01,3.094999999999999,2025-04-08,2025-04-08T12:00:00Z
2025-11-01,2.984999999999999,2025-04-08,2025-04-08T12:00:00Z
2025-12-01,2.9549999999999983,2025-04-08,2025-04-08T12:00:00Z
2026-01-01,2.950000000000003,2025-04-08,2025-04-08T12:00:00Z
2026-02-01,2.9299999999999926,2025-04-08,2025-04-08T12:00:00Z
2026-03-01,2.9200000000000017,2025-04-08,2025-04-08T12:00:00Z
2026-04-01,2.905000000000001,2025-04-08,2025-04-08T12:00:00Z
2026-05-01,2.890000000000001,2025-04-08,2025-04-08T12:00:00Z
2026-06-01,2.890000000000001,2025-04-08,2025-04-08T12:00:00Z
2026-07-01,2.894999999999996,2025-04-08,2025-04-08T12:00:00Z
2026-08-01,2.9099999999999966,2025-04-08,2025-04-08T12:00:00Z
2026-09-01,2.914999999999992,2025-04-08,2025-04-08T12:00:00Z
