dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-07-29,2026-06-30,2026-06-29,95.655,95.65,0,0,-0.005,-0.005,95.65,96.075,95.65,95.65,95.655,3,3,962344067,IBN2026,2026-07-01,2026-06-29,2026-06-30T05:51:35Z,4.349999999999994,4.344999999999999
2026-08-29,2026-06-30,2026-06-29,95.625,95.605,0.01999999999999602,0.020919407980749982,0.01,0.01,95.625,96.15,95.60000000000001,95.625,95.61500000000001,51,51,969160575,IBQ2026,2026-08-01,2026-06-29,2026-06-30T05:51:35Z,4.375,4.384999999999991
2026-09-28,2026-06-30,2026-06-29,95.61500000000001,95.595,0.01500000000001478,0.015692838834560633,0,0,95.60000000000001,96.86500000000001,95.52,95.60000000000001,95.60000000000001,150,150,976225343,IBU2026,2026-09-01,2026-06-29,2026-06-30T05:51:35Z,4.3999999999999915,4.3999999999999915
2026-10-28,2026-06-29,2026-06-29,95.595,95.57000000000001,0.0350000000000108,0.03662428713442244,0.005,0.005,95.60000000000001,96.86500000000001,95.58,95.60000000000001,95.59,103,103,983956682,IBV2026,2026-10-01,2026-06-29,2026-06-30T05:51:35Z,4.3999999999999915,4.409999999999997
2026-11-28,2026-06-16,2026-06-29,95.555,95.53,-0.009999999999990905,-0.010469011725283611,-0.02,-0.021,95.51,96.86500000000001,95.51,95.51,95.545,0,0,990482019,IBX2026,2026-11-01,2026-06-29,2026-06-30T05:51:35Z,4.454999999999998,4.454999999999998
2026-12-29,2026-06-05,2026-06-29,95.555,95.525,-0.045000000000001705,-0.047113018897557146,0.015,0.016,95.47,96.86500000000001,95.435,95.47,95.545,0,0,996839036,IBZ2026,2026-12-01,2026-06-29,2026-06-30T05:51:35Z,4.454999999999998,4.454999999999998
2027-01-27,2026-05-18,2026-06-29,95.555,95.525,-0.26500000000000057,-0.2774433335078266,-0.01,-0.01,95.25,95.27,95.25,95.25,95.545,0,0,1004041830,IBF2027,2027-01-01,2026-06-29,2026-06-30T05:51:35Z,4.454999999999998,4.454999999999998
2027-02-24,2026-06-23,2026-06-29,95.575,95.545,0,0,0.03,0.031,95.52,95.52,95.51,95.52,95.565,0,0,1010033436,IBG2027,2027-02-01,2026-06-29,2026-06-30T05:51:35Z,4.435000000000002,4.435000000000002
2027-03-29,NA,2026-06-29,95.59,95.56,NA,0,NA,NA,NA,NA,NA,NA,95.575,0,0,1016946091,IBH2027,2027-03-01,2026-06-29,2026-06-30T05:51:35Z,4.424999999999997,4.424999999999997
2027-04-28,NA,2026-06-29,95.605,95.575,NA,0,NA,NA,NA,NA,NA,NA,95.59,0,0,1026315950,IBJ2027,2027-04-01,2026-06-29,2026-06-30T05:51:35Z,4.409999999999997,4.409999999999997
2027-05-29,2026-06-10,2026-06-29,95.635,95.605,-0.07499999999998863,-0.07846419417271396,0.06,0.063,95.51,95.51,95.51,95.51,95.61500000000001,0,0,1033478754,IBK2027,2027-05-01,2026-06-29,2026-06-30T05:51:35Z,4.384999999999991,4.384999999999991
2027-06-28,NA,2026-06-29,95.65,95.62,NA,0,NA,NA,NA,NA,NA,NA,95.63,0,0,1041047069,IBM2027,2027-06-01,2026-06-29,2026-06-30T05:51:35Z,4.3700000000000045,4.3700000000000045
2027-07-28,NA,2026-06-29,95.68,95.65,NA,0,NA,NA,NA,NA,NA,NA,95.66,0,0,1048381155,IBN2027,2027-07-01,2026-06-29,2026-06-30T05:51:35Z,4.340000000000003,4.340000000000003
2027-08-29,NA,2026-06-29,95.705,95.675,NA,0,NA,NA,NA,NA,NA,NA,95.685,0,0,1056394462,IBQ2027,2027-08-01,2026-06-29,2026-06-30T05:51:35Z,4.314999999999998,4.314999999999998
2027-09-28,NA,2026-06-29,95.73,95.7,NA,0,NA,NA,NA,NA,NA,NA,95.71000000000001,0,0,1065438498,IBU2027,2027-09-01,2026-06-29,2026-06-30T05:51:35Z,4.289999999999992,4.289999999999992
2027-10-27,2026-06-17,2026-06-29,95.75,95.72,0.030000000000015348,0.03134468707555673,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.735,0,0,1073003941,IBV2027,2027-10-01,2026-06-29,2026-06-30T05:51:35Z,4.265000000000001,4.265000000000001
2027-11-28,NA,2026-06-29,95.78,95.75,NA,0,NA,NA,NA,NA,NA,NA,95.765,0,0,1081768076,IBX2027,2027-11-01,2026-06-29,2026-06-30T05:51:35Z,4.234999999999999,4.234999999999999
