dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-03-29,2026-03-25,2026-03-26,96.04,96.035,-0.005000000000009663,-0.00520616409830244,-0.005,-0.005,96.035,97.105,96.035,96.035,96.04,0,0,935346173,IBH2026,2026-03-01,2026-03-26,2026-03-26T21:20:00Z,3.9599999999999937,3.9599999999999937
2026-04-28,2026-03-26,2026-03-26,95.905,95.9,0.0049999999999954525,0.005213764337847187,0,0,95.905,96.925,95.9,95.905,95.905,1,1,941648808,IBJ2026,2026-04-01,2026-03-26,2026-03-26T21:20:00Z,4.094999999999999,4.094999999999999
2026-05-27,2026-03-26,2026-03-26,95.77,95.75,0.0049999999999954525,0.005221932114877757,-0.025,-0.026000000000000002,95.755,97.015,95.73,95.755,95.75,367,367,949242588,IBK2026,2026-05-01,2026-03-26,2026-03-26T21:20:00Z,4.2450000000000045,4.25
2026-06-28,2026-03-25,2026-03-26,95.72,95.61500000000001,0.05499999999999261,0.05748327759196552,0.025,0.026000000000000002,95.735,96.97500000000001,95.735,95.735,95.68,0,0,955528239,IBM2026,2026-06-01,2026-03-26,2026-03-26T21:20:00Z,4.319999999999993,4.319999999999993
2026-07-29,2026-03-26,2026-03-26,95.715,95.595,-0.024999999999991473,-0.026138324010655523,-0.065,-0.068,95.62,96.075,95.58,95.62,95.62,75,75,962344067,IBN2026,2026-07-01,2026-03-26,2026-03-26T21:20:00Z,4.3799999999999955,4.3799999999999955
2026-08-29,2026-03-25,2026-03-26,NA,NA,0.045000000000001705,0.047095761381477454,0.055,0.058,95.595,96.15,95.545,95.595,95.515,0,0,969160575,IBQ2026,2026-08-01,2026-03-26,2026-03-26T21:20:00Z,4.484999999999999,4.484999999999999
2026-09-28,2026-03-24,2026-03-26,95.60000000000001,NA,-0.03499999999999659,-0.036653052675669276,0.025,0.026000000000000002,95.455,96.86500000000001,95.455,95.455,95.44500000000001,0,0,976225343,IBU2026,2026-09-01,2026-03-26,2026-03-26T21:20:00Z,4.554999999999993,4.554999999999993
2026-10-28,2026-03-26,2026-03-26,NA,NA,-0.13500000000000512,-0.1414130833289741,-0.09,-0.094,95.33,96.86500000000001,95.205,95.33,95.32000000000001,125,175,983956682,IBV2026,2026-10-01,2026-03-26,2026-03-26T21:20:00Z,4.670000000000002,4.679999999999993
2026-11-28,2026-03-26,2026-03-26,NA,NA,-0.12000000000000455,-0.12579935003669623,-0.075,-0.079,95.27,96.86500000000001,95.27,95.27,95.24,50,100,990482019,IBX2026,2026-11-01,2026-03-26,2026-03-26T21:20:00Z,4.730000000000004,4.760000000000005
2026-12-29,2026-03-25,2026-03-26,NA,NA,-0.030000000000001137,-0.03144654088050433,0.13,0.136,95.37,96.86500000000001,95.37,95.37,95.235,0,0,996839036,IBZ2026,2026-12-01,2026-03-26,2026-03-26T21:20:00Z,4.765000000000001,4.765000000000001
2027-01-27,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.235,0,0,1004041830,IBF2027,2027-01-01,2026-03-26,2026-03-26T21:20:00Z,4.765000000000001,4.765000000000001
2027-02-24,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.24,0,0,1010033436,IBG2027,2027-02-01,2026-03-26,2026-03-26T21:20:00Z,4.760000000000005,4.760000000000005
2027-03-29,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.245,0,0,1016946091,IBH2027,2027-03-01,2026-03-26,2026-03-26T21:20:00Z,4.7549999999999955,4.7549999999999955
2027-04-28,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.25,0,0,1026315950,IBJ2027,2027-04-01,2026-03-26,2026-03-26T21:20:00Z,4.75,4.75
2027-05-29,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.275,0,0,1033478754,IBK2027,2027-05-01,2026-03-26,2026-03-26T21:20:00Z,4.724999999999994,4.724999999999994
2027-06-28,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.285,0,0,1041047069,IBM2027,2027-06-01,2026-03-26,2026-03-26T21:20:00Z,4.715000000000003,4.715000000000003
2027-07-28,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.315,0,0,1048381155,IBN2027,2027-07-01,2026-03-26,2026-03-26T21:20:00Z,4.685000000000002,4.685000000000002
2027-08-29,NA,2026-03-26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.33500000000001,0,0,1056394462,IBQ2027,2027-08-01,2026-03-26,2026-03-26T21:20:00Z,4.664999999999992,4.664999999999992
