date,cash_rate,scrape_date,scrape_time
2025-03-01,4.084999999999994,2025-03-24,2025-03-24T12:00:00Z
2025-04-01,4.069999999999993,2025-03-24,2025-03-24T12:00:00Z
2025-05-01,4.0049999999999955,2025-03-24,2025-03-24T12:00:00Z
2025-06-01,3.894999999999996,2025-03-24,2025-03-24T12:00:00Z
2025-07-01,3.825000000000003,2025-03-24,2025-03-24T12:00:00Z
2025-08-01,3.694999999999993,2025-03-24,2025-03-24T12:00:00Z
2025-09-01,3.620000000000005,2025-03-24,2025-03-24T12:00:00Z
2025-10-01,3.5349999999999966,2025-03-24,2025-03-24T12:00:00Z
2025-11-01,3.4350000000000023,2025-03-24,2025-03-24T12:00:00Z
2025-12-01,3.405000000000001,2025-03-24,2025-03-24T12:00:00Z
2026-01-01,3.3999999999999915,2025-03-24,2025-03-24T12:00:00Z
2026-02-01,3.375,2025-03-24,2025-03-24T12:00:00Z
2026-03-01,3.359999999999999,2025-03-24,2025-03-24T12:00:00Z
2026-04-01,3.3499999999999943,2025-03-24,2025-03-24T12:00:00Z
2026-05-01,3.3400000000000034,2025-03-24,2025-03-24T12:00:00Z
2026-06-01,3.3349999999999937,2025-03-24,2025-03-24T12:00:00Z
2026-07-01,3.3400000000000034,2025-03-24,2025-03-24T12:00:00Z
2026-08-01,3.344999999999999,2025-03-24,2025-03-24T12:00:00Z
