dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-07-29,2026-06-30,2026-06-30,95.655,95.65,0,0,-0.005,-0.005,95.65,96.075,95.65,95.65,95.655,102,102,962344067,IBN2026,2026-07-01,2026-06-30,2026-07-01T04:54:54Z,4.349999999999994,4.344999999999999
2026-08-29,2026-06-30,2026-06-30,95.62,95.605,0.020000000000010232,0.02092050209206091,0.005,0.005,95.62,96.15,95.60000000000001,95.62,95.61500000000001,25,25,969160575,IBQ2026,2026-08-01,2026-06-30,2026-07-01T04:54:54Z,4.3799999999999955,4.384999999999991
2026-09-28,2026-06-30,2026-06-30,95.61,95.58500000000001,0.020000000000010232,0.020924879681952533,0,0,95.60000000000001,96.86500000000001,95.52,95.60000000000001,95.61,150,150,976225343,IBU2026,2026-09-01,2026-06-30,2026-07-01T04:54:54Z,4.3999999999999915,4.390000000000001
2026-10-28,2026-06-29,2026-06-30,95.58,95.575,0.045000000000001705,0.04709329705405442,0.005,0.005,95.60000000000001,96.86500000000001,95.58,95.60000000000001,95.58500000000001,0,0,983956682,IBV2026,2026-10-01,2026-06-30,2026-07-01T04:54:54Z,4.414999999999992,4.414999999999992
2026-11-28,2026-06-16,2026-06-30,95.54,95.515,-0.015000000000000568,-0.015702695629416976,-0.02,-0.021,95.51,96.86500000000001,95.51,95.51,95.545,0,0,990482019,IBX2026,2026-11-01,2026-06-30,2026-07-01T04:54:54Z,4.454999999999998,4.454999999999998
2026-12-29,2026-06-05,2026-06-30,95.53,95.51,-0.04000000000000625,-0.04188043136844964,0.015,0.016,95.47,96.86500000000001,95.435,95.47,95.545,0,0,996839036,IBZ2026,2026-12-01,2026-06-30,2026-07-01T04:54:54Z,4.454999999999998,4.454999999999998
2027-01-27,2026-05-18,2026-06-30,95.535,95.505,-0.2600000000000051,-0.27222280389488546,-0.01,-0.01,95.25,95.27,95.25,95.25,95.545,0,0,1004041830,IBF2027,2027-01-01,2026-06-30,2026-07-01T04:54:54Z,4.454999999999998,4.454999999999998
2027-02-24,2026-06-23,2026-06-30,95.55,95.52,0.0049999999999954525,0.005234779877501389,0.03,0.031,95.52,95.52,95.51,95.52,95.565,0,0,1010033436,IBG2027,2027-02-01,2026-06-30,2026-07-01T04:54:54Z,4.435000000000002,4.435000000000002
2027-03-29,NA,2026-06-30,95.56,95.53,NA,0,NA,NA,NA,NA,NA,NA,95.58,0,0,1016946091,IBH2027,2027-03-01,2026-06-30,2026-07-01T04:54:54Z,4.420000000000002,4.420000000000002
2027-04-28,NA,2026-06-30,95.575,95.545,NA,0,NA,NA,NA,NA,NA,NA,95.60000000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-06-30,2026-07-01T04:54:54Z,4.3999999999999915,4.3999999999999915
2027-05-29,2026-06-10,2026-06-30,95.60000000000001,95.57000000000001,-0.06999999999999318,-0.07323707888678926,0.06,0.063,95.51,95.51,95.51,95.51,95.625,0,0,1033478754,IBK2027,2027-05-01,2026-06-30,2026-07-01T04:54:54Z,4.375,4.375
2027-06-28,NA,2026-06-30,95.61,95.58,NA,0,NA,NA,NA,NA,NA,NA,95.64,0,0,1041047069,IBM2027,2027-06-01,2026-06-30,2026-07-01T04:54:54Z,4.359999999999999,4.359999999999999
2027-07-28,NA,2026-06-30,95.64,95.61,NA,0,NA,NA,NA,NA,NA,NA,95.67,0,0,1048381155,IBN2027,2027-07-01,2026-06-30,2026-07-01T04:54:54Z,4.329999999999998,4.329999999999998
2027-08-29,NA,2026-06-30,95.67,95.64,NA,0,NA,NA,NA,NA,NA,NA,95.69500000000001,0,0,1056394462,IBQ2027,2027-08-01,2026-06-30,2026-07-01T04:54:54Z,4.304999999999993,4.304999999999993
2027-09-28,NA,2026-06-30,95.69,95.66,NA,0,NA,NA,NA,NA,NA,NA,95.72,0,0,1065438498,IBU2027,2027-09-01,2026-06-30,2026-07-01T04:54:54Z,4.280000000000001,4.280000000000001
2027-10-27,2026-06-17,2026-06-30,95.715,95.685,0.030000000000015348,0.03134468707555673,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.745,0,0,1073003941,IBV2027,2027-10-01,2026-06-30,2026-07-01T04:54:54Z,4.2549999999999955,4.2549999999999955
2027-11-28,NA,2026-06-30,95.745,95.715,NA,0,NA,NA,NA,NA,NA,NA,95.775,0,0,1081768076,IBX2027,2027-11-01,2026-06-30,2026-07-01T04:54:54Z,4.224999999999994,4.224999999999994
2027-12-29,NA,NA,95.76,95.73,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,1089939586,IBZ2027,2027-12-01,NA,2026-07-01T04:54:54Z,NA,NA
