dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-03-29,2026-03-19,2026-03-19,96.04,96.035,-0.03499999999999659,-0.03642987249544272,0,0,96.04,97.105,96.035,96.04,96.04,22,22,935346173,IBH2026,2026-03-01,2026-03-19,2026-03-19T22:41:36Z,3.9599999999999937,3.9599999999999937
2026-04-28,2026-03-19,2026-03-19,95.905,95.9,-0.0799999999999983,-0.08335069806209448,-0.005,-0.005,95.9,96.925,95.9,95.9,95.905,716,716,941648808,IBJ2026,2026-04-01,2026-03-19,2026-03-19T22:41:36Z,4.099999999999994,4.094999999999999
2026-05-27,2026-03-19,2026-03-19,95.76,95.74000000000001,-0.0799999999999983,-0.08348116456224386,-0.01,-0.01,95.75,97.015,95.75,95.75,95.76,76,76,949242588,IBK2026,2026-05-01,2026-03-19,2026-03-19T22:41:36Z,4.25,4.239999999999995
2026-06-28,2026-03-19,2026-03-19,95.675,95.65,-0.1150000000000091,-0.12005428541602368,-0.02,-0.021,95.675,96.97500000000001,95.68,95.675,95.69500000000001,25,25,955528239,IBM2026,2026-06-01,2026-03-19,2026-03-19T22:41:36Z,4.325000000000003,4.304999999999993
2026-07-29,2026-03-19,2026-03-19,95.61500000000001,95.60000000000001,-0.12000000000000455,-0.12530674045841858,-0.05,-0.052000000000000005,95.645,96.075,95.645,95.645,95.645,50,50,962344067,IBN2026,2026-07-01,2026-03-19,2026-03-19T22:41:36Z,4.355000000000004,4.355000000000004
2026-08-29,2026-03-11,2026-03-19,95.51,95.485,1.4210854715202004e-14,1.486257879537939e-14,-0.08,-0.084,95.61500000000001,96.15,95.61500000000001,95.61500000000001,95.55,0,0,969160575,IBQ2026,2026-08-01,2026-03-19,2026-03-19T22:41:36Z,4.450000000000003,4.450000000000003
2026-09-28,2026-03-03,2026-03-19,95.455,95.425,0.13500000000000512,0.14119861939128242,-0.09,-0.094,95.745,96.86500000000001,95.745,95.745,95.49,0,0,976225343,IBU2026,2026-09-01,2026-03-19,2026-03-19T22:41:36Z,4.510000000000005,4.510000000000005
2026-10-28,2026-03-19,2026-03-19,95.345,95.315,-0.1700000000000017,-0.17795456924526504,-0.065,-0.068,95.36,96.86500000000001,95.465,95.36,95.425,2,2,983956682,IBV2026,2026-10-01,2026-03-19,2026-03-19T22:41:36Z,4.640000000000001,4.575000000000003
2026-11-28,2026-03-19,2026-03-19,95.275,95.245,-0.09499999999999886,-0.09949206681677632,-0.075,-0.079,95.39,96.86500000000001,95.39,95.39,95.36,2,2,990482019,IBX2026,2026-11-01,2026-03-19,2026-03-19T22:41:36Z,4.609999999999999,4.640000000000001
2026-12-29,2026-03-19,2026-03-19,95.26,95.23,-0.14000000000000057,-0.1466736511262447,-0.045,-0.047,95.31,96.86500000000001,95.4,95.31,95.355,1,1,996839036,IBZ2026,2026-12-01,2026-03-19,2026-03-19T22:41:36Z,4.689999999999998,4.644999999999996
2027-01-27,NA,2026-03-19,95.26,95.23,NA,0,NA,NA,NA,NA,NA,NA,95.355,0,0,1004041830,IBF2027,2027-01-01,2026-03-19,2026-03-19T22:41:36Z,4.644999999999996,4.644999999999996
2027-02-24,NA,2026-03-19,95.26,95.23,NA,0,NA,NA,NA,NA,NA,NA,95.355,0,0,1010033436,IBG2027,2027-02-01,2026-03-19,2026-03-19T22:41:36Z,4.644999999999996,4.644999999999996
2027-03-29,NA,2026-03-19,95.26,95.23,NA,0,NA,NA,NA,NA,NA,NA,95.36,0,0,1016946091,IBH2027,2027-03-01,2026-03-19,2026-03-19T22:41:36Z,4.640000000000001,4.640000000000001
2027-04-28,NA,2026-03-19,95.27,95.24,NA,0,NA,NA,NA,NA,NA,NA,95.365,0,0,1026315950,IBJ2027,2027-04-01,2026-03-19,2026-03-19T22:41:36Z,4.635000000000005,4.635000000000005
2027-05-29,NA,2026-03-19,95.295,95.265,NA,0,NA,NA,NA,NA,NA,NA,95.385,0,0,1033478754,IBK2027,2027-05-01,2026-03-19,2026-03-19T22:41:36Z,4.614999999999995,4.614999999999995
2027-06-28,NA,2026-03-19,95.31,95.28,NA,0,NA,NA,NA,NA,NA,NA,95.4,0,0,1041047069,IBM2027,2027-06-01,2026-03-19,2026-03-19T22:41:36Z,4.599999999999994,4.599999999999994
2027-07-28,NA,2026-03-19,95.34,95.31,NA,0,NA,NA,NA,NA,NA,NA,95.425,0,0,1048381155,IBN2027,2027-07-01,2026-03-19,2026-03-19T22:41:36Z,4.575000000000003,4.575000000000003
2027-08-29,NA,2026-03-19,95.36,95.33,NA,0,NA,NA,NA,NA,NA,NA,95.44,0,0,1056394462,IBQ2027,2027-08-01,2026-03-19,2026-03-19T22:41:36Z,4.560000000000002,4.560000000000002
