date,cash_rate,scrape_date,scrape_time
2025-06-01,3.8349999999999937,2025-06-02,2025-06-03T03:18:30Z
2025-07-01,3.694999999999993,2025-06-02,2025-06-03T03:18:30Z
2025-08-01,3.5049999999999955,2025-06-02,2025-06-03T03:18:30Z
2025-09-01,3.414999999999992,2025-06-02,2025-06-03T03:18:30Z
2025-10-01,3.289999999999992,2025-06-02,2025-06-03T03:18:30Z
2025-11-01,3.1599999999999966,2025-06-02,2025-06-03T03:18:30Z
2025-12-01,3.0999999999999943,2025-06-02,2025-06-03T03:18:30Z
2026-01-01,3.3400000000000034,2025-06-02,2025-06-03T03:18:30Z
2026-02-01,3.0150000000000006,2025-06-02,2025-06-03T03:18:30Z
2026-03-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-04-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-05-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-06-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-07-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-08-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-09-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-10-01,NA,2025-06-02,2025-06-03T03:18:30Z
2026-11-01,NA,2025-06-02,2025-06-03T03:18:30Z
