dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-08-29,2026-08-11,2026-08-13,95.655,95.65,0,0,-0.005,-0.005,95.65,96.15,95.64,95.65,95.655,0,0,969160575,IBQ2026,2026-08-01,2026-08-13,2026-08-13T21:26:21Z,4.344999999999999,4.344999999999999
2026-09-28,2026-08-13,2026-08-13,95.65,95.645,0,0,-0.005,-0.005,95.645,96.86500000000001,95.52,95.645,95.65,21,21,976225343,IBU2026,2026-09-01,2026-08-13,2026-08-13T21:26:21Z,4.355000000000004,4.349999999999994
2026-10-28,2026-08-12,2026-08-13,95.62,95.61,-0.015000000000000568,-0.015687094750052883,0,0,95.605,96.86500000000001,95.53,95.605,95.62,0,0,983956682,IBV2026,2026-10-01,2026-08-13,2026-08-13T21:26:21Z,4.3799999999999955,4.3799999999999955
2026-11-28,2026-08-13,2026-08-13,95.555,95.54,-0.010000000000005116,-0.010465177123128161,0.02,0.021,95.545,96.86500000000001,95.52,95.545,95.54,17,17,990482019,IBX2026,2026-11-01,2026-08-13,2026-08-13T21:26:21Z,4.454999999999998,4.459999999999994
2026-12-29,2026-08-05,2026-08-13,95.635,95.49,0.009999999999990905,0.010466820180019787,0.035,0.037,95.55,96.86500000000001,95.55,95.55,95.525,0,0,996839036,IBZ2026,2026-12-01,2026-08-13,2026-08-13T21:26:21Z,4.474999999999994,4.474999999999994
2027-01-27,2026-07-23,2026-08-13,NA,NA,-0.12999999999999545,-0.13607578374417278,-0.055,-0.058,95.405,95.415,95.405,95.405,95.51,0,0,1004041830,IBF2027,2027-01-01,2026-08-13,2026-08-13T21:26:21Z,4.489999999999995,4.489999999999995
2027-02-24,2026-07-23,2026-08-13,NA,NA,-0.17499999999999716,-0.1832172957127123,-0.06,-0.063,95.34,95.52,95.34,95.34,95.495,0,0,1010033436,IBG2027,2027-02-01,2026-08-13,2026-08-13T21:26:21Z,4.5049999999999955,4.5049999999999955
2027-03-29,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.49,0,0,1016946091,IBH2027,2027-03-01,2026-08-13,2026-08-13T21:26:21Z,4.510000000000005,4.510000000000005
2027-04-28,2026-08-13,2026-08-13,NA,NA,-0.024999999999991473,-0.026176639966484973,0.03,0.031,95.48,95.48,95.48,95.48,95.49,100,100,1026315950,IBJ2027,2027-04-01,2026-08-13,2026-08-13T21:26:21Z,4.519999999999996,4.510000000000005
2027-05-29,2026-07-30,2026-08-13,NA,NA,-0.025000000000005684,-0.026169789594897606,-0.02,-0.021,95.505,95.51,95.505,95.505,95.52,0,0,1033478754,IBK2027,2027-05-01,2026-08-13,2026-08-13T21:26:21Z,4.480000000000004,4.480000000000004
2027-06-28,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.515,0,0,1041047069,IBM2027,2027-06-01,2026-08-13,2026-08-13T21:26:21Z,4.484999999999999,4.484999999999999
2027-07-28,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.52,0,0,1048381155,IBN2027,2027-07-01,2026-08-13,2026-08-13T21:26:21Z,4.480000000000004,4.480000000000004
2027-08-29,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.53,0,0,1056394462,IBQ2027,2027-08-01,2026-08-13,2026-08-13T21:26:21Z,4.469999999999999,4.469999999999999
2027-09-28,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.545,0,0,1065438498,IBU2027,2027-09-01,2026-08-13,2026-08-13T21:26:21Z,4.454999999999998,4.454999999999998
2027-10-27,2026-06-17,2026-08-13,NA,NA,0.15000000000000568,0.1569201799351456,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.565,0,0,1073003941,IBV2027,2027-10-01,2026-08-13,2026-08-13T21:26:21Z,4.435000000000002,4.435000000000002
2027-11-28,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.59,0,0,1081768076,IBX2027,2027-11-01,2026-08-13,2026-08-13T21:26:21Z,4.409999999999997,4.409999999999997
2027-12-29,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.605,0,0,1089939586,IBZ2027,2027-12-01,2026-08-13,2026-08-13T21:26:21Z,4.394999999999996,4.394999999999996
2028-01-29,NA,2026-08-13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.62,0,0,1098735700,IBF2028,2028-01-01,2026-08-13,2026-08-13T21:26:21Z,4.3799999999999955,4.3799999999999955
