date,cash_rate,scrape_date,scrape_time
2025-05-01,4,2025-05-13,2025-05-14T04:35:25Z
2025-06-01,3.844999999999999,2025-05-13,2025-05-14T04:35:25Z
2025-07-01,3.7749999999999915,2025-05-13,2025-05-14T04:35:25Z
2025-08-01,3.6299999999999955,2025-05-13,2025-05-14T04:35:25Z
2025-09-01,3.5549999999999926,2025-05-13,2025-05-14T04:35:25Z
2025-10-01,3.444999999999993,2025-05-13,2025-05-14T04:35:25Z
2025-11-01,3.364999999999995,2025-05-13,2025-05-14T04:35:25Z
2025-12-01,3.3049999999999926,2025-05-13,2025-05-14T04:35:25Z
2026-01-01,3.2749999999999915,2025-05-13,2025-05-14T04:35:25Z
2026-02-01,3.049999999999997,2025-05-13,2025-05-14T04:35:25Z
2026-03-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-04-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-05-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-06-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-07-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-08-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-09-01,NA,2025-05-13,2025-05-14T04:35:25Z
2026-10-01,NA,2025-05-13,2025-05-14T04:35:25Z
