date,cash_rate,scrape_date,scrape_time
2025-10-01,3.5999999999999943,2025-10-13,2025-10-13T05:56:27Z
2025-11-01,3.489999999999995,2025-10-13,2025-10-13T05:56:27Z
2025-12-01,3.4399999999999977,2025-10-13,2025-10-13T05:56:27Z
2026-01-01,3.444999999999993,2025-10-13,2025-10-13T05:56:27Z
2026-02-01,3.405000000000001,2025-10-13,2025-10-13T05:56:27Z
2026-03-01,3.394999999999996,2025-10-13,2025-10-13T05:56:27Z
2026-04-01,3.3599999999999994,2025-10-13,2025-10-13T05:56:27Z
2026-05-01,2.9849999999999994,2025-10-13,2025-10-13T05:56:27Z
2026-06-01,3.0249999999999915,2025-10-13,2025-10-13T05:56:27Z
2026-07-01,3.259999999999991,2025-10-13,2025-10-13T05:56:27Z
2026-08-01,3.2650000000000006,2025-10-13,2025-10-13T05:56:27Z
2026-09-01,3.2650000000000006,2025-10-13,2025-10-13T05:56:27Z
2026-10-01,3.2650000000000006,2025-10-13,2025-10-13T05:56:27Z
2026-11-01,3.269999999999996,2025-10-13,2025-10-13T05:56:27Z
2026-12-01,3.280000000000001,2025-10-13,2025-10-13T05:56:27Z
2027-01-01,3.280000000000001,2025-10-13,2025-10-13T05:56:27Z
2027-02-01,3.289999999999992,2025-10-13,2025-10-13T05:56:27Z
2027-03-01,3.299999999999997,2025-10-13,2025-10-13T05:56:27Z
