date,cash_rate,scrape_date,scrape_time
2025-09-01,3.5849999999999937,2025-09-05,2025-09-08T04:55:02Z
2025-10-01,3.549999999999997,2025-09-05,2025-09-08T04:55:02Z
2025-11-01,3.3799999999999955,2025-09-05,2025-09-08T04:55:02Z
2025-12-01,3.3299999999999983,2025-09-05,2025-09-08T04:55:02Z
2026-01-01,3.2749999999999915,2025-09-05,2025-09-08T04:55:02Z
2026-02-01,3.2249999999999943,2025-09-05,2025-09-08T04:55:02Z
2026-03-01,3.069999999999993,2025-09-05,2025-09-08T04:55:02Z
2026-04-01,3.075000000000003,2025-09-05,2025-09-08T04:55:02Z
2026-05-01,2.9849999999999994,2025-09-05,2025-09-08T04:55:02Z
2026-06-01,3.0249999999999915,2025-09-05,2025-09-08T04:55:02Z
2026-07-01,3.1099999999999994,2025-09-05,2025-09-08T04:55:02Z
2026-08-01,3.105000000000004,2025-09-05,2025-09-08T04:55:02Z
2026-09-01,3.105000000000004,2025-09-05,2025-09-08T04:55:02Z
2026-10-01,3.1099999999999994,2025-09-05,2025-09-08T04:55:02Z
2026-11-01,3.1200000000000045,2025-09-05,2025-09-08T04:55:02Z
2026-12-01,3.125,2025-09-05,2025-09-08T04:55:02Z
2027-01-01,3.1299999999999955,2025-09-05,2025-09-08T04:55:02Z
2027-02-01,3.1499999999999915,2025-09-05,2025-09-08T04:55:02Z
