date,cash_rate,scrape_date,scrape_time
2025-10-01,3.5999999999999943,2025-10-14,2025-10-14T13:28:47Z
2025-11-01,3.4950000000000045,2025-10-14,2025-10-14T13:28:47Z
2025-12-01,3.4650000000000034,2025-10-14,2025-10-14T13:28:47Z
2026-01-01,3.444999999999993,2025-10-14,2025-10-14T13:28:47Z
2026-02-01,3.405000000000001,2025-10-14,2025-10-14T13:28:47Z
2026-03-01,3.394999999999996,2025-10-14,2025-10-14T13:28:47Z
2026-04-01,3.3599999999999994,2025-10-14,2025-10-14T13:28:47Z
2026-05-01,3.289999999999992,2025-10-14,2025-10-14T13:28:47Z
2026-06-01,3.0249999999999915,2025-10-14,2025-10-14T13:28:47Z
2026-07-01,3.230000000000004,2025-10-14,2025-10-14T13:28:47Z
2026-08-01,3.230000000000004,2025-10-14,2025-10-14T13:28:47Z
2026-09-01,3.230000000000004,2025-10-14,2025-10-14T13:28:47Z
2026-10-01,3.2249999999999943,2025-10-14,2025-10-14T13:28:47Z
2026-11-01,3.2249999999999943,2025-10-14,2025-10-14T13:28:47Z
2026-12-01,3.230000000000004,2025-10-14,2025-10-14T13:28:47Z
2027-01-01,3.230000000000004,2025-10-14,2025-10-14T13:28:47Z
2027-02-01,3.2349999999999994,2025-10-14,2025-10-14T13:28:47Z
2027-03-01,3.239999999999995,2025-10-14,2025-10-14T13:28:47Z
