date,cash_rate,scrape_date,scrape_time
2025-05-01,4,2025-05-12,2025-05-13T03:45:08Z
2025-06-01,3.8349999999999937,2025-05-12,2025-05-13T03:45:08Z
2025-07-01,3.769999999999996,2025-05-12,2025-05-13T03:45:08Z
2025-08-01,3.625,2025-05-12,2025-05-13T03:45:08Z
2025-09-01,3.5649999999999977,2025-05-12,2025-05-13T03:45:08Z
2025-10-01,3.4549999999999983,2025-05-12,2025-05-13T03:45:08Z
2025-11-01,3.3400000000000034,2025-05-12,2025-05-13T03:45:08Z
2025-12-01,3.239999999999995,2025-05-12,2025-05-13T03:45:08Z
2026-01-01,3.039999999999992,2025-05-12,2025-05-13T03:45:08Z
2026-02-01,3.049999999999997,2025-05-12,2025-05-13T03:45:08Z
2026-03-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-04-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-05-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-06-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-07-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-08-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-09-01,NA,2025-05-12,2025-05-13T03:45:08Z
2026-10-01,NA,2025-05-12,2025-05-13T03:45:08Z
