dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-11-26,2025-11-04,2025-11-03,96.405,96.4,-0.0799999999999983,-0.08291444265947898,-0.01,-0.01,96.405,97.125,96.405,96.405,96.415,5647,5647,888966960,IBX2025,2025-11-01,2025-11-03,2025-11-04T05:02:41Z,3.594999999999999
2025-12-29,2025-11-04,2025-11-03,96.42,96.415,-0.12999999999999545,-0.13465223470919824,-0.02,-0.021,96.415,97.19,96.425,96.415,96.435,1125,1125,895208763,IBZ2025,2025-12-01,2025-11-03,2025-11-04T05:02:41Z,3.5849999999999937
2026-01-28,2025-11-03,2025-11-03,96.43,96.42,-0.125,-0.12944648682234763,-0.005,-0.005,96.44,97.105,96.435,96.44,96.44,22,22,919010878,IBF2026,2026-01-01,2025-11-03,2025-11-04T05:02:41Z,3.5600000000000023
2026-02-25,2025-11-04,2025-11-03,96.48,96.455,-0.18999999999999773,-0.1965652803641607,-0.035,-0.036000000000000004,96.47,97.065,96.5,96.47,96.505,5,5,928464846,IBG2026,2026-02-01,2025-11-03,2025-11-04T05:02:41Z,3.530000000000001
2026-03-29,2025-11-04,2025-11-03,96.5,96.48,-0.2049999999999983,-0.21202875316750094,-0.04,-0.041,96.48,97.105,96.525,96.48,96.52,9,9,935346173,IBH2026,2026-03-01,2025-11-03,2025-11-04T05:02:41Z,3.519999999999996
2026-04-28,2025-11-04,2025-11-03,96.505,96.49000000000001,-0.18500000000000227,-0.19128366851057466,-0.015,-0.016,96.53,96.925,96.635,96.53,96.545,10,10,941648808,IBJ2026,2026-04-01,2025-11-03,2025-11-04T05:02:41Z,3.469999999999999
2026-05-27,2025-10-30,2025-11-03,96.565,96.535,-0.1699999999999875,-0.17567427921875323,-0.03,-0.031,96.60000000000001,97.015,96.60000000000001,96.60000000000001,96.59,0,0,949242588,IBK2026,2026-05-01,2025-11-03,2025-11-04T05:02:41Z,3.4099999999999966
2026-06-28,2025-07-21,2025-11-03,96.58,96.55,0.1950000000000074,0.20148791072536412,NA,NA,96.97500000000001,96.97500000000001,96.97500000000001,96.97500000000001,96.60000000000001,0,0,955528239,IBM2026,2026-06-01,2025-11-03,2025-11-04T05:02:41Z,3.3999999999999915
2026-07-29,NA,2025-11-03,96.58500000000001,96.555,NA,0,NA,NA,NA,NA,NA,NA,96.605,0,0,962344067,IBN2026,2026-07-01,2025-11-03,2025-11-04T05:02:41Z,NA
2026-08-29,NA,2025-11-03,96.58500000000001,96.555,NA,0,NA,NA,NA,NA,NA,NA,96.61,0,0,969160575,IBQ2026,2026-08-01,2025-11-03,2025-11-04T05:02:41Z,NA
2026-09-28,2025-11-04,2025-11-03,96.58500000000001,96.555,-0.19499999999999318,-0.20147750167897213,-0.02,-0.021,96.59,96.86500000000001,96.65,96.59,96.61,100,100,976225343,IBU2026,2026-09-01,2025-11-03,2025-11-04T05:02:41Z,3.4099999999999966
2026-10-28,2025-11-04,2025-11-03,96.58500000000001,96.555,-0.2049999999999983,-0.2118096812522584,-0.035,-0.036000000000000004,96.58,96.86500000000001,96.86500000000001,96.58,96.61500000000001,100,100,983956682,IBV2026,2026-10-01,2025-11-03,2025-11-04T05:02:41Z,3.4200000000000017
2026-11-28,2025-11-04,2025-11-03,96.58,96.55,-0.20000000000000284,-0.20665426741062495,-0.03,-0.031,96.58,96.86500000000001,96.86500000000001,96.58,96.61,100,100,990482019,IBX2026,2026-11-01,2025-11-03,2025-11-04T05:02:41Z,3.4200000000000017
2026-12-29,2025-11-03,2025-11-03,96.56,96.54,-0.1799999999999926,-0.18600806034927417,-0.005,-0.005,96.59,96.86500000000001,96.86500000000001,96.59,96.595,100,100,996839036,IBZ2026,2026-12-01,2025-11-03,2025-11-04T05:02:41Z,3.4099999999999966
2027-01-27,NA,2025-11-03,96.565,96.535,NA,0,NA,NA,NA,NA,NA,NA,96.59,0,0,1004041830,IBF2027,2027-01-01,2025-11-03,2025-11-04T05:02:41Z,NA
2027-02-24,NA,2025-11-03,96.55,96.52,NA,0,NA,NA,NA,NA,NA,NA,96.58,0,0,1010033436,IBG2027,2027-02-01,2025-11-03,2025-11-04T05:02:41Z,NA
2027-03-29,NA,2025-11-03,96.54,96.51,NA,0,NA,NA,NA,NA,NA,NA,96.57000000000001,0,0,1016946091,IBH2027,2027-03-01,2025-11-03,2025-11-04T05:02:41Z,NA
2027-04-28,NA,2025-11-03,96.53,96.5,NA,0,NA,NA,NA,NA,NA,NA,96.56,0,0,1026315950,IBJ2027,2027-04-01,2025-11-03,2025-11-04T05:02:41Z,NA
