date,cash_rate,scrape_date,scrape_time
2024-12-01,4.334999999999994,2024-12-30,2024-12-30T12:00:00Z
2025-01-01,4.334999999999994,2024-12-30,2024-12-30T12:00:00Z
2025-02-01,4.280000000000001,2024-12-30,2024-12-30T12:00:00Z
2025-03-01,4.164999999999992,2024-12-30,2024-12-30T12:00:00Z
2025-04-01,4,2024-12-30,2024-12-30T12:00:00Z
2025-05-01,3.9299999999999926,2024-12-30,2024-12-30T12:00:00Z
2025-06-01,3.825000000000003,2024-12-30,2024-12-30T12:00:00Z
2025-07-01,3.7950000000000017,2024-12-30,2024-12-30T12:00:00Z
2025-08-01,3.745000000000005,2024-12-30,2024-12-30T12:00:00Z
2025-09-01,3.7150000000000034,2024-12-30,2024-12-30T12:00:00Z
2025-10-01,3.649999999999991,2024-12-30,2024-12-30T12:00:00Z
2025-11-01,3.609999999999999,2024-12-30,2024-12-30T12:00:00Z
2025-12-01,3.5849999999999937,2024-12-30,2024-12-30T12:00:00Z
2026-01-01,3.5799999999999983,2024-12-30,2024-12-30T12:00:00Z
2026-02-01,3.5600000000000023,2024-12-30,2024-12-30T12:00:00Z
2026-03-01,3.5549999999999926,2024-12-30,2024-12-30T12:00:00Z
2026-04-01,3.549999999999997,2024-12-30,2024-12-30T12:00:00Z
2026-05-01,3.549999999999997,2024-12-30,2024-12-30T12:00:00Z
