date,cash_rate,scrape_date,scrape_time
2025-03-01,4.084999999999994,2025-03-31,2025-03-31T12:00:00Z
2025-04-01,4.064999999999998,2025-03-31,2025-03-31T12:00:00Z
2025-05-01,4,2025-03-31,2025-03-31T12:00:00Z
2025-06-01,3.879999999999995,2025-03-31,2025-03-31T12:00:00Z
2025-07-01,3.819999999999993,2025-03-31,2025-03-31T12:00:00Z
2025-08-01,3.6899999999999977,2025-03-31,2025-03-31T12:00:00Z
2025-09-01,3.620000000000005,2025-03-31,2025-03-31T12:00:00Z
2025-10-01,3.530000000000001,2025-03-31,2025-03-31T12:00:00Z
2025-11-01,3.4200000000000017,2025-03-31,2025-03-31T12:00:00Z
2025-12-01,3.390000000000001,2025-03-31,2025-03-31T12:00:00Z
2026-01-01,3.390000000000001,2025-03-31,2025-03-31T12:00:00Z
2026-02-01,3.3499999999999943,2025-03-31,2025-03-31T12:00:00Z
2026-03-01,3.3349999999999937,2025-03-31,2025-03-31T12:00:00Z
2026-04-01,3.319999999999993,2025-03-31,2025-03-31T12:00:00Z
2026-05-01,3.3100000000000023,2025-03-31,2025-03-31T12:00:00Z
2026-06-01,3.3100000000000023,2025-03-31,2025-03-31T12:00:00Z
2026-07-01,3.3100000000000023,2025-03-31,2025-03-31T12:00:00Z
2026-08-01,3.3149999999999977,2025-03-31,2025-03-31T12:00:00Z
