dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-09-28,2026-09-10,2026-09-10,95.645,95.64,0,0,0,0,95.645,96.86500000000001,95.64,95.645,95.645,1023,1023,976225343,IBU2026,2026-09-01,2026-09-10,2026-09-11T00:11:21Z,4.355000000000004,4.355000000000004
2026-10-28,2026-09-10,2026-09-10,95.455,95.45,-0.03999999999999204,-0.041889203057903494,-0.02,-0.021,95.45,96.86500000000001,95.45,95.45,95.47,2662,2662,983956682,IBV2026,2026-10-01,2026-09-10,2026-09-11T00:11:21Z,4.549999999999997,4.530000000000001
2026-11-28,2026-09-10,2026-09-10,95.33,95.305,-0.07000000000000739,-0.07337526205451508,-0.045,-0.047,95.33,96.86500000000001,95.36,95.33,95.375,25,25,990482019,IBX2026,2026-11-01,2026-09-10,2026-09-11T00:11:21Z,4.670000000000002,4.625
2026-12-29,2026-09-10,2026-09-10,95.285,95.26,-0.03499999999999659,-0.03669917164726495,0.015,0.016,95.33500000000001,96.86500000000001,95.305,95.33500000000001,95.33,19,19,996839036,IBZ2026,2026-12-01,2026-09-10,2026-09-11T00:11:21Z,4.664999999999992,4.670000000000002
2027-01-27,2026-09-08,2026-09-10,95.275,95.25,-0.015000000000000568,-0.015729865771812675,0.015,0.016,95.345,95.415,95.345,95.345,95.31,0,0,1004041830,IBF2027,2027-01-01,2026-09-10,2026-09-11T00:11:21Z,4.689999999999998,4.689999999999998
2027-02-24,2026-09-10,2026-09-10,95.185,95.16,-0.08500000000000796,-0.08916863362182843,-0.015,-0.016,95.24,95.52,95.24,95.24,95.25,100,100,1010033436,IBG2027,2027-02-01,2026-09-10,2026-09-11T00:11:21Z,4.760000000000005,4.75
2027-03-29,2026-09-10,2026-09-10,95.125,95.095,-0.09999999999999432,-0.10493179433367715,-0.02,-0.021,95.2,95.2,95.2,95.2,95.21000000000001,200,200,1016946091,IBH2027,2027-03-01,2026-09-10,2026-09-11T00:11:21Z,4.799999999999997,4.789999999999992
2027-04-28,2026-08-20,2026-09-10,95.08,95.05,0.18000000000000682,0.18890696332057177,0,0,95.465,95.48,95.46000000000001,95.465,95.19500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-09-10,2026-09-11T00:11:21Z,4.804999999999993,4.804999999999993
2027-05-29,2026-09-09,2026-09-10,95.05,95.02,-0.06999999999999318,-0.07346767422333457,-0.03,-0.031,95.21000000000001,95.51,95.21000000000001,95.21000000000001,95.19,0,0,1033478754,IBK2027,2027-05-01,2026-09-10,2026-09-11T00:11:21Z,4.810000000000002,4.810000000000002
2027-06-28,NA,2026-09-10,95.035,95.005,NA,0,NA,NA,NA,NA,NA,NA,95.185,0,0,1041047069,IBM2027,2027-06-01,2026-09-10,2026-09-11T00:11:21Z,4.814999999999998,4.814999999999998
2027-07-28,NA,2026-09-10,95.01,94.98,NA,0,NA,NA,NA,NA,NA,NA,95.175,0,0,1048381155,IBN2027,2027-07-01,2026-09-10,2026-09-11T00:11:21Z,4.825000000000003,4.825000000000003
2027-08-29,NA,2026-09-10,95.005,94.97500000000001,NA,0,NA,NA,NA,NA,NA,NA,95.175,0,0,1056394462,IBQ2027,2027-08-01,2026-09-10,2026-09-11T00:11:21Z,4.825000000000003,4.825000000000003
2027-09-28,NA,2026-09-10,95,94.97,NA,0,NA,NA,NA,NA,NA,NA,95.18,0,0,1065438498,IBU2027,2027-09-01,2026-09-10,2026-09-11T00:11:21Z,4.819999999999993,4.819999999999993
2027-10-27,2026-06-17,2026-09-10,95.01,94.98,0.44000000000001194,0.4616998950682182,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.19,0,0,1073003941,IBV2027,2027-10-01,2026-09-10,2026-09-11T00:11:21Z,4.810000000000002,4.810000000000002
2027-11-28,NA,2026-09-10,95.03,95,NA,0,NA,NA,NA,NA,NA,NA,95.215,0,0,1081768076,IBX2027,2027-11-01,2026-09-10,2026-09-11T00:11:21Z,4.784999999999997,4.784999999999997
2027-12-29,NA,2026-09-10,95.045,95.015,NA,0,NA,NA,NA,NA,NA,NA,95.235,0,0,1089939586,IBZ2027,2027-12-01,2026-09-10,2026-09-11T00:11:21Z,4.765000000000001,4.765000000000001
2028-01-29,NA,2026-09-10,95.06,95.03,NA,0,NA,NA,NA,NA,NA,NA,95.255,0,0,1098735700,IBF2028,2028-01-01,2026-09-10,2026-09-11T00:11:21Z,4.7450000000000045,4.7450000000000045
2028-02-27,NA,2026-09-10,95.08500000000001,95.055,NA,0,NA,NA,NA,NA,NA,NA,95.285,0,0,1106206220,IBG2028,2028-02-01,2026-09-10,2026-09-11T00:11:21Z,4.715000000000003,4.715000000000003
