date,cash_rate,scrape_date,scrape_time
2025-07-01,3.664999999999992,2025-07-04,2025-07-07T03:58:18Z
2025-08-01,3.4849999999999994,2025-07-04,2025-07-07T03:58:18Z
2025-09-01,3.4099999999999966,2025-07-04,2025-07-07T03:58:18Z
2025-10-01,3.319999999999993,2025-07-04,2025-07-07T03:58:18Z
2025-11-01,3.164999999999992,2025-07-04,2025-07-07T03:58:18Z
2025-12-01,3.0799999999999983,2025-07-04,2025-07-07T03:58:18Z
2026-01-01,3.049999999999997,2025-07-04,2025-07-07T03:58:18Z
2026-02-01,2.9599999999999937,2025-07-04,2025-07-07T03:58:18Z
2026-03-01,2.9350000000000023,2025-07-04,2025-07-07T03:58:18Z
2026-04-01,2.9549999999999983,2025-07-04,2025-07-07T03:58:18Z
2026-05-01,2.9399999999999977,2025-07-04,2025-07-07T03:58:18Z
2026-06-01,2.9350000000000023,2025-07-04,2025-07-07T03:58:18Z
2026-07-01,2.9299999999999926,2025-07-04,2025-07-07T03:58:18Z
2026-08-01,2.9299999999999926,2025-07-04,2025-07-07T03:58:18Z
2026-09-01,2.9350000000000023,2025-07-04,2025-07-07T03:58:18Z
2026-10-01,2.950000000000003,2025-07-04,2025-07-07T03:58:18Z
2026-11-01,2.9650000000000034,2025-07-04,2025-07-07T03:58:18Z
2026-12-01,2.980000000000004,2025-07-04,2025-07-07T03:58:18Z
