dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-07-29,2026-07-07,2026-07-06,95.655,95.65,0,0,-0.005,-0.005,95.65,96.075,95.65,95.65,95.655,19,19,962344067,IBN2026,2026-07-01,2026-07-06,2026-07-07T06:38:52Z,4.349999999999994,4.344999999999999
2026-08-29,2026-07-07,2026-07-06,95.625,95.62,-0.0049999999999954525,-0.005228758169929885,-0.005,-0.005,95.62,96.15,95.60000000000001,95.62,95.625,1,1,969160575,IBQ2026,2026-08-01,2026-07-06,2026-07-07T06:38:52Z,4.3799999999999955,4.375
2026-09-28,2026-07-07,2026-07-06,95.61,95.605,0.010000000000005116,0.010460251046030456,-0.005,-0.005,95.61,96.86500000000001,95.52,95.61,95.61500000000001,20,20,976225343,IBU2026,2026-09-01,2026-07-06,2026-07-07T06:38:52Z,4.390000000000001,4.384999999999991
2026-10-28,2026-07-07,2026-07-06,95.595,95.575,0.010000000000005116,0.010461892556368799,0,0,95.595,96.86500000000001,95.575,95.595,95.595,1,1,983956682,IBV2026,2026-10-01,2026-07-06,2026-07-07T06:38:52Z,4.405000000000001,4.405000000000001
2026-11-28,2026-06-16,2026-07-06,95.55,95.53,-0.03499999999999659,-0.03663195352974681,-0.02,-0.021,95.51,96.86500000000001,95.51,95.51,95.54,0,0,990482019,IBX2026,2026-11-01,2026-07-06,2026-07-07T06:38:52Z,4.459999999999994,4.459999999999994
2026-12-29,2026-06-05,2026-07-06,95.555,95.53,-0.07500000000000284,-0.0784970432780395,0.015,0.016,95.47,96.86500000000001,95.435,95.47,95.545,0,0,996839036,IBZ2026,2026-12-01,2026-07-06,2026-07-07T06:38:52Z,4.454999999999998,4.454999999999998
2027-01-27,2026-05-18,2026-07-06,95.56,95.53,-0.2950000000000017,-0.3087550368936121,-0.01,-0.01,95.25,95.27,95.25,95.25,95.55,0,0,1004041830,IBF2027,2027-01-01,2026-07-06,2026-07-07T06:38:52Z,4.450000000000003,4.450000000000003
2027-02-24,2026-06-23,2026-07-06,95.575,95.545,-0.045000000000001705,-0.0470883691728161,0.03,0.031,95.52,95.52,95.51,95.52,95.565,0,0,1010033436,IBG2027,2027-02-01,2026-07-06,2026-07-07T06:38:52Z,4.435000000000002,4.435000000000002
2027-03-29,NA,2026-07-06,95.58500000000001,95.555,NA,0,NA,NA,NA,NA,NA,NA,95.575,0,0,1016946091,IBH2027,2027-03-01,2026-07-06,2026-07-07T06:38:52Z,4.424999999999997,4.424999999999997
2027-04-28,NA,2026-07-06,95.605,95.575,NA,0,NA,NA,NA,NA,NA,NA,95.58500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-07-06,2026-07-07T06:38:52Z,4.414999999999992,4.414999999999992
2027-05-29,2026-06-10,2026-07-06,95.635,95.605,-0.11499999999999488,-0.12026143790849138,0.06,0.063,95.51,95.51,95.51,95.51,95.62,0,0,1033478754,IBK2027,2027-05-01,2026-07-06,2026-07-07T06:38:52Z,4.3799999999999955,4.3799999999999955
2027-06-28,NA,2026-07-06,95.65,95.62,NA,0,NA,NA,NA,NA,NA,NA,95.63,0,0,1041047069,IBM2027,2027-06-01,2026-07-06,2026-07-07T06:38:52Z,4.3700000000000045,4.3700000000000045
2027-07-28,NA,2026-07-06,95.67,95.64,NA,0,NA,NA,NA,NA,NA,NA,95.65,0,0,1048381155,IBN2027,2027-07-01,2026-07-06,2026-07-07T06:38:52Z,4.349999999999994,4.349999999999994
2027-08-29,NA,2026-07-06,95.69500000000001,95.665,NA,0,NA,NA,NA,NA,NA,NA,95.67,0,0,1056394462,IBQ2027,2027-08-01,2026-07-06,2026-07-07T06:38:52Z,4.329999999999998,4.329999999999998
2027-09-28,NA,2026-07-06,95.715,95.685,NA,0,NA,NA,NA,NA,NA,NA,95.69500000000001,0,0,1065438498,IBU2027,2027-09-01,2026-07-06,2026-07-07T06:38:52Z,4.304999999999993,4.304999999999993
2027-10-27,2026-06-17,2026-07-06,95.74000000000001,95.71000000000001,-0.0049999999999954525,-0.00522220481486809,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.715,0,0,1073003941,IBV2027,2027-10-01,2026-07-06,2026-07-07T06:38:52Z,4.284999999999997,4.284999999999997
2027-11-28,NA,2026-07-06,95.765,95.735,NA,0,NA,NA,NA,NA,NA,NA,95.745,0,0,1081768076,IBX2027,2027-11-01,2026-07-06,2026-07-07T06:38:52Z,4.2549999999999955,4.2549999999999955
2027-12-29,NA,2026-07-06,95.78,95.75,NA,0,NA,NA,NA,NA,NA,NA,95.76,0,0,1089939586,IBZ2027,2027-12-01,2026-07-06,2026-07-07T06:38:52Z,4.239999999999995,4.239999999999995
