date,cash_rate,scrape_date,scrape_time
2025-05-01,4,2025-05-13,2025-05-13T23:18:06Z
2025-06-01,3.8400000000000034,2025-05-13,2025-05-13T23:18:06Z
2025-07-01,3.7650000000000006,2025-05-13,2025-05-13T23:18:06Z
2025-08-01,3.6299999999999955,2025-05-13,2025-05-13T23:18:06Z
2025-09-01,3.5450000000000017,2025-05-13,2025-05-13T23:18:06Z
2025-10-01,3.444999999999993,2025-05-13,2025-05-13T23:18:06Z
2025-11-01,3.3349999999999937,2025-05-13,2025-05-13T23:18:06Z
2025-12-01,3.239999999999995,2025-05-13,2025-05-13T23:18:06Z
2026-01-01,3.2749999999999915,2025-05-13,2025-05-13T23:18:06Z
2026-02-01,3.049999999999997,2025-05-13,2025-05-13T23:18:06Z
2026-03-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-04-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-05-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-06-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-07-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-08-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-09-01,NA,2025-05-13,2025-05-13T23:18:06Z
2026-10-01,NA,2025-05-13,2025-05-13T23:18:06Z
