dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-06-28,2026-06-24,2026-06-25,95.655,95.65,0,0,0,0,95.655,96.97500000000001,95.655,95.655,95.655,0,0,955528239,IBM2026,2026-06-01,2026-06-25,2026-06-25T17:23:33Z,4.344999999999999,4.344999999999999
2026-07-29,2026-06-24,2026-06-25,95.655,95.65,0,0,-0.005,-0.005,95.65,96.075,95.65,95.65,95.655,0,0,962344067,IBN2026,2026-07-01,2026-06-25,2026-06-25T17:23:33Z,4.344999999999999,4.344999999999999
2026-08-29,2026-06-25,2026-06-25,95.62,95.61500000000001,0.01500000000001478,0.015690376569053116,0.015,0.016,95.61500000000001,96.15,95.60000000000001,95.61500000000001,95.62,151,151,969160575,IBQ2026,2026-08-01,2026-06-25,2026-06-25T17:23:33Z,4.384999999999991,4.3799999999999955
2026-09-28,2026-06-25,2026-06-25,95.60000000000001,95.58,0.025000000000005684,0.0261574679571077,0.025,0.026000000000000002,95.60000000000001,96.86500000000001,95.52,95.60000000000001,95.60000000000001,1617,1617,976225343,IBU2026,2026-09-01,2026-06-25,2026-06-25T17:23:33Z,4.3999999999999915,4.3999999999999915
2026-10-28,2026-06-25,2026-06-25,NA,NA,1.4210854715202004e-14,1.4869576975203522e-14,0.02,0.021,95.57000000000001,96.86500000000001,95.555,95.57000000000001,95.58500000000001,121,121,983956682,IBV2026,2026-10-01,2026-06-25,2026-06-25T17:23:33Z,4.429999999999993,4.414999999999992
2026-11-28,2026-06-16,2026-06-25,NA,NA,-0.0049999999999954525,-0.005234779877501389,-0.02,-0.021,95.51,96.86500000000001,95.51,95.51,95.545,0,0,990482019,IBX2026,2026-11-01,2026-06-25,2026-06-25T17:23:33Z,4.454999999999998,4.454999999999998
2026-12-29,2026-06-05,2026-06-25,NA,NA,-0.03499999999999659,-0.03664729595308789,0.015,0.016,95.47,96.86500000000001,95.435,95.47,95.54,0,0,996839036,IBZ2026,2026-12-01,2026-06-25,2026-06-25T17:23:33Z,4.459999999999994,4.459999999999994
2027-01-27,2026-05-18,2026-06-25,NA,NA,-0.25499999999999545,-0.26700172765823305,-0.01,-0.01,95.25,95.27,95.25,95.25,95.54,0,0,1004041830,IBF2027,2027-01-01,2026-06-25,2026-06-25T17:23:33Z,4.459999999999994,4.459999999999994
2027-02-24,2026-06-23,2026-06-25,NA,NA,0.009999999999990905,0.010470107842101251,0.025,0.026000000000000002,95.52,95.52,95.51,95.52,95.555,0,0,1010033436,IBG2027,2027-02-01,2026-06-25,2026-06-25T17:23:33Z,4.444999999999993,4.444999999999993
2027-03-29,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.57000000000001,0,0,1016946091,IBH2027,2027-03-01,2026-06-25,2026-06-25T17:23:33Z,4.429999999999993,4.429999999999993
2027-04-28,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.595,0,0,1026315950,IBJ2027,2027-04-01,2026-06-25,2026-06-25T17:23:33Z,4.405000000000001,4.405000000000001
2027-05-29,2026-06-10,2026-06-25,NA,NA,-0.04999999999999716,-0.0523231477605663,0.06,0.063,95.51,95.51,95.51,95.51,95.625,0,0,1033478754,IBK2027,2027-05-01,2026-06-25,2026-06-25T17:23:33Z,4.375,4.375
2027-06-28,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.64,0,0,1041047069,IBM2027,2027-06-01,2026-06-25,2026-06-25T17:23:33Z,4.359999999999999,4.359999999999999
2027-07-28,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.67,0,0,1048381155,IBN2027,2027-07-01,2026-06-25,2026-06-25T17:23:33Z,4.329999999999998,4.329999999999998
2027-08-29,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.69500000000001,0,0,1056394462,IBQ2027,2027-08-01,2026-06-25,2026-06-25T17:23:33Z,4.304999999999993,4.304999999999993
2027-09-28,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.72,0,0,1065438498,IBU2027,2027-09-01,2026-06-25,2026-06-25T17:23:33Z,4.280000000000001,4.280000000000001
2027-10-27,2026-06-17,2026-06-25,NA,NA,0.05500000000000682,0.057480273815129664,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.745,0,0,1073003941,IBV2027,2027-10-01,2026-06-25,2026-06-25T17:23:33Z,4.2549999999999955,4.2549999999999955
2027-11-28,NA,2026-06-25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.775,0,0,1081768076,IBX2027,2027-11-01,2026-06-25,2026-06-25T17:23:33Z,4.224999999999994,4.224999999999994
