date,cash_rate,scrape_date,scrape_time
2024-11-01,4.334999999999994,2024-11-20,2024-11-20T12:00:00Z
2024-12-01,4.319999999999993,2024-11-20,2024-11-20T12:00:00Z
2025-02-01,4.295000000000002,2024-11-20,2024-11-20T12:00:00Z
2025-03-01,4.25,2024-11-20,2024-11-20T12:00:00Z
2025-04-01,4.194999999999993,2024-11-20,2024-11-20T12:00:00Z
2025-05-01,4.1499999999999915,2024-11-20,2024-11-20T12:00:00Z
2025-06-01,4.084999999999994,2024-11-20,2024-11-20T12:00:00Z
2025-07-01,4.030000000000001,2024-11-20,2024-11-20T12:00:00Z
2025-08-01,3.9599999999999937,2024-11-20,2024-11-20T12:00:00Z
2025-09-01,3.924999999999997,2024-11-20,2024-11-20T12:00:00Z
