dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-11-26,2025-11-04,2025-11-04,96.405,96.4,-0.0799999999999983,-0.08291444265947898,-0.01,-0.01,96.405,97.125,96.405,96.405,96.405,5647,5647,888966960,IBX2025,2025-11-01,2025-11-04,2025-11-04T07:23:27Z,3.594999999999999
2025-12-29,2025-11-04,2025-11-04,96.43,96.42,-0.12999999999999545,-0.13465223470919824,-0.02,-0.021,96.415,97.19,96.415,96.415,96.42,1304,1304,895208763,IBZ2025,2025-12-01,2025-11-04,2025-11-04T07:23:27Z,3.5849999999999937
2026-01-28,2025-11-04,2025-11-04,96.455,96.425,-0.14000000000000057,-0.14498006524102994,-0.015,-0.016,96.425,97.105,96.425,96.425,96.43,51,51,919010878,IBF2026,2026-01-01,2025-11-04,2025-11-04T07:23:27Z,3.575000000000003
2026-02-25,2025-11-04,2025-11-04,96.525,NA,-0.17499999999999716,-0.18104696875646303,-0.02,-0.021,96.485,97.065,96.47,96.485,96.47,6,6,928464846,IBG2026,2026-02-01,2025-11-04,2025-11-04T07:23:27Z,3.5150000000000006
2026-03-29,2025-11-04,2025-11-04,NA,96.48,-0.2049999999999983,-0.21202875316750094,-0.04,-0.041,96.48,97.105,96.48,96.48,96.485,9,9,935346173,IBH2026,2026-03-01,2025-11-04,2025-11-04T07:23:27Z,3.519999999999996
2026-04-28,2025-11-04,2025-11-04,NA,NA,-0.18500000000000227,-0.19128366851057466,-0.015,-0.016,96.53,96.925,96.53,96.53,96.51,10,10,941648808,IBJ2026,2026-04-01,2025-11-04,2025-11-04T07:23:27Z,3.469999999999999
2026-05-27,2025-10-30,2025-11-04,NA,NA,-0.1699999999999875,-0.17567427921875323,-0.03,-0.031,96.60000000000001,97.015,96.60000000000001,96.60000000000001,96.56,0,0,949242588,IBK2026,2026-05-01,2025-11-04,2025-11-04T07:23:27Z,3.4399999999999977
2026-06-28,2025-07-21,2025-11-04,NA,NA,0.1950000000000074,0.20148791072536412,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.57000000000001,0,0,955528239,IBM2026,2026-06-01,2025-11-04,2025-11-04T07:23:27Z,3.4299999999999926
2026-07-29,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.58,0,0,962344067,IBN2026,2026-07-01,2025-11-04,2025-11-04T07:23:27Z,NA
2026-08-29,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.58,0,0,969160575,IBQ2026,2026-08-01,2025-11-04,2025-11-04T07:23:27Z,NA
2026-09-28,2025-11-04,2025-11-04,NA,NA,-0.19499999999999318,-0.20147750167897213,-0.02,-0.021,96.59,96.86500000000001,96.59,96.59,96.58,100,100,976225343,IBU2026,2026-09-01,2025-11-04,2025-11-04T07:23:27Z,3.4099999999999966
2026-10-28,2025-11-04,2025-11-04,NA,NA,-0.2049999999999983,-0.2118096812522584,-0.035,-0.036000000000000004,96.58,96.86500000000001,96.58,96.58,96.58500000000001,100,100,983956682,IBV2026,2026-10-01,2025-11-04,2025-11-04T07:23:27Z,3.4200000000000017
2026-11-28,2025-11-04,2025-11-04,NA,NA,-0.20000000000000284,-0.20665426741062495,-0.03,-0.031,96.58,96.86500000000001,96.58,96.58,96.575,100,100,990482019,IBX2026,2026-11-01,2025-11-04,2025-11-04T07:23:27Z,3.4200000000000017
2026-12-29,2025-11-04,2025-11-04,96.56,NA,-0.20999999999999375,-0.2170094037408223,0.005,0.005,96.56,96.86500000000001,96.59,96.56,96.555,100,100,996839036,IBZ2026,2026-12-01,2025-11-04,2025-11-04T07:23:27Z,3.4399999999999977
2027-01-27,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.56,0,0,1004041830,IBF2027,2027-01-01,2025-11-04,2025-11-04T07:23:27Z,NA
2027-02-24,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.545,0,0,1010033436,IBG2027,2027-02-01,2025-11-04,2025-11-04T07:23:27Z,NA
2027-03-29,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.535,0,0,1016946091,IBH2027,2027-03-01,2025-11-04,2025-11-04T07:23:27Z,NA
2027-04-28,NA,2025-11-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.525,0,0,1026315950,IBJ2027,2027-04-01,2025-11-04,2025-11-04T07:23:27Z,NA
