date,cash_rate,scrape_date,scrape_time
2024-01-01,4.314999999999998,2024-01-18,2024-01-18T12:00:00Z
2024-02-01,4.325000000000003,2024-01-18,2024-01-18T12:00:00Z
2024-03-01,4.314999999999998,2024-01-18,2024-01-18T12:00:00Z
2024-04-01,4.304999999999993,2024-01-18,2024-01-18T12:00:00Z
2024-05-01,4.269999999999996,2024-01-18,2024-01-18T12:00:00Z
2024-06-01,4.25,2024-01-18,2024-01-18T12:00:00Z
2024-07-01,4.230000000000004,2024-01-18,2024-01-18T12:00:00Z
2024-08-01,4.179999999999993,2024-01-18,2024-01-18T12:00:00Z
2024-09-01,4.155000000000001,2024-01-18,2024-01-18T12:00:00Z
2024-10-01,4.094999999999999,2024-01-18,2024-01-18T12:00:00Z
2024-11-01,4.0249999999999915,2024-01-18,2024-01-18T12:00:00Z
2024-12-01,3.9650000000000034,2024-01-18,2024-01-18T12:00:00Z
2025-01-01,3.9399999999999977,2024-01-18,2024-01-18T12:00:00Z
2025-02-01,3.894999999999996,2024-01-18,2024-01-18T12:00:00Z
2025-03-01,3.859999999999999,2024-01-18,2024-01-18T12:00:00Z
2025-04-01,3.825000000000003,2024-01-18,2024-01-18T12:00:00Z
2025-05-01,3.7849999999999966,2024-01-18,2024-01-18T12:00:00Z
2025-06-01,3.754999999999995,2024-01-18,2024-01-18T12:00:00Z
