dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-02-25,2026-02-03,2026-02-03,96.18,96.175,-0.05999999999998806,-0.06234413965086042,0,0,96.18,97.065,96.175,96.18,96.18,465,465,928464846,IBG2026,2026-02-01,2026-02-03,2026-02-03T23:54:40Z,3.819999999999993,3.819999999999993
2026-03-29,2026-02-03,2026-02-03,96.14,96.135,-0.07500000000000284,-0.07795042353063747,0,0,96.14,97.105,96.125,96.14,96.14,724,724,935346173,IBH2026,2026-03-01,2026-02-03,2026-02-03T23:54:40Z,3.8599999999999994,3.8599999999999994
2026-04-28,2026-02-03,2026-02-03,96.125,96.11,-0.060000000000002274,-0.062379788948383086,0.005,0.005,96.125,96.925,96.095,96.125,96.12,308,308,941648808,IBJ2026,2026-04-01,2026-02-03,2026-02-03T23:54:40Z,3.875,3.8799999999999955
2026-05-27,2026-02-03,2026-02-03,95.99000000000001,95.97,-0.09499999999998465,-0.09888622879149023,-0.085,-0.088,95.97500000000001,97.015,95.94500000000001,95.97500000000001,95.985,200,200,949242588,IBK2026,2026-05-01,2026-02-03,2026-02-03T23:54:40Z,4.0249999999999915,4.015000000000001
2026-06-28,2025-12-19,2026-02-03,95.95,95.925,0.14500000000001023,0.15098661946166528,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,95.955,0,0,955528239,IBM2026,2026-06-01,2026-02-03,2026-02-03T23:54:40Z,4.045000000000002,4.045000000000002
2026-07-29,2026-02-03,2026-02-03,95.93,95.915,-0.015000000000000568,-0.015621745469694406,-0.005,-0.005,96.005,96.075,96.005,96.005,95.935,50,50,962344067,IBN2026,2026-07-01,2026-02-03,2026-02-03T23:54:40Z,3.9950000000000045,4.064999999999998
2026-08-29,2025-12-09,2026-02-03,95.86500000000001,95.83500000000001,0.10500000000000398,0.10942059191330136,-0.105,-0.109,96.065,96.15,96.065,96.065,95.87,0,0,969160575,IBQ2026,2026-08-01,2026-02-03,2026-02-03T23:54:40Z,4.1299999999999955,4.1299999999999955
2026-09-28,2026-01-12,2026-02-03,95.83,95.8,0.2049999999999983,0.21371976647205826,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.83500000000001,0,0,976225343,IBU2026,2026-09-01,2026-02-03,2026-02-03T23:54:40Z,4.164999999999992,4.164999999999992
2026-10-28,2025-12-16,2026-02-03,95.815,95.785,0.1799999999999926,0.18769551616266172,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.82000000000001,0,0,983956682,IBV2026,2026-10-01,2026-02-03,2026-02-03T23:54:40Z,4.179999999999993,4.179999999999993
2026-11-28,2025-12-09,2026-02-03,95.79,95.76,0.1600000000000108,0.1669013717206601,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.785,0,0,990482019,IBX2026,2026-11-01,2026-02-03,2026-02-03T23:54:40Z,4.215000000000003,4.215000000000003
2026-12-29,2026-01-28,2026-02-03,95.78,95.75,0,0,0.025,0.026000000000000002,95.855,96.86500000000001,95.855,95.855,95.785,0,0,996839036,IBZ2026,2026-12-01,2026-02-03,2026-02-03T23:54:40Z,4.215000000000003,4.215000000000003
2027-01-27,NA,2026-02-03,95.78,95.75,NA,0,NA,NA,NA,NA,NA,NA,95.785,0,0,1004041830,IBF2027,2027-01-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.215000000000003
2027-02-24,NA,2026-02-03,95.775,95.745,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1010033436,IBG2027,2027-02-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
2027-03-29,NA,2026-02-03,95.775,95.745,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1016946091,IBH2027,2027-03-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
2027-04-28,NA,2026-02-03,95.77,95.74000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1026315950,IBJ2027,2027-04-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
2027-05-29,NA,2026-02-03,95.77,95.74000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1033478754,IBK2027,2027-05-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
2027-06-28,NA,2026-02-03,95.77,95.74000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1041047069,IBM2027,2027-06-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
2027-07-28,NA,2026-02-03,95.765,95.735,NA,0,NA,NA,NA,NA,NA,NA,95.79,0,0,1048381155,IBN2027,2027-07-01,2026-02-03,2026-02-03T23:54:40Z,NA,4.209999999999994
