date,cash_rate,scrape_date,scrape_time
2025-08-01,3.6850000000000023,2025-08-19,2025-08-20T05:59:10Z
2025-09-01,3.5849999999999937,2025-08-19,2025-08-20T05:59:10Z
2025-10-01,3.509999999999991,2025-08-19,2025-08-20T05:59:10Z
2025-11-01,3.3299999999999983,2025-08-19,2025-08-20T05:59:10Z
2025-12-01,3.230000000000004,2025-08-19,2025-08-20T05:59:10Z
2026-01-01,3.259999999999991,2025-08-19,2025-08-20T05:59:10Z
2026-02-01,3.134999999999991,2025-08-19,2025-08-20T05:59:10Z
2026-03-01,3.069999999999993,2025-08-19,2025-08-20T05:59:10Z
2026-04-01,3.075000000000003,2025-08-19,2025-08-20T05:59:10Z
2026-05-01,2.9849999999999994,2025-08-19,2025-08-20T05:59:10Z
2026-06-01,3.0249999999999915,2025-08-19,2025-08-20T05:59:10Z
2026-07-01,3.0450000000000017,2025-08-19,2025-08-20T05:59:10Z
2026-08-01,3.0450000000000017,2025-08-19,2025-08-20T05:59:10Z
2026-09-01,3.0450000000000017,2025-08-19,2025-08-20T05:59:10Z
2026-10-01,3.0549999999999926,2025-08-19,2025-08-20T05:59:10Z
2026-11-01,3.0600000000000023,2025-08-19,2025-08-20T05:59:10Z
2026-12-01,3.069999999999993,2025-08-19,2025-08-20T05:59:10Z
2027-01-01,3.069999999999993,2025-08-19,2025-08-20T05:59:10Z
