date,cash_rate,scrape_date,scrape_time
2023-12-01,4.314999999999998,2023-12-29,2023-12-29T12:00:00Z
2024-01-01,4.314999999999998,2023-12-29,2023-12-29T12:00:00Z
2024-02-01,4.334999999999994,2023-12-29,2023-12-29T12:00:00Z
2024-03-01,4.310000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-04-01,4.269999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-05-01,4.170000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-06-01,4.094999999999999,2023-12-29,2023-12-29T12:00:00Z
2024-07-01,4.019999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-08-01,3.9299999999999926,2023-12-29,2023-12-29T12:00:00Z
2024-09-01,3.890000000000001,2023-12-29,2023-12-29T12:00:00Z
2024-10-01,3.819999999999993,2023-12-29,2023-12-29T12:00:00Z
2024-11-01,3.754999999999995,2023-12-29,2023-12-29T12:00:00Z
2024-12-01,3.6899999999999977,2023-12-29,2023-12-29T12:00:00Z
2025-01-01,3.664999999999992,2023-12-29,2023-12-29T12:00:00Z
2025-02-01,3.614999999999995,2023-12-29,2023-12-29T12:00:00Z
2025-03-01,3.5799999999999983,2023-12-29,2023-12-29T12:00:00Z
2025-04-01,3.5450000000000017,2023-12-29,2023-12-29T12:00:00Z
2025-05-01,3.5,2023-12-29,2023-12-29T12:00:00Z
2024-01-01,4.314999999999998,2023-12-29,2023-12-29T12:00:00Z
2024-02-01,4.334999999999994,2023-12-29,2023-12-29T12:00:00Z
2024-03-01,4.310000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-04-01,4.269999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-05-01,4.170000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-06-01,4.094999999999999,2023-12-29,2023-12-29T12:00:00Z
2024-07-01,4.019999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-08-01,3.9299999999999926,2023-12-29,2023-12-29T12:00:00Z
2024-09-01,3.890000000000001,2023-12-29,2023-12-29T12:00:00Z
2024-10-01,3.819999999999993,2023-12-29,2023-12-29T12:00:00Z
2024-11-01,3.754999999999995,2023-12-29,2023-12-29T12:00:00Z
2024-12-01,3.6899999999999977,2023-12-29,2023-12-29T12:00:00Z
2025-01-01,3.664999999999992,2023-12-29,2023-12-29T12:00:00Z
2025-02-01,3.614999999999995,2023-12-29,2023-12-29T12:00:00Z
2025-03-01,3.5799999999999983,2023-12-29,2023-12-29T12:00:00Z
2025-04-01,3.5450000000000017,2023-12-29,2023-12-29T12:00:00Z
2025-05-01,3.5,2023-12-29,2023-12-29T12:00:00Z
2024-01-01,4.314999999999998,2023-12-29,2023-12-29T12:00:00Z
2024-02-01,4.334999999999994,2023-12-29,2023-12-29T12:00:00Z
2024-03-01,4.310000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-04-01,4.269999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-05-01,4.170000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-06-01,4.094999999999999,2023-12-29,2023-12-29T12:00:00Z
2024-07-01,4.019999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-08-01,3.9299999999999926,2023-12-29,2023-12-29T12:00:00Z
2024-09-01,3.890000000000001,2023-12-29,2023-12-29T12:00:00Z
2024-10-01,3.819999999999993,2023-12-29,2023-12-29T12:00:00Z
2024-11-01,3.754999999999995,2023-12-29,2023-12-29T12:00:00Z
2024-12-01,3.6899999999999977,2023-12-29,2023-12-29T12:00:00Z
2025-01-01,3.664999999999992,2023-12-29,2023-12-29T12:00:00Z
2025-02-01,3.614999999999995,2023-12-29,2023-12-29T12:00:00Z
2025-03-01,3.5799999999999983,2023-12-29,2023-12-29T12:00:00Z
2025-04-01,3.5450000000000017,2023-12-29,2023-12-29T12:00:00Z
2025-05-01,3.5,2023-12-29,2023-12-29T12:00:00Z
2024-01-01,4.314999999999998,2023-12-29,2023-12-29T12:00:00Z
2024-02-01,4.334999999999994,2023-12-29,2023-12-29T12:00:00Z
2024-03-01,4.310000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-04-01,4.269999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-05-01,4.170000000000002,2023-12-29,2023-12-29T12:00:00Z
2024-06-01,4.094999999999999,2023-12-29,2023-12-29T12:00:00Z
2024-07-01,4.019999999999996,2023-12-29,2023-12-29T12:00:00Z
2024-08-01,3.9299999999999926,2023-12-29,2023-12-29T12:00:00Z
2024-09-01,3.890000000000001,2023-12-29,2023-12-29T12:00:00Z
2024-10-01,3.819999999999993,2023-12-29,2023-12-29T12:00:00Z
2024-11-01,3.754999999999995,2023-12-29,2023-12-29T12:00:00Z
2024-12-01,3.6899999999999977,2023-12-29,2023-12-29T12:00:00Z
2025-01-01,3.664999999999992,2023-12-29,2023-12-29T12:00:00Z
2025-02-01,3.614999999999995,2023-12-29,2023-12-29T12:00:00Z
2025-03-01,3.5799999999999983,2023-12-29,2023-12-29T12:00:00Z
2025-04-01,3.5450000000000017,2023-12-29,2023-12-29T12:00:00Z
2025-05-01,3.5,2023-12-29,2023-12-29T12:00:00Z
