date,cash_rate,scrape_date,scrape_time
2025-09-01,3.594999999999999,2025-09-25,2025-09-25T23:54:19Z
2025-10-01,3.5900000000000034,2025-09-25,2025-09-25T23:54:19Z
2025-11-01,3.4950000000000045,2025-09-25,2025-09-25T23:54:19Z
2025-12-01,3.4549999999999983,2025-09-25,2025-09-25T23:54:19Z
2026-01-01,3.4299999999999926,2025-09-25,2025-09-25T23:54:19Z
2026-02-01,3.344999999999999,2025-09-25,2025-09-25T23:54:19Z
2026-03-01,3.3499999999999943,2025-09-25,2025-09-25T23:54:19Z
2026-04-01,3.075000000000003,2025-09-25,2025-09-25T23:54:19Z
2026-05-01,2.9849999999999994,2025-09-25,2025-09-25T23:54:19Z
2026-06-01,3.0249999999999915,2025-09-25,2025-09-25T23:54:19Z
2026-07-01,3.2549999999999955,2025-09-25,2025-09-25T23:54:19Z
2026-08-01,3.2549999999999955,2025-09-25,2025-09-25T23:54:19Z
2026-09-01,3.2549999999999955,2025-09-25,2025-09-25T23:54:19Z
2026-10-01,3.2549999999999955,2025-09-25,2025-09-25T23:54:19Z
2026-11-01,3.259999999999991,2025-09-25,2025-09-25T23:54:19Z
2026-12-01,3.269999999999996,2025-09-25,2025-09-25T23:54:19Z
2027-01-01,3.2749999999999915,2025-09-25,2025-09-25T23:54:19Z
2027-02-01,3.2849999999999966,2025-09-25,2025-09-25T23:54:19Z
