dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-11-26,2025-10-31,2025-10-31,96.415,96.41,-0.13000000000000966,-0.13465920861819936,-0.005,-0.005,96.41,97.125,96.405,96.41,96.415,22,22,888966960,IBX2025,2025-11-01,2025-10-31,2025-11-01T23:52:50Z,3.5900000000000034
2025-12-29,2025-10-31,2025-10-31,96.435,96.43,-0.1799999999999926,-0.18631611634405612,-0.005,-0.005,96.43,97.19,96.425,96.43,96.435,1,1,895208763,IBZ2025,2025-12-01,2025-10-31,2025-11-01T23:52:50Z,3.569999999999993
2026-01-28,2025-10-29,2025-10-31,96.45,96.43,-0.1950000000000074,-0.2017902416308867,-0.015,-0.016,96.44,97.105,96.44,96.44,96.44500000000001,0,0,919010878,IBF2026,2026-01-01,2025-10-31,2025-11-01T23:52:50Z,3.5549999999999926
2026-02-25,2025-10-30,2025-10-31,96.54,NA,-0.20999999999999375,-0.21711036443524814,-0.015,-0.016,96.515,97.065,96.5,96.515,96.52,0,0,928464846,IBG2026,2026-02-01,2025-10-31,2025-11-01T23:52:50Z,3.480000000000004
2026-03-29,2025-10-30,2025-10-31,NA,96.47,-0.22999999999998977,-0.2377138132396153,-0.03,-0.031,96.525,97.105,96.525,96.525,96.545,0,0,935346173,IBH2026,2026-03-01,2025-10-31,2025-11-01T23:52:50Z,3.4549999999999983
2026-04-28,2025-10-01,2025-10-31,96.62,NA,-0.14000000000000057,-0.144657987187436,-0.01,-0.01,96.64,96.925,96.635,96.64,96.57000000000001,0,0,941648808,IBJ2026,2026-04-01,2025-10-31,2025-11-01T23:52:50Z,3.4299999999999926
2026-05-27,2025-10-30,2025-10-31,NA,NA,-0.23999999999999488,-0.24783147459726856,-0.03,-0.031,96.60000000000001,97.015,96.60000000000001,96.60000000000001,96.625,0,0,949242588,IBK2026,2026-05-01,2025-10-31,2025-11-01T23:52:50Z,3.375
2026-06-28,2025-07-21,2025-10-31,NA,NA,0.1250000000000142,0.12906556530719074,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.64,0,0,955528239,IBM2026,2026-06-01,2025-10-31,2025-11-01T23:52:50Z,3.3599999999999994
2026-07-29,NA,2025-10-31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.645,0,0,962344067,IBN2026,2026-07-01,2025-10-31,2025-11-01T23:52:50Z,NA
2026-08-29,NA,2025-10-31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.655,0,0,969160575,IBQ2026,2026-08-01,2025-10-31,2025-11-01T23:52:50Z,NA
2026-09-28,2025-10-30,2025-10-31,96.65,NA,-0.2149999999999892,-0.221958395705352,-0.005,-0.005,96.65,96.86500000000001,96.65,96.65,96.65,0,0,976225343,IBU2026,2026-09-01,2025-10-31,2025-11-01T23:52:50Z,3.3499999999999943
2026-10-28,2025-10-23,2025-10-31,96.65,NA,1.4210854715202004e-14,1.4670783786922008e-14,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.65,0,0,983956682,IBV2026,2026-10-01,2025-10-31,2025-11-01T23:52:50Z,3.3499999999999943
2026-11-28,2025-10-23,2025-10-31,96.65,NA,1.4210854715202004e-14,1.4670783786922008e-14,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.645,0,0,990482019,IBX2026,2026-11-01,2025-10-31,2025-11-01T23:52:50Z,3.355000000000004
2026-12-29,2025-10-23,2025-10-31,96.64,NA,1.4210854715202004e-14,1.4670783786922008e-14,-0.005,-0.005,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.635,0,0,996839036,IBZ2026,2026-12-01,2025-10-31,2025-11-01T23:52:50Z,3.364999999999995
2027-01-27,NA,2025-10-31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.63,0,0,1004041830,IBF2027,2027-01-01,2025-10-31,2025-11-01T23:52:50Z,NA
2027-02-24,NA,2025-10-31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.61500000000001,0,0,1010033436,IBG2027,2027-02-01,2025-10-31,2025-11-01T23:52:50Z,NA
2027-03-29,NA,2025-10-31,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.605,0,0,1016946091,IBH2027,2027-03-01,2025-10-31,2025-11-01T23:52:50Z,NA
2027-04-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,1026315950,IBJ2027,2027-04-01,NA,2025-11-01T23:52:50Z,NA
