dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-28,2025-10-28,96.405,96.4,-0.0049999999999954525,-0.005186452984798975,-0.005,-0.005,96.4,97.09,96.4,96.4,96.405,30,30,881982000,IBV2025,2025-10-01,2025-10-28,2025-10-29T00:34:16Z,3.5999999999999943
2025-11-26,2025-10-29,2025-10-28,96.495,96.485,-0.05499999999999261,-0.056968253146193595,0.005,0.005,96.49000000000001,97.125,96.48,96.49000000000001,96.485,3478,3478,888966960,IBX2025,2025-11-01,2025-10-28,2025-10-29T00:34:16Z,3.509999999999991
2025-12-29,2025-10-29,2025-10-28,96.57000000000001,96.55,-0.05499999999999261,-0.05692697821248524,0.01,0.01,96.56,97.19,96.51,96.56,96.55,90,90,895208763,IBZ2025,2025-12-01,2025-10-28,2025-10-29T00:34:16Z,3.4399999999999977
2026-01-28,2025-10-28,2025-10-28,96.59,96.565,-0.07000000000000739,-0.07243752263673346,-0.045,-0.047,96.565,97.105,96.565,96.565,96.57000000000001,4,4,919010878,IBF2026,2026-01-01,2025-10-28,2025-10-29T00:34:16Z,3.4350000000000023
2026-02-25,2025-10-28,2025-10-28,96.685,96.66,-0.08499999999999375,-0.08786437874715088,-0.005,-0.005,96.655,97.065,96.72500000000001,96.655,96.66,100,100,928464846,IBG2026,2026-02-01,2025-10-28,2025-10-29T00:34:16Z,3.344999999999999
2026-03-29,2025-10-28,2025-10-28,96.71000000000001,96.685,-0.07500000000000284,-0.07750736319950689,0.005,0.005,96.69,97.105,96.605,96.69,96.685,20,20,935346173,IBH2026,2026-03-01,2025-10-28,2025-10-29T00:34:16Z,3.3100000000000023
2026-04-28,2025-10-01,2025-10-28,96.73,96.7,-0.15000000000000568,-0.15497468746771947,-0.01,-0.01,96.64,96.925,96.635,96.64,96.715,0,0,941648808,IBJ2026,2026-04-01,2025-10-28,2025-10-29T00:34:16Z,3.2849999999999966
2026-05-27,2025-10-14,2025-10-28,96.79,96.76,-0.14499999999999602,-0.1497083268803841,-0.005,-0.005,96.71000000000001,97.015,96.71000000000001,96.71000000000001,96.77,0,0,949242588,IBK2026,2026-05-01,2025-10-28,2025-10-29T00:34:16Z,3.230000000000004
2026-06-28,2025-07-21,2025-10-28,96.8,96.77,0.11000000000001364,0.113560109430665,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.78,0,0,955528239,IBM2026,2026-06-01,2025-10-28,2025-10-29T00:34:16Z,3.219999999999999
2026-07-29,NA,2025-10-28,96.8,96.77,NA,0,NA,NA,NA,NA,NA,NA,96.785,0,0,962344067,IBN2026,2026-07-01,2025-10-28,2025-10-29T00:34:16Z,NA
2026-08-29,NA,2025-10-28,96.8,96.77,NA,0,NA,NA,NA,NA,NA,NA,96.785,0,0,969160575,IBQ2026,2026-08-01,2025-10-28,2025-10-29T00:34:16Z,NA
2026-09-28,2025-10-23,2025-10-28,96.8,96.77,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.785,0,0,976225343,IBU2026,2026-09-01,2025-10-28,2025-10-29T00:34:16Z,3.2150000000000034
2026-10-28,2025-10-23,2025-10-28,96.8,96.77,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.785,0,0,983956682,IBV2026,2026-10-01,2025-10-28,2025-10-29T00:34:16Z,3.2150000000000034
2026-11-28,2025-10-23,2025-10-28,96.795,96.765,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.78,0,0,990482019,IBX2026,2026-11-01,2025-10-28,2025-10-29T00:34:16Z,3.219999999999999
2026-12-29,2025-10-23,2025-10-28,96.785,96.755,1.4210854715202004e-14,1.4670783786922008e-14,-0.005,-0.005,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.77,0,0,996839036,IBZ2026,2026-12-01,2025-10-28,2025-10-29T00:34:16Z,3.230000000000004
2027-01-27,NA,2025-10-28,96.78,96.75,NA,0,NA,NA,NA,NA,NA,NA,96.77,0,0,1004041830,IBF2027,2027-01-01,2025-10-28,2025-10-29T00:34:16Z,NA
2027-02-24,NA,2025-10-28,96.765,96.735,NA,0,NA,NA,NA,NA,NA,NA,96.755,0,0,1010033436,IBG2027,2027-02-01,2025-10-28,2025-10-29T00:34:16Z,NA
2027-03-29,NA,2025-10-28,96.755,96.72500000000001,NA,0,NA,NA,NA,NA,NA,NA,96.745,0,0,1016946091,IBH2027,2027-03-01,2025-10-28,2025-10-29T00:34:16Z,NA
