dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-29,2025-10-29,96.405,96.4,-0.0049999999999954525,-0.005186452984798975,-0.005,-0.005,96.4,97.09,96.4,96.4,96.405,123,855,881982000,IBV2025,2025-10-01,2025-10-29,2025-10-29T06:50:27Z,3.5999999999999943
2025-11-26,2025-10-29,2025-10-29,96.415,96.41,-0.13500000000000512,-0.13983116681340838,-0.005,-0.005,96.41,97.125,96.41,96.41,96.415,275,275,888966960,IBX2025,2025-11-01,2025-10-29,2025-10-29T06:50:27Z,3.5900000000000034
2025-12-29,2025-10-29,2025-10-29,96.44500000000001,96.435,-0.17499999999999716,-0.18113129431247443,-0.01,-0.01,96.44,97.19,96.44,96.44,96.45,10,10,895208763,IBZ2025,2025-12-01,2025-10-29,2025-10-29T06:50:27Z,3.5600000000000023
2026-01-28,2025-10-28,2025-10-29,96.46000000000001,96.44,-0.07000000000000739,-0.07243752263673346,-0.045,-0.047,96.565,97.105,96.565,96.565,96.455,0,0,919010878,IBF2026,2026-01-01,2025-10-29,2025-10-29T06:50:27Z,3.5450000000000017
2026-02-25,2025-10-29,2025-10-29,96.53,96.505,-0.20999999999999375,-0.21707670043414695,-0.13,-0.134,96.53,97.065,96.53,96.53,96.53,103,103,928464846,IBG2026,2026-02-01,2025-10-29,2025-10-29T06:50:27Z,3.469999999999999
2026-03-29,2025-10-29,2025-10-29,NA,96.54,-0.20999999999999375,-0.2170206169586046,-0.13,-0.134,96.555,97.105,96.555,96.555,96.555,51,51,935346173,IBH2026,2026-03-01,2025-10-29,2025-10-29T06:50:27Z,3.444999999999993
2026-04-28,2025-10-01,2025-10-29,NA,NA,-0.15000000000000568,-0.15497468746771947,-0.01,-0.01,96.64,96.925,96.635,96.64,96.57000000000001,0,0,941648808,IBJ2026,2026-04-01,2025-10-29,2025-10-29T06:50:27Z,3.4299999999999926
2026-05-27,2025-10-29,2025-10-29,NA,NA,-0.2150000000000034,-0.22198131227092396,-0.13,-0.134,96.64,97.015,96.64,96.64,96.63,50,50,949242588,IBK2026,2026-05-01,2025-10-29,2025-10-29T06:50:27Z,3.3599999999999994
2026-06-28,2025-07-21,2025-10-29,NA,NA,0.11000000000001364,0.113560109430665,NA,NA,96.97500000000001,96.97500000000001,96.97500000000001,96.97500000000001,96.64,0,0,955528239,IBM2026,2026-06-01,2025-10-29,2025-10-29T06:50:27Z,3.3599999999999994
2026-07-29,NA,2025-10-29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.65,0,0,962344067,IBN2026,2026-07-01,2025-10-29,2025-10-29T06:50:27Z,NA
2026-08-29,NA,2025-10-29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.655,0,0,969160575,IBQ2026,2026-08-01,2025-10-29,2025-10-29T06:50:27Z,NA
2026-09-28,2025-10-23,2025-10-29,96.67,NA,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.655,0,0,976225343,IBU2026,2026-09-01,2025-10-29,2025-10-29T06:50:27Z,3.344999999999999
2026-10-28,2025-10-23,2025-10-29,96.67,NA,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.66,0,0,983956682,IBV2026,2026-10-01,2025-10-29,2025-10-29T06:50:27Z,3.3400000000000034
2026-11-28,2025-10-23,2025-10-29,96.67,NA,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.655,0,0,990482019,IBX2026,2026-11-01,2025-10-29,2025-10-29T06:50:27Z,3.344999999999999
2026-12-29,2025-10-23,2025-10-29,96.66,NA,1.4210854715202004e-14,1.4670783786922008e-14,-0.005,-0.005,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.645,0,0,996839036,IBZ2026,2026-12-01,2025-10-29,2025-10-29T06:50:27Z,3.355000000000004
2027-01-27,NA,2025-10-29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.64,0,0,1004041830,IBF2027,2027-01-01,2025-10-29,2025-10-29T06:50:27Z,NA
2027-02-24,NA,2025-10-29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.625,0,0,1010033436,IBG2027,2027-02-01,2025-10-29,2025-10-29T06:50:27Z,NA
2027-03-29,NA,2025-10-29,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.62,0,0,1016946091,IBH2027,2027-03-01,2025-10-29,2025-10-29T06:50:27Z,NA
