date,cash_rate,scrape_date,scrape_time
2025-04-01,4.090000000000003,2025-04-29,2025-04-30T05:49:48Z
2025-05-01,3.9950000000000045,2025-04-29,2025-04-30T05:49:48Z
2025-06-01,3.825000000000003,2025-04-29,2025-04-30T05:49:48Z
2025-07-01,3.6899999999999977,2025-04-29,2025-04-30T05:49:48Z
2025-08-01,3.469999999999999,2025-04-29,2025-04-30T05:49:48Z
2025-09-01,3.375,2025-04-29,2025-04-30T05:49:48Z
2025-10-01,3.194999999999993,2025-04-29,2025-04-30T05:49:48Z
2025-11-01,3.0349999999999966,2025-04-29,2025-04-30T05:49:48Z
2025-12-01,2.924999999999997,2025-04-29,2025-04-30T05:49:48Z
2026-01-01,2.914999999999992,2025-04-29,2025-04-30T05:49:48Z
2026-02-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-03-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-04-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-05-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-06-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-07-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-08-01,NA,2025-04-29,2025-04-30T05:49:48Z
2026-09-01,NA,2025-04-29,2025-04-30T05:49:48Z
