date,cash_rate,scrape_date,scrape_time
2025-01-01,4.334999999999994,2025-01-20,2025-01-20T12:00:00Z
2025-02-01,4.2749999999999915,2025-01-20,2025-01-20T12:00:00Z
2025-03-01,4.164999999999992,2025-01-20,2025-01-20T12:00:00Z
2025-04-01,4.069999999999993,2025-01-20,2025-01-20T12:00:00Z
2025-05-01,4.015000000000001,2025-01-20,2025-01-20T12:00:00Z
2025-06-01,3.9099999999999966,2025-01-20,2025-01-20T12:00:00Z
2025-07-01,3.864999999999995,2025-01-20,2025-01-20T12:00:00Z
2025-08-01,3.789999999999992,2025-01-20,2025-01-20T12:00:00Z
2025-09-01,3.754999999999995,2025-01-20,2025-01-20T12:00:00Z
2025-10-01,3.7049999999999983,2025-01-20,2025-01-20T12:00:00Z
2025-11-01,3.674999999999997,2025-01-20,2025-01-20T12:00:00Z
2025-12-01,3.649999999999991,2025-01-20,2025-01-20T12:00:00Z
2026-01-01,3.644999999999996,2025-01-20,2025-01-20T12:00:00Z
2026-02-01,3.625,2025-01-20,2025-01-20T12:00:00Z
2026-03-01,3.620000000000005,2025-01-20,2025-01-20T12:00:00Z
2026-04-01,3.614999999999995,2025-01-20,2025-01-20T12:00:00Z
2026-05-01,3.620000000000005,2025-01-20,2025-01-20T12:00:00Z
2026-06-01,3.625,2025-01-20,2025-01-20T12:00:00Z
