date,cash_rate,scrape_date,scrape_time
2024-02-01,4.310000000000002,2024-02-01,2024-02-01T12:00:00Z
2024-03-01,4.289999999999992,2024-02-01,2024-02-01T12:00:00Z
2024-04-01,4.259999999999991,2024-02-01,2024-02-01T12:00:00Z
2024-05-01,4.200000000000003,2024-02-01,2024-02-01T12:00:00Z
2024-06-01,4.144999999999996,2024-02-01,2024-02-01T12:00:00Z
2024-07-01,4.094999999999999,2024-02-01,2024-02-01T12:00:00Z
2024-08-01,4,2024-02-01,2024-02-01T12:00:00Z
2024-09-01,3.9599999999999937,2024-02-01,2024-02-01T12:00:00Z
2024-10-01,3.879999999999995,2024-02-01,2024-02-01T12:00:00Z
2024-11-01,3.7849999999999966,2024-02-01,2024-02-01T12:00:00Z
2024-12-01,3.7099999999999937,2024-02-01,2024-02-01T12:00:00Z
2025-01-01,3.6850000000000023,2024-02-01,2024-02-01T12:00:00Z
2025-02-01,3.629999999999995,2024-02-01,2024-02-01T12:00:00Z
2025-03-01,3.5900000000000034,2024-02-01,2024-02-01T12:00:00Z
2025-04-01,3.5549999999999926,2024-02-01,2024-02-01T12:00:00Z
2025-05-01,3.515000000000001,2024-02-01,2024-02-01T12:00:00Z
2025-06-01,3.484999999999999,2024-02-01,2024-02-01T12:00:00Z
2025-07-01,3.4599999999999937,2024-02-01,2024-02-01T12:00:00Z
