date,cash_rate,scrape_date,scrape_time
2025-10-01,3.5849999999999937,2025-09-29,2025-09-29T23:43:17Z
2025-11-01,3.469999999999999,2025-09-29,2025-09-29T23:43:17Z
2025-12-01,3.4299999999999926,2025-09-29,2025-09-29T23:43:17Z
2026-01-01,3.4549999999999983,2025-09-29,2025-09-29T23:43:17Z
2026-02-01,3.344999999999999,2025-09-29,2025-09-29T23:43:17Z
2026-03-01,3.3499999999999943,2025-09-29,2025-09-29T23:43:17Z
2026-04-01,3.075000000000003,2025-09-29,2025-09-29T23:43:17Z
2026-05-01,2.9849999999999994,2025-09-29,2025-09-29T23:43:17Z
2026-06-01,3.0249999999999915,2025-09-29,2025-09-29T23:43:17Z
2026-07-01,3.25,2025-09-29,2025-09-29T23:43:17Z
2026-08-01,3.25,2025-09-29,2025-09-29T23:43:17Z
2026-09-01,3.25,2025-09-29,2025-09-29T23:43:17Z
2026-10-01,3.259999999999991,2025-09-29,2025-09-29T23:43:17Z
2026-11-01,3.2650000000000006,2025-09-29,2025-09-29T23:43:17Z
2026-12-01,3.2749999999999915,2025-09-29,2025-09-29T23:43:17Z
2027-01-01,3.2749999999999915,2025-09-29,2025-09-29T23:43:17Z
2027-02-01,3.289999999999992,2025-09-29,2025-09-29T23:43:17Z
