dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-08-29,2026-08-11,2026-08-13,95.655,95.65,0,0,-0.005,-0.005,95.65,96.15,95.64,95.65,95.655,0,0,969160575,IBQ2026,2026-08-01,2026-08-13,2026-08-14T05:04:42Z,4.344999999999999,4.344999999999999
2026-09-28,2026-08-13,2026-08-13,95.65,95.645,0.005000000000009663,0.005227664802142991,0,0,95.65,96.86500000000001,95.52,95.65,95.65,130,130,976225343,IBU2026,2026-09-01,2026-08-13,2026-08-14T05:04:42Z,4.349999999999994,4.349999999999994
2026-10-28,2026-08-12,2026-08-13,95.62,95.61,-0.015000000000000568,-0.015687094750052883,0,0,95.605,96.86500000000001,95.53,95.605,95.62,0,0,983956682,IBV2026,2026-10-01,2026-08-13,2026-08-14T05:04:42Z,4.3799999999999955,4.3799999999999955
2026-11-28,2026-08-13,2026-08-13,95.56,95.535,-0.0049999999999954525,-0.005232862375714759,0.02,0.021,95.545,96.86500000000001,95.52,95.545,95.54,17,17,990482019,IBX2026,2026-11-01,2026-08-13,2026-08-14T05:04:42Z,4.454999999999998,4.459999999999994
2026-12-29,2026-08-05,2026-08-13,95.53,95.51,0.015000000000000568,0.01570105197048262,0.035,0.037,95.55,96.86500000000001,95.55,95.55,95.525,0,0,996839036,IBZ2026,2026-12-01,2026-08-13,2026-08-14T05:04:42Z,4.474999999999994,4.474999999999994
2027-01-27,2026-07-23,2026-08-13,95.52,95.495,-0.125,-0.13084894797445829,-0.055,-0.058,95.405,95.415,95.405,95.405,95.51,0,0,1004041830,IBF2027,2027-01-01,2026-08-13,2026-08-14T05:04:42Z,4.489999999999995,4.489999999999995
2027-02-24,2026-07-23,2026-08-13,95.505,95.47500000000001,-0.1700000000000017,-0.17799183331588492,-0.06,-0.063,95.34,95.52,95.34,95.34,95.495,0,0,1010033436,IBG2027,2027-02-01,2026-08-13,2026-08-14T05:04:42Z,4.5049999999999955,4.5049999999999955
2027-03-29,NA,2026-08-13,95.5,95.47,NA,0,NA,NA,NA,NA,NA,NA,95.49,0,0,1016946091,IBH2027,2027-03-01,2026-08-13,2026-08-14T05:04:42Z,4.510000000000005,4.510000000000005
2027-04-28,2026-08-13,2026-08-13,95.505,95.48,-0.01999999999999602,-0.020942408376959185,0.03,0.031,95.48,95.48,95.48,95.48,95.49,100,100,1026315950,IBJ2027,2027-04-01,2026-08-13,2026-08-14T05:04:42Z,4.519999999999996,4.510000000000005
2027-05-29,2026-07-30,2026-08-13,95.525,95.495,-0.020000000000010232,-0.02093692750589922,-0.02,-0.021,95.505,95.51,95.505,95.505,95.52,0,0,1033478754,IBK2027,2027-05-01,2026-08-13,2026-08-14T05:04:42Z,4.480000000000004,4.480000000000004
2027-06-28,NA,2026-08-13,95.53,95.5,NA,0,NA,NA,NA,NA,NA,NA,95.515,0,0,1041047069,IBM2027,2027-06-01,2026-08-13,2026-08-14T05:04:42Z,4.484999999999999,4.484999999999999
2027-07-28,NA,2026-08-13,95.535,95.505,NA,0,NA,NA,NA,NA,NA,NA,95.52,0,0,1048381155,IBN2027,2027-07-01,2026-08-13,2026-08-14T05:04:42Z,4.480000000000004,4.480000000000004
2027-08-29,NA,2026-08-13,95.545,95.515,NA,0,NA,NA,NA,NA,NA,NA,95.53,0,0,1056394462,IBQ2027,2027-08-01,2026-08-13,2026-08-14T05:04:42Z,4.469999999999999,4.469999999999999
2027-09-28,NA,2026-08-13,95.555,95.525,NA,0,NA,NA,NA,NA,NA,NA,95.545,0,0,1065438498,IBU2027,2027-09-01,2026-08-13,2026-08-14T05:04:42Z,4.454999999999998,4.454999999999998
2027-10-27,2026-06-17,2026-08-13,95.575,95.545,0.19000000000001194,0.1988487702773542,0.05,0.052000000000000005,95.74000000000001,95.74000000000001,95.74000000000001,95.74000000000001,95.565,0,0,1073003941,IBV2027,2027-10-01,2026-08-13,2026-08-14T05:04:42Z,4.435000000000002,4.435000000000002
2027-11-28,NA,2026-08-13,95.60000000000001,95.57000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.59,0,0,1081768076,IBX2027,2027-11-01,2026-08-13,2026-08-14T05:04:42Z,4.409999999999997,4.409999999999997
2027-12-29,NA,2026-08-13,95.61500000000001,95.58500000000001,NA,0,NA,NA,NA,NA,NA,NA,95.605,0,0,1089939586,IBZ2027,2027-12-01,2026-08-13,2026-08-14T05:04:42Z,4.394999999999996,4.394999999999996
2028-01-29,NA,2026-08-13,95.63,95.60000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.62,0,0,1098735700,IBF2028,2028-01-01,2026-08-13,2026-08-14T05:04:42Z,4.3799999999999955,4.3799999999999955
