date,cash_rate,scrape_date,scrape_time
2024-10-01,4.334999999999994,2024-10-21,2024-10-21T12:00:00Z
2024-11-01,4.319999999999993,2024-10-21,2024-10-21T12:00:00Z
2024-12-01,4.284999999999997,2024-10-21,2024-10-21T12:00:00Z
2025-01-01,4.269999999999996,2024-10-21,2024-10-21T12:00:00Z
2025-02-01,4.224999999999994,2024-10-21,2024-10-21T12:00:00Z
2025-03-01,4.155000000000001,2024-10-21,2024-10-21T12:00:00Z
2025-04-01,4.075000000000003,2024-10-21,2024-10-21T12:00:00Z
2025-05-01,4.0249999999999915,2024-10-21,2024-10-21T12:00:00Z
2025-06-01,3.9399999999999977,2024-10-21,2024-10-21T12:00:00Z
2025-07-01,3.870000000000005,2024-10-21,2024-10-21T12:00:00Z
2025-08-01,3.7849999999999966,2024-10-21,2024-10-21T12:00:00Z
2025-09-01,3.745000000000005,2024-10-21,2024-10-21T12:00:00Z
2025-10-01,3.6850000000000023,2024-10-21,2024-10-21T12:00:00Z
2025-11-01,3.634999999999991,2024-10-21,2024-10-21T12:00:00Z
2025-12-01,3.5900000000000034,2024-10-21,2024-10-21T12:00:00Z
2026-01-01,3.569999999999993,2024-10-21,2024-10-21T12:00:00Z
2026-02-01,3.530000000000001,2024-10-21,2024-10-21T12:00:00Z
2026-03-01,3.509999999999991,2024-10-21,2024-10-21T12:00:00Z
