dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-10-29,2025-10-29,2025-10-28,96.405,96.4,-0.0049999999999954525,-0.005186452984798975,-0.005,-0.005,96.4,97.09,96.4,96.4,96.405,123,123,881982000,IBV2025,2025-10-01,2025-10-28,2025-10-29T03:36:01Z,3.5999999999999943
2025-11-26,2025-10-29,2025-10-28,96.415,96.41,-0.12999999999999545,-0.13465223470919824,-0.07,-0.073,96.415,97.125,96.48,96.415,96.485,7086,7086,888966960,IBX2025,2025-11-01,2025-10-28,2025-10-29T03:36:01Z,3.5849999999999937
2025-12-29,2025-10-29,2025-10-28,96.44500000000001,96.44,-0.17499999999999716,-0.18113129431247443,-0.11,-0.114,96.44,97.19,96.51,96.44,96.55,575,575,895208763,IBZ2025,2025-12-01,2025-10-28,2025-10-29T03:36:01Z,3.5600000000000023
2026-01-28,2025-10-28,2025-10-28,96.465,96.45,-0.07000000000000739,-0.07243752263673346,-0.045,-0.047,96.565,97.105,96.565,96.565,96.57000000000001,4,4,919010878,IBF2026,2026-01-01,2025-10-28,2025-10-29T03:36:01Z,3.4350000000000023
2026-02-25,2025-10-29,2025-10-28,96.54,96.525,-0.20999999999999375,-0.21707670043414695,-0.13,-0.134,96.53,97.065,96.72500000000001,96.53,96.66,101,101,928464846,IBG2026,2026-02-01,2025-10-28,2025-10-29T03:36:01Z,3.469999999999999
2026-03-29,2025-10-28,2025-10-28,96.575,96.55,-0.07500000000000284,-0.07750736319950689,0.005,0.005,96.69,97.105,96.605,96.69,96.685,20,20,935346173,IBH2026,2026-03-01,2025-10-28,2025-10-29T03:36:01Z,3.3100000000000023
2026-04-28,2025-10-01,2025-10-28,96.60000000000001,96.57000000000001,-0.15000000000000568,-0.15497468746771947,-0.01,-0.01,96.64,96.925,96.635,96.64,96.715,0,0,941648808,IBJ2026,2026-04-01,2025-10-28,2025-10-29T03:36:01Z,3.2849999999999966
2026-05-27,2025-10-29,2025-10-28,96.66,96.63,-0.2150000000000034,-0.22198131227092396,-0.13,-0.134,96.64,97.015,96.71000000000001,96.64,96.77,50,50,949242588,IBK2026,2026-05-01,2025-10-28,2025-10-29T03:36:01Z,3.3599999999999994
2026-06-28,2025-07-21,2025-10-28,96.675,96.645,0.11000000000001364,0.113560109430665,NA,NA,96.97500000000001,96.97500000000001,NA,96.97500000000001,96.78,0,0,955528239,IBM2026,2026-06-01,2025-10-28,2025-10-29T03:36:01Z,3.219999999999999
2026-07-29,NA,2025-10-28,96.68,96.65,NA,0,NA,NA,NA,NA,NA,NA,96.785,0,0,962344067,IBN2026,2026-07-01,2025-10-28,2025-10-29T03:36:01Z,NA
2026-08-29,NA,2025-10-28,96.68,96.65,NA,0,NA,NA,NA,NA,NA,NA,96.785,0,0,969160575,IBQ2026,2026-08-01,2025-10-28,2025-10-29T03:36:01Z,NA
2026-09-28,2025-10-23,2025-10-28,96.68,96.655,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.785,0,0,976225343,IBU2026,2026-09-01,2025-10-28,2025-10-29T03:36:01Z,3.2150000000000034
2026-10-28,2025-10-23,2025-10-28,96.68,96.65,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.785,0,0,983956682,IBV2026,2026-10-01,2025-10-28,2025-10-29T03:36:01Z,3.2150000000000034
2026-11-28,2025-10-23,2025-10-28,96.675,96.645,-0.009999999999990905,-0.010322580645151902,-0.01,-0.01,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.78,0,0,990482019,IBX2026,2026-11-01,2025-10-28,2025-10-29T03:36:01Z,3.219999999999999
2026-12-29,2025-10-23,2025-10-28,96.67,96.64,1.4210854715202004e-14,1.4670783786922008e-14,-0.005,-0.005,96.86500000000001,96.86500000000001,96.86500000000001,96.86500000000001,96.77,0,0,996839036,IBZ2026,2026-12-01,2025-10-28,2025-10-29T03:36:01Z,3.230000000000004
2027-01-27,NA,2025-10-28,96.67,96.64,NA,0,NA,NA,NA,NA,NA,NA,96.77,0,0,1004041830,IBF2027,2027-01-01,2025-10-28,2025-10-29T03:36:01Z,NA
2027-02-24,NA,2025-10-28,96.655,96.625,NA,0,NA,NA,NA,NA,NA,NA,96.755,0,0,1010033436,IBG2027,2027-02-01,2025-10-28,2025-10-29T03:36:01Z,NA
2027-03-29,NA,2025-10-28,96.65,96.62,NA,0,NA,NA,NA,NA,NA,NA,96.745,0,0,1016946091,IBH2027,2027-03-01,2025-10-28,2025-10-29T03:36:01Z,NA
