date,cash_rate,scrape_date,scrape_time
2025-08-01,3.6850000000000023,2025-08-13,2025-08-14T05:32:56Z
2025-09-01,3.5900000000000034,2025-08-13,2025-08-14T05:32:56Z
2025-10-01,3.509999999999991,2025-08-13,2025-08-14T05:32:56Z
2025-11-01,3.2950000000000017,2025-08-13,2025-08-14T05:32:56Z
2025-12-01,3.219999999999999,2025-08-13,2025-08-14T05:32:56Z
2026-01-01,3.2150000000000034,2025-08-13,2025-08-14T05:32:56Z
2026-02-01,2.9599999999999937,2025-08-13,2025-08-14T05:32:56Z
2026-03-01,3.0799999999999983,2025-08-13,2025-08-14T05:32:56Z
2026-04-01,3.075000000000003,2025-08-13,2025-08-14T05:32:56Z
2026-05-01,2.9849999999999994,2025-08-13,2025-08-14T05:32:56Z
2026-06-01,3.0249999999999915,2025-08-13,2025-08-14T05:32:56Z
2026-07-01,2.9849999999999994,2025-08-13,2025-08-14T05:32:56Z
2026-08-01,2.980000000000004,2025-08-13,2025-08-14T05:32:56Z
2026-09-01,2.980000000000004,2025-08-13,2025-08-14T05:32:56Z
2026-10-01,2.9849999999999994,2025-08-13,2025-08-14T05:32:56Z
2026-11-01,2.989999999999995,2025-08-13,2025-08-14T05:32:56Z
2026-12-01,2.9950000000000045,2025-08-13,2025-08-14T05:32:56Z
2027-01-01,3,2025-08-13,2025-08-14T05:32:56Z
