days_ahead,rmse_quarterly,rmse_daily,rmse_base,rmse_interpolated
483,NA,0.5387431955665243,0.5387431955665243,0.5387431955665243
484,NA,0.5396758286230723,0.5396758286230723,0.5396758286230723
485,NA,NA,NA,0.5513451722753157
486,NA,NA,NA,0.5630145159275591
487,NA,0.5746838595798025,0.5746838595798025,0.5746838595798025
488,NA,0.5796268693671017,0.5796268693671017,0.5796268693671017
489,NA,0.5525622136918157,0.5525622136918157,0.5525622136918157
490,NA,0.4980017763329455,0.4980017763329455,0.4980017763329455
491,NA,0.49048991543441267,0.49048991543441267,0.49048991543441267
492,NA,NA,NA,0.4989242410385381
493,NA,NA,NA,0.5073585666426635
494,NA,0.5157928922467889,0.5157928922467889,0.5157928922467889
495,NA,0.5343130024764364,0.5343130024764364,0.5343130024764364
496,NA,0.5673013037449927,0.5673013037449927,0.5673013037449927
497,NA,0.5636725873361993,0.5636725873361993,0.5636725873361993
498,NA,0.6269170599050565,0.6269170599050565,0.6269170599050565
499,NA,NA,NA,0.619947499171019
500,NA,NA,NA,0.6129779384369813
501,NA,0.6060083777029438,0.6060083777029438,0.6060083777029438
502,NA,0.5615120954470467,0.5615120954470467,0.5615120954470467
503,NA,0.6081602819746029,0.6081602819746029,0.6081602819746029
504,NA,0.5893118542320881,0.5893118542320881,0.5893118542320881
505,NA,0.6057784248386533,0.6057784248386533,0.6057784248386533
506,NA,NA,NA,0.6046764398413061
507,NA,NA,NA,0.6035744548439591
508,NA,0.602472469846612,0.602472469846612,0.602472469846612
509,NA,0.535316225738078,0.535316225738078,0.535316225738078
510,NA,0.5968196963907942,0.5968196963907942,0.5968196963907942
511,NA,0.536311994603472,0.536311994603472,0.536311994603472
512,NA,0.6302697835054444,0.6302697835054444,0.6302697835054444
513,NA,NA,NA,0.6200745069648258
514,NA,NA,NA,0.6098792304242073
515,NA,0.5996839538835887,0.5996839538835887,0.5996839538835887
516,NA,0.5732542669230248,0.5732542669230248,0.5732542669230248
517,NA,0.5259515186782902,0.5259515186782902,0.5259515186782902
518,NA,0.5711654751470885,0.5711654751470885,0.5711654751470885
519,NA,0.6007194760359356,0.6007194760359356,0.6007194760359356
520,NA,NA,NA,0.5933678675353312
521,NA,NA,NA,0.586016259034727
522,NA,0.5786646505341226,0.5786646505341226,0.5786646505341226
523,NA,0.5185556864985676,0.5185556864985676,0.5185556864985676
524,NA,0.5484789573599581,0.5484789573599581,0.5484789573599581
525,NA,0.5846045672076127,0.5846045672076127,0.5846045672076127
526,NA,0.5853844890326362,0.5853844890326362,0.5853844890326362
527,NA,NA,NA,0.5989859491123851
528,NA,NA,NA,0.6125874091921342
529,NA,0.6261888692718831,0.6261888692718831,0.6261888692718831
530,NA,0.7157932662438229,0.7157932662438229,0.7157932662438229
531,NA,0.7364034220452804,0.7364034220452804,0.7364034220452804
532,NA,0.790189850605536,0.790189850605536,0.790189850605536
533,NA,0.7962882643867111,0.7962882643867111,0.7962882643867111
534,NA,NA,NA,0.7985530438052275
535,NA,NA,NA,0.8008178232237441
536,NA,0.8030826026422605,0.8030826026422605,0.8030826026422605
537,NA,1.2999999999999998,1.2999999999999998,1.2999999999999998
538,NA,1.2199999999999998,1.2199999999999998,1.2199999999999998
539,NA,1.0949999999999998,1.0949999999999998,1.0949999999999998
540,NA,NA,NA,1.0632093549537083
541,NA,NA,NA,1.0314187099074166
542,NA,NA,NA,0.9996280648611251
543,NA,NA,NA,0.9678374198148335
544,NA,NA,NA,0.936046774768542
545,NA,NA,NA,0.9042561297222504
546,NA,NA,NA,0.8724654846759589
547,NA,NA,NA,0.8406748396296674
548,0.8088841945833758,NA,0.8088841945833758,0.8088841945833758
549,NA,NA,NA,0.8094043718190922
550,NA,NA,NA,0.8099245490548085
551,NA,NA,NA,0.8104447262905249
552,NA,NA,NA,0.8109649035262412
553,NA,NA,NA,0.8114850807619576
554,NA,NA,NA,0.8120052579976739
555,NA,NA,NA,0.8125254352333903
556,NA,NA,NA,0.8130456124691066
557,NA,NA,NA,0.813565789704823
558,NA,NA,NA,0.8140859669405393
559,NA,NA,NA,0.8146061441762557
560,NA,NA,NA,0.8151263214119719
561,NA,NA,NA,0.8156464986476883
562,NA,NA,NA,0.8161666758834047
563,NA,NA,NA,0.816686853119121
564,NA,NA,NA,0.8172070303548374
565,NA,NA,NA,0.8177272075905537
566,NA,NA,NA,0.8182473848262701
567,NA,NA,NA,0.8187675620619864
568,NA,NA,NA,0.8192877392977028
569,NA,NA,NA,0.8198079165334191
570,NA,NA,NA,0.8203280937691355
571,NA,NA,NA,0.8208482710048518
572,NA,NA,NA,0.8213684482405682
573,NA,NA,NA,0.8218886254762845
574,NA,NA,NA,0.8224088027120009
575,NA,NA,NA,0.8229289799477173
576,NA,NA,NA,0.8234491571834336
577,NA,NA,NA,0.82396933441915
578,NA,NA,NA,0.8244895116548663
579,NA,NA,NA,0.8250096888905827
580,NA,NA,NA,0.825529866126299
581,NA,NA,NA,0.8260500433620154
582,NA,NA,NA,0.8265702205977317
583,NA,NA,NA,0.8270903978334481
584,NA,NA,NA,0.8276105750691644
585,NA,NA,NA,0.8281307523048808
586,NA,NA,NA,0.828650929540597
587,NA,NA,NA,0.8291711067763134
588,NA,NA,NA,0.8296912840120299
589,NA,NA,NA,0.8302114612477461
590,NA,NA,NA,0.8307316384834625
591,NA,NA,NA,0.8312518157191788
592,NA,NA,NA,0.8317719929548952
593,NA,NA,NA,0.8322921701906115
594,NA,NA,NA,0.8328123474263279
595,NA,NA,NA,0.8333325246620442
596,NA,NA,NA,0.8338527018977606
597,NA,NA,NA,0.8343728791334769
598,NA,NA,NA,0.8348930563691933
599,NA,NA,NA,0.8354132336049096
600,NA,NA,NA,0.835933410840626
601,NA,NA,NA,0.8364535880763424
602,NA,NA,NA,0.8369737653120587
603,NA,NA,NA,0.8374939425477751
604,NA,NA,NA,0.8380141197834914
605,NA,NA,NA,0.8385342970192078
606,NA,NA,NA,0.8390544742549241
607,NA,NA,NA,0.8395746514906405
608,NA,NA,NA,0.8400948287263568
609,NA,NA,NA,0.8406150059620732
610,NA,NA,NA,0.8411351831977895
611,NA,NA,NA,0.8416553604335059
612,NA,NA,NA,0.8421755376692222
613,NA,NA,NA,0.8426957149049386
614,NA,NA,NA,0.843215892140655
615,NA,NA,NA,0.8437360693763712
616,NA,NA,NA,0.8442562466120876
617,NA,NA,NA,0.8447764238478039
618,NA,NA,NA,0.8452966010835203
619,NA,NA,NA,0.8458167783192366
620,NA,NA,NA,0.846336955554953
621,NA,NA,NA,0.8468571327906693
622,NA,NA,NA,0.8473773100263857
623,NA,NA,NA,0.847897487262102
624,NA,NA,NA,0.8484176644978184
625,NA,NA,NA,0.8489378417335347
626,NA,NA,NA,0.8494580189692511
627,NA,NA,NA,0.8499781962049675
628,NA,NA,NA,0.8504983734406838
629,NA,NA,NA,0.8510185506764002
630,NA,NA,NA,0.8515387279121165
631,NA,NA,NA,0.8520589051478329
632,NA,NA,NA,0.8525790823835492
633,NA,NA,NA,0.8530992596192656
634,NA,NA,NA,0.8536194368549819
635,NA,NA,NA,0.8541396140906983
636,NA,NA,NA,0.8546597913264146
637,NA,NA,NA,0.855179968562131
638,NA,NA,NA,0.8557001457978473
639,0.8562203230335637,NA,0.8562203230335637,0.8562203230335637
640,NA,NA,NA,0.8567117897187427
641,NA,NA,NA,0.8572032564039219
642,NA,NA,NA,0.857694723089101
643,NA,NA,NA,0.8581861897742801
644,NA,NA,NA,0.8586776564594593
645,NA,NA,NA,0.8591691231446383
646,NA,NA,NA,0.8596605898298174
647,NA,NA,NA,0.8601520565149966
648,NA,NA,NA,0.8606435232001757
649,NA,NA,NA,0.8611349898853548
650,NA,NA,NA,0.8616264565705339
651,NA,NA,NA,0.862117923255713
652,NA,NA,NA,0.8626093899408921
653,NA,NA,NA,0.8631008566260713
654,NA,NA,NA,0.8635923233112504
655,NA,NA,NA,0.8640837899964294
656,NA,NA,NA,0.8645752566816086
657,NA,NA,NA,0.8650667233667877
658,NA,NA,NA,0.8655581900519668
659,NA,NA,NA,0.866049656737146
660,NA,NA,NA,0.866541123422325
661,NA,NA,NA,0.8670325901075041
662,NA,NA,NA,0.8675240567926833
663,NA,NA,NA,0.8680155234778624
664,NA,NA,NA,0.8685069901630416
665,NA,NA,NA,0.8689984568482206
666,NA,NA,NA,0.8694899235333997
667,NA,NA,NA,0.8699813902185789
668,NA,NA,NA,0.870472856903758
669,NA,NA,NA,0.870964323588937
670,NA,NA,NA,0.8714557902741162
671,NA,NA,NA,0.8719472569592953
672,NA,NA,NA,0.8724387236444744
673,NA,NA,NA,0.8729301903296536
674,NA,NA,NA,0.8734216570148327
675,NA,NA,NA,0.8739131237000117
676,NA,NA,NA,0.8744045903851909
677,NA,NA,NA,0.87489605707037
678,NA,NA,NA,0.8753875237555491
679,NA,NA,NA,0.8758789904407283
680,NA,NA,NA,0.8763704571259073
681,NA,NA,NA,0.8768619238110864
682,NA,NA,NA,0.8773533904962656
683,NA,NA,NA,0.8778448571814447
684,NA,NA,NA,0.8783363238666237
685,NA,NA,NA,0.8788277905518029
686,NA,NA,NA,0.879319257236982
687,NA,NA,NA,0.8798107239221611
688,NA,NA,NA,0.8803021906073403
689,NA,NA,NA,0.8807936572925193
690,NA,NA,NA,0.8812851239776984
691,NA,NA,NA,0.8817765906628776
692,NA,NA,NA,0.8822680573480567
693,NA,NA,NA,0.8827595240332358
694,NA,NA,NA,0.883250990718415
695,NA,NA,NA,0.883742457403594
696,NA,NA,NA,0.8842339240887731
697,NA,NA,NA,0.8847253907739523
698,NA,NA,NA,0.8852168574591314
699,NA,NA,NA,0.8857083241443104
700,NA,NA,NA,0.8861997908294896
701,NA,NA,NA,0.8866912575146687
702,NA,NA,NA,0.8871827241998478
703,NA,NA,NA,0.887674190885027
704,NA,NA,NA,0.888165657570206
705,NA,NA,NA,0.8886571242553851
706,NA,NA,NA,0.8891485909405643
707,NA,NA,NA,0.8896400576257434
708,NA,NA,NA,0.8901315243109225
709,NA,NA,NA,0.8906229909961016
710,NA,NA,NA,0.8911144576812807
711,NA,NA,NA,0.8916059243664599
712,NA,NA,NA,0.892097391051639
713,NA,NA,NA,0.8925888577368181
714,NA,NA,NA,0.8930803244219973
715,NA,NA,NA,0.8935717911071763
716,NA,NA,NA,0.8940632577923554
717,NA,NA,NA,0.8945547244775346
718,NA,NA,NA,0.8950461911627137
719,NA,NA,NA,0.8955376578478927
720,NA,NA,NA,0.8960291245330719
721,NA,NA,NA,0.896520591218251
722,NA,NA,NA,0.8970120579034301
723,NA,NA,NA,0.8975035245886093
724,NA,NA,NA,0.8979949912737883
725,NA,NA,NA,0.8984864579589674
726,NA,NA,NA,0.8989779246441466
727,NA,NA,NA,0.8994693913293257
728,NA,NA,NA,0.8999608580145048
729,NA,NA,NA,0.900452324699684
730,0.900943791384863,NA,0.900943791384863,0.900943791384863
731,NA,NA,NA,0.9014040934766265
732,NA,NA,NA,0.9018643955683899
733,NA,NA,NA,0.9023246976601534
734,NA,NA,NA,0.9027849997519168
735,NA,NA,NA,0.9032453018436803
736,NA,NA,NA,0.9037056039354437
737,NA,NA,NA,0.9041659060272073
738,NA,NA,NA,0.9046262081189707
739,NA,NA,NA,0.9050865102107342
740,NA,NA,NA,0.9055468123024976
741,NA,NA,NA,0.9060071143942611
742,NA,NA,NA,0.9064674164860245
743,NA,NA,NA,0.906927718577788
744,NA,NA,NA,0.9073880206695514
745,NA,NA,NA,0.9078483227613149
746,NA,NA,NA,0.9083086248530783
747,NA,NA,NA,0.9087689269448418
748,NA,NA,NA,0.9092292290366052
749,NA,NA,NA,0.9096895311283687
750,NA,NA,NA,0.9101498332201321
751,NA,NA,NA,0.9106101353118956
752,NA,NA,NA,0.911070437403659
753,NA,NA,NA,0.9115307394954225
754,NA,NA,NA,0.9119910415871859
755,NA,NA,NA,0.9124513436789494
756,NA,NA,NA,0.9129116457707128
757,NA,NA,NA,0.9133719478624763
758,NA,NA,NA,0.9138322499542397
759,NA,NA,NA,0.9142925520460032
760,NA,NA,NA,0.9147528541377666
761,NA,NA,NA,0.9152131562295301
762,NA,NA,NA,0.9156734583212937
763,NA,NA,NA,0.916133760413057
764,NA,NA,NA,0.9165940625048206
765,NA,NA,NA,0.917054364596584
766,NA,NA,NA,0.9175146666883475
767,NA,NA,NA,0.9179749687801109
768,NA,NA,NA,0.9184352708718744
769,NA,NA,NA,0.9188955729636378
770,NA,NA,NA,0.9193558750554013
771,NA,NA,NA,0.9198161771471647
772,NA,NA,NA,0.9202764792389282
773,NA,NA,NA,0.9207367813306916
774,NA,NA,NA,0.9211970834224551
775,NA,NA,NA,0.9216573855142185
776,NA,NA,NA,0.922117687605982
777,NA,NA,NA,0.9225779896977454
778,NA,NA,NA,0.9230382917895089
779,NA,NA,NA,0.9234985938812723
780,NA,NA,NA,0.9239588959730358
781,NA,NA,NA,0.9244191980647992
782,NA,NA,NA,0.9248795001565627
783,NA,NA,NA,0.9253398022483261
784,NA,NA,NA,0.9258001043400896
785,NA,NA,NA,0.926260406431853
786,NA,NA,NA,0.9267207085236165
787,NA,NA,NA,0.9271810106153799
788,NA,NA,NA,0.9276413127071435
789,NA,NA,NA,0.9281016147989068
790,NA,NA,NA,0.9285619168906704
791,NA,NA,NA,0.9290222189824338
792,NA,NA,NA,0.9294825210741973
793,NA,NA,NA,0.9299428231659608
794,NA,NA,NA,0.9304031252577242
795,NA,NA,NA,0.9308634273494877
796,NA,NA,NA,0.9313237294412511
797,NA,NA,NA,0.9317840315330146
798,NA,NA,NA,0.932244333624778
799,NA,NA,NA,0.9327046357165415
800,NA,NA,NA,0.9331649378083049
801,NA,NA,NA,0.9336252399000684
802,NA,NA,NA,0.9340855419918318
803,NA,NA,NA,0.9345458440835953
804,NA,NA,NA,0.9350061461753587
805,NA,NA,NA,0.9354664482671222
806,NA,NA,NA,0.9359267503588856
807,NA,NA,NA,0.9363870524506491
808,NA,NA,NA,0.9368473545424125
809,NA,NA,NA,0.937307656634176
810,NA,NA,NA,0.9377679587259394
811,NA,NA,NA,0.9382282608177029
812,NA,NA,NA,0.9386885629094663
813,NA,NA,NA,0.9391488650012298
814,NA,NA,NA,0.9396091670929932
815,NA,NA,NA,0.9400694691847568
816,NA,NA,NA,0.9405297712765202
817,NA,NA,NA,0.9409900733682837
818,NA,NA,NA,0.9414503754600471
819,NA,NA,NA,0.9419106775518106
820,NA,NA,NA,0.942370979643574
821,0.9428312817353375,NA,0.9428312817353375,0.9428312817353375
822,NA,NA,NA,0.9432514458777568
823,NA,NA,NA,0.9436716100201761
824,NA,NA,NA,0.9440917741625954
825,NA,NA,NA,0.9445119383050147
826,NA,NA,NA,0.944932102447434
827,NA,NA,NA,0.9453522665898533
828,NA,NA,NA,0.9457724307322726
829,NA,NA,NA,0.9461925948746919
830,NA,NA,NA,0.9466127590171112
831,NA,NA,NA,0.9470329231595305
832,NA,NA,NA,0.9474530873019498
833,NA,NA,NA,0.9478732514443691
834,NA,NA,NA,0.9482934155867884
835,NA,NA,NA,0.9487135797292077
836,NA,NA,NA,0.949133743871627
837,NA,NA,NA,0.9495539080140463
838,NA,NA,NA,0.9499740721564656
839,NA,NA,NA,0.9503942362988849
840,NA,NA,NA,0.9508144004413042
841,NA,NA,NA,0.9512345645837235
842,NA,NA,NA,0.9516547287261428
843,NA,NA,NA,0.9520748928685621
844,NA,NA,NA,0.9524950570109814
845,NA,NA,NA,0.9529152211534005
846,NA,NA,NA,0.9533353852958198
847,NA,NA,NA,0.9537555494382391
848,NA,NA,NA,0.9541757135806584
849,NA,NA,NA,0.9545958777230777
850,NA,NA,NA,0.955016041865497
851,NA,NA,NA,0.9554362060079163
852,NA,NA,NA,0.9558563701503356
853,NA,NA,NA,0.9562765342927549
854,NA,NA,NA,0.9566966984351742
855,NA,NA,NA,0.9571168625775935
856,NA,NA,NA,0.9575370267200128
857,NA,NA,NA,0.9579571908624321
858,NA,NA,NA,0.9583773550048514
859,NA,NA,NA,0.9587975191472707
860,NA,NA,NA,0.95921768328969
861,NA,NA,NA,0.9596378474321093
862,NA,NA,NA,0.9600580115745286
863,NA,NA,NA,0.9604781757169479
864,NA,NA,NA,0.9608983398593672
865,NA,NA,NA,0.9613185040017865
866,NA,NA,NA,0.9617386681442058
867,NA,NA,NA,0.9621588322866251
868,NA,NA,NA,0.9625789964290444
869,NA,NA,NA,0.9629991605714637
870,NA,NA,NA,0.963419324713883
871,NA,NA,NA,0.9638394888563023
872,NA,NA,NA,0.9642596529987216
873,NA,NA,NA,0.9646798171411409
874,NA,NA,NA,0.9650999812835602
875,NA,NA,NA,0.9655201454259795
876,NA,NA,NA,0.9659403095683988
877,NA,NA,NA,0.9663604737108181
878,NA,NA,NA,0.9667806378532374
879,NA,NA,NA,0.9672008019956567
880,NA,NA,NA,0.967620966138076
881,NA,NA,NA,0.9680411302804953
882,NA,NA,NA,0.9684612944229146
883,NA,NA,NA,0.9688814585653339
884,NA,NA,NA,0.9693016227077532
885,NA,NA,NA,0.9697217868501725
886,NA,NA,NA,0.9701419509925918
887,NA,NA,NA,0.9705621151350111
888,NA,NA,NA,0.9709822792774304
889,NA,NA,NA,0.9714024434198497
890,NA,NA,NA,0.9718226075622689
891,NA,NA,NA,0.9722427717046882
892,NA,NA,NA,0.9726629358471075
893,NA,NA,NA,0.9730830999895268
894,NA,NA,NA,0.9735032641319461
895,NA,NA,NA,0.9739234282743654
896,NA,NA,NA,0.9743435924167847
897,NA,NA,NA,0.974763756559204
898,NA,NA,NA,0.9751839207016233
899,NA,NA,NA,0.9756040848440426
900,NA,NA,NA,0.9760242489864619
901,NA,NA,NA,0.9764444131288812
902,NA,NA,NA,0.9768645772713005
903,NA,NA,NA,0.9772847414137198
904,NA,NA,NA,0.9777049055561391
905,NA,NA,NA,0.9781250696985584
906,NA,NA,NA,0.9785452338409777
907,NA,NA,NA,0.978965397983397
908,NA,NA,NA,0.9793855621258163
909,NA,NA,NA,0.9798057262682356
910,NA,NA,NA,0.9802258904106549
911,NA,NA,NA,0.9806460545530742
912,NA,NA,NA,0.9810662186954935
913,0.9814863828379128,NA,0.9814863828379128,0.9814863828379128
914,NA,NA,NA,0.9818746082407172
915,NA,NA,NA,0.9822628336435214
916,NA,NA,NA,0.9826510590463258
917,NA,NA,NA,0.9830392844491301
918,NA,NA,NA,0.9834275098519345
919,NA,NA,NA,0.9838157352547388
920,NA,NA,NA,0.9842039606575431
921,NA,NA,NA,0.9845921860603475
922,NA,NA,NA,0.9849804114631517
923,NA,NA,NA,0.9853686368659561
924,NA,NA,NA,0.9857568622687605
925,NA,NA,NA,0.9861450876715647
926,NA,NA,NA,0.9865333130743691
927,NA,NA,NA,0.9869215384771735
928,NA,NA,NA,0.9873097638799778
929,NA,NA,NA,0.9876979892827821
930,NA,NA,NA,0.9880862146855864
931,NA,NA,NA,0.9884744400883908
932,NA,NA,NA,0.9888626654911951
933,NA,NA,NA,0.9892508908939994
934,NA,NA,NA,0.9896391162968038
935,NA,NA,NA,0.990027341699608
936,NA,NA,NA,0.9904155671024124
937,NA,NA,NA,0.9908037925052168
938,NA,NA,NA,0.9911920179080211
939,NA,NA,NA,0.9915802433108254
940,NA,NA,NA,0.9919684687136298
941,NA,NA,NA,0.9923566941164341
942,NA,NA,NA,0.9927449195192384
943,NA,NA,NA,0.9931331449220427
944,NA,NA,NA,0.9935213703248471
945,NA,NA,NA,0.9939095957276515
946,NA,NA,NA,0.9942978211304557
947,NA,NA,NA,0.9946860465332601
948,NA,NA,NA,0.9950742719360645
949,NA,NA,NA,0.9954624973388687
950,NA,NA,NA,0.9958507227416731
951,NA,NA,NA,0.9962389481444774
952,NA,NA,NA,0.9966271735472817
953,NA,NA,NA,0.9970153989500861
954,NA,NA,NA,0.9974036243528904
955,NA,NA,NA,0.9977918497556948
956,NA,NA,NA,0.998180075158499
957,NA,NA,NA,0.9985683005613034
958,NA,NA,NA,0.9989565259641078
959,NA,NA,NA,0.999344751366912
960,NA,NA,NA,0.9997329767697164
961,NA,NA,NA,1.0001212021725208
962,NA,NA,NA,1.000509427575325
963,NA,NA,NA,1.0008976529781295
964,NA,NA,NA,1.0012858783809337
965,NA,NA,NA,1.001674103783738
966,NA,NA,NA,1.0020623291865425
967,NA,NA,NA,1.0024505545893467
968,NA,NA,NA,1.002838779992151
969,NA,NA,NA,1.0032270053949555
970,NA,NA,NA,1.0036152307977597
971,NA,NA,NA,1.004003456200564
972,NA,NA,NA,1.0043916816033684
973,NA,NA,NA,1.0047799070061727
974,NA,NA,NA,1.005168132408977
975,NA,NA,NA,1.0055563578117814
976,NA,NA,NA,1.0059445832145857
977,NA,NA,NA,1.0063328086173902
978,NA,NA,NA,1.0067210340201944
979,NA,NA,NA,1.0071092594229987
980,NA,NA,NA,1.0074974848258031
981,NA,NA,NA,1.0078857102286074
982,NA,NA,NA,1.0082739356314117
983,NA,NA,NA,1.0086621610342161
984,NA,NA,NA,1.0090503864370204
985,NA,NA,NA,1.0094386118398246
986,NA,NA,NA,1.0098268372426291
987,NA,NA,NA,1.0102150626454334
988,NA,NA,NA,1.0106032880482376
989,NA,NA,NA,1.010991513451042
990,NA,NA,NA,1.0113797388538464
991,NA,NA,NA,1.0117679642566506
992,NA,NA,NA,1.012156189659455
993,NA,NA,NA,1.0125444150622593
994,NA,NA,NA,1.0129326404650636
995,NA,NA,NA,1.013320865867868
996,NA,NA,NA,1.0137090912706723
997,NA,NA,NA,1.0140973166734768
998,NA,NA,NA,1.014485542076281
999,NA,NA,NA,1.0148737674790853
1000,NA,NA,NA,1.0152619928818898
1001,NA,NA,NA,1.015650218284694
1002,NA,NA,NA,1.0160384436874983
1003,NA,NA,NA,1.0164266690903028
1004,1.016814894493107,NA,1.016814894493107,1.016814894493107
1005,NA,NA,NA,1.0171668141715984
1006,NA,NA,NA,1.01751873385009
1007,NA,NA,NA,1.0178706535285813
1008,NA,NA,NA,1.0182225732070729
1009,NA,NA,NA,1.0185744928855642
1010,NA,NA,NA,1.0189264125640556
1011,NA,NA,NA,1.0192783322425472
1012,NA,NA,NA,1.0196302519210385
1013,NA,NA,NA,1.01998217159953
1014,NA,NA,NA,1.0203340912780214
1015,NA,NA,NA,1.0206860109565128
1016,NA,NA,NA,1.0210379306350044
1017,NA,NA,NA,1.0213898503134957
1018,NA,NA,NA,1.0217417699919873
1019,NA,NA,NA,1.0220936896704786
1020,NA,NA,NA,1.0224456093489702
1021,NA,NA,NA,1.0227975290274616
1022,NA,NA,NA,1.023149448705953
1023,NA,NA,NA,1.0235013683844445
1024,NA,NA,NA,1.0238532880629359
1025,NA,NA,NA,1.0242052077414274
1026,NA,NA,NA,1.0245571274199188
1027,NA,NA,NA,1.0249090470984101
1028,NA,NA,NA,1.0252609667769017
1029,NA,NA,NA,1.025612886455393
1030,NA,NA,NA,1.0259648061338846
1031,NA,NA,NA,1.026316725812376
1032,NA,NA,NA,1.0266686454908673
1033,NA,NA,NA,1.027020565169359
1034,NA,NA,NA,1.0273724848478503
1035,NA,NA,NA,1.0277244045263418
1036,NA,NA,NA,1.0280763242048332
1037,NA,NA,NA,1.0284282438833245
1038,NA,NA,NA,1.0287801635618161
1039,NA,NA,NA,1.0291320832403075
1040,NA,NA,NA,1.029484002918799
1041,NA,NA,NA,1.0298359225972904
1042,NA,NA,NA,1.0301878422757818
1043,NA,NA,NA,1.0305397619542733
1044,NA,NA,NA,1.0308916816327647
1045,NA,NA,NA,1.0312436013112563
1046,NA,NA,NA,1.0315955209897476
1047,NA,NA,NA,1.031947440668239
1048,NA,NA,NA,1.0322993603467305
1049,NA,NA,NA,1.0326512800252219
1050,NA,NA,NA,1.0330031997037135
1051,NA,NA,NA,1.0333551193822048
1052,NA,NA,NA,1.0337070390606964
1053,NA,NA,NA,1.0340589587391877
1054,NA,NA,NA,1.034410878417679
1055,NA,NA,NA,1.0347627980961707
1056,NA,NA,NA,1.035114717774662
1057,NA,NA,NA,1.0354666374531536
1058,NA,NA,NA,1.035818557131645
1059,NA,NA,NA,1.0361704768101363
1060,NA,NA,NA,1.0365223964886279
1061,NA,NA,NA,1.0368743161671192
1062,NA,NA,NA,1.0372262358456108
1063,NA,NA,NA,1.0375781555241022
1064,NA,NA,NA,1.0379300752025935
1065,NA,NA,NA,1.038281994881085
1066,NA,NA,NA,1.0386339145595764
1067,NA,NA,NA,1.038985834238068
1068,NA,NA,NA,1.0393377539165594
1069,NA,NA,NA,1.0396896735950507
1070,NA,NA,NA,1.0400415932735423
1071,NA,NA,NA,1.0403935129520336
1072,NA,NA,NA,1.0407454326305252
1073,NA,NA,NA,1.0410973523090166
1074,NA,NA,NA,1.041449271987508
1075,NA,NA,NA,1.0418011916659995
1076,NA,NA,NA,1.0421531113444908
1077,NA,NA,NA,1.0425050310229824
1078,NA,NA,NA,1.0428569507014738
1079,NA,NA,NA,1.0432088703799651
1080,NA,NA,NA,1.0435607900584567
1081,NA,NA,NA,1.043912709736948
1082,NA,NA,NA,1.0442646294154396
1083,NA,NA,NA,1.044616549093931
1084,NA,NA,NA,1.0449684687724226
1085,NA,NA,NA,1.045320388450914
1086,NA,NA,NA,1.0456723081294053
1087,NA,NA,NA,1.0460242278078968
1088,NA,NA,NA,1.0463761474863882
1089,NA,NA,NA,1.0467280671648798
1090,NA,NA,NA,1.0470799868433711
1091,NA,NA,NA,1.0474319065218625
1092,NA,NA,NA,1.047783826200354
1093,NA,NA,NA,1.0481357458788454
1094,NA,NA,NA,1.048487665557337
1095,1.0488395852358283,NA,1.0488395852358283,1.0488395852358283
1096,NA,NA,NA,1.049158462822041
1097,NA,NA,NA,1.0494773404082536
1098,NA,NA,NA,1.0497962179944662
1099,NA,NA,NA,1.0501150955806788
1100,NA,NA,NA,1.0504339731668915
1101,NA,NA,NA,1.050752850753104
1102,NA,NA,NA,1.0510717283393167
1103,NA,NA,NA,1.0513906059255294
1104,NA,NA,NA,1.051709483511742
1105,NA,NA,NA,1.0520283610979546
1106,NA,NA,NA,1.0523472386841672
1107,NA,NA,NA,1.0526661162703799
1108,NA,NA,NA,1.0529849938565925
1109,NA,NA,NA,1.0533038714428051
1110,NA,NA,NA,1.0536227490290178
1111,NA,NA,NA,1.0539416266152304
1112,NA,NA,NA,1.054260504201443
1113,NA,NA,NA,1.0545793817876556
1114,NA,NA,NA,1.0548982593738683
1115,NA,NA,NA,1.055217136960081
1116,NA,NA,NA,1.0555360145462935
1117,NA,NA,NA,1.0558548921325062
1118,NA,NA,NA,1.0561737697187188
1119,NA,NA,NA,1.0564926473049314
1120,NA,NA,NA,1.056811524891144
1121,NA,NA,NA,1.0571304024773567
1122,NA,NA,NA,1.0574492800635693
1123,NA,NA,NA,1.057768157649782
1124,NA,NA,NA,1.0580870352359946
1125,NA,NA,NA,1.0584059128222072
1126,NA,NA,NA,1.0587247904084198
1127,NA,NA,NA,1.0590436679946325
1128,NA,NA,NA,1.059362545580845
1129,NA,NA,NA,1.0596814231670577
1130,NA,NA,NA,1.0600003007532703
1131,NA,NA,NA,1.060319178339483
1132,NA,NA,NA,1.0606380559256956
1133,NA,NA,NA,1.0609569335119082
1134,NA,NA,NA,1.0612758110981209
1135,NA,NA,NA,1.0615946886843335
1136,NA,NA,NA,1.0619135662705461
1137,NA,NA,NA,1.0622324438567587
1138,NA,NA,NA,1.0625513214429714
1139,NA,NA,NA,1.062870199029184
1140,NA,NA,NA,1.0631890766153966
1141,NA,NA,NA,1.063507954201609
1142,NA,NA,NA,1.0638268317878217
1143,NA,NA,NA,1.0641457093740343
1144,NA,NA,NA,1.064464586960247
1145,NA,NA,NA,1.0647834645464596
1146,NA,NA,NA,1.0651023421326722
1147,NA,NA,NA,1.0654212197188848
1148,NA,NA,NA,1.0657400973050974
1149,NA,NA,NA,1.06605897489131
