"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2027-03-16,2025-10-01 23:30:57,"2025-10-02 09:30:57","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-01 23:30:57,"2025-10-02 09:30:57","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-01 23:30:57,"2025-10-02 09:30:57","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-01 23:30:57,"2025-10-02 09:30:57","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","0.10%",-350,0.1,0
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","0.35%",-325,0.35,0
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","0.60%",-300,0.6,0
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-01 23:42:22,"2025-10-02 09:42:22","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","0.10%",-350,0.1,0
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","0.35%",-325,0.35,0
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","0.60%",-300,0.6,0
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-01 23:53:24,"2025-10-02 09:53:24","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","0.10%",-350,0.1,0
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","0.35%",-325,0.35,0
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","0.60%",-300,0.6,0
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 00:33:23,"2025-10-02 10:33:23","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","0.10%",-350,0.1,0
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","0.35%",-325,0.35,0
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","0.60%",-300,0.6,0
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 00:47:50,"2025-10-02 10:47:50","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","0.10%",-350,0.1,0
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","0.35%",-325,0.35,0
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","0.60%",-300,0.6,0
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 00:53:10,"2025-10-02 10:53:10","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","0.10%",-350,0.1,0
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","0.35%",-325,0.35,0
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","0.60%",-300,0.6,0
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 01:04:20,"2025-10-02 11:04:20","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","0.10%",-350,0.1,0
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","0.35%",-325,0.35,0
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","0.60%",-300,0.6,0
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 01:12:19,"2025-10-02 11:12:19","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","0.10%",-350,0.1,0
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","0.35%",-325,0.35,0
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","0.60%",-300,0.6,0
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","2.10%",-150,2.1,0.0500158846993061
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","2.35%",-125,2.35,0.0580041885176036
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","2.60%",-100,2.6,0.0651063384026651
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","2.85%",-75,2.85,0.070729358207989
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","3.10%",-50,3.1,0.0743684456163627
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","3.35%",-25,3.35,0.0756815884211851
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","3.60%",0,3.6,0.0745425632009796
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","3.85%",25,3.85,0.0710609408687157
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","4.10%",50,4.1,0.0655647071884429
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","4.35%",75,4.35,0.0585493165389611
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","4.60%",100,4.6,0.0506041402193536
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","4.85%",125,4.85,0.0423314134077714
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","5.10%",150,5.1,0.0342729876182195
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","5.35%",175,5.35,0.0268567593462456
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","5.60%",200,5.6,0.0203689043721196
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","5.85%",225,5.85,0.0149518218568425
2027-03-16,2025-10-02 02:36:15,"2025-10-02 12:36:15","6.10%",250,6.1,0.0106226507457293
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","0.10%",-350,0.1,0
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","0.35%",-325,0.35,0
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","0.60%",-300,0.6,0
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","0.85%",-275,0.85,0.014606221636405
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","1.10%",-250,1.1,0.0199446800054227
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","1.35%",-225,1.35,0.0263589823772944
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","1.60%",-200,1.6,0.0337165106169476
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","1.85%",-175,1.85,0.0417415961354381
2027-03-16,2025-10-02 03:20:08,"2025-10-02 13:20:08","2.10%",-150,2.1,0.0500158846993061
