"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","0.85%",-275,0.85,0.0131335581427138
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","1.10%",-250,1.1,0.0181204150450359
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","1.35%",-225,1.35,0.0241972632405775
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","1.60%",-200,1.6,0.0312735197328058
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","1.85%",-175,1.85,0.0391200780949998
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","2.10%",-150,2.1,0.0473625557553923
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","2.35%",-125,2.35,0.0554987288361351
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","2.60%",-100,2.6,0.0629424223179554
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","2.85%",-75,2.85,0.0690901913148268
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","3.10%",-50,3.1,0.0734009829684888
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","3.35%",-25,3.35,0.0754744404974333
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","3.60%",0,3.6,0.0751121991814266
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","3.85%",25,3.85,0.0723491780926789
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","4.10%",50,4.1,0.0674480300293955
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","4.35%",75,4.35,0.060857971491313
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","4.60%",100,4.6,0.0531469317385233
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","4.85%",125,4.85,0.0449212079676163
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","5.10%",150,5.1,0.0367482903263413
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","5.35%",175,5.35,0.0290961354101255
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","5.60%",200,5.6,0.0222969729966287
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","5.85%",225,5.85,0.016537463596754
2025-02-18,2023-09-05 12:00:00,"2023-09-05 22:00:00","6.10%",250,6.1,0.0118714632228326
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","0.85%",-275,0.85,0.0138280540699488
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","1.10%",-250,1.1,0.018983660920806
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","1.35%",-225,1.35,0.025223842233773
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","1.60%",-200,1.6,0.0324380638935178
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","1.85%",-175,1.85,0.0403748619529963
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","2.10%",-150,2.1,0.0486384409533038
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","2.35%",-125,2.35,0.0567101419449148
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","2.60%",-100,2.6,0.0639962219263762
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","2.85%",-75,2.85,0.0698973105147458
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","3.10%",-50,3.1,0.073888888652727
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","3.35%",-25,3.35,0.0755980076419544
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","3.60%",0,3.6,0.0748607398339
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","3.85%",25,3.85,0.0717481038095679
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","4.10%",50,4.1,0.066554784803418
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","4.35%",75,4.35,0.0597531317747837
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","4.60%",100,4.6,0.0519223787417132
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","4.85%",125,4.85,0.0436677676434719
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","5.10%",150,5.1,0.035545111462399
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","5.35%",175,5.35,0.0280034296479354
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","5.60%",200,5.6,0.0213528077733188
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","5.85%",225,5.85,0.0157583646619331
2025-02-18,2023-09-06 12:00:00,"2023-09-06 22:00:00","6.10%",250,6.1,0.0112558851424951
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","0.85%",-275,0.85,0.0106248015400029
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","1.10%",-250,1.1,0.0149545703213192
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","1.35%",-225,1.35,0.020372268718124
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","1.60%",-200,1.6,0.0268606944094003
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","1.85%",-175,1.85,0.0342773701223766
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","2.10%",-150,2.1,0.0423360368866475
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","2.35%",-125,2.35,0.0506087235303193
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","2.60%",-100,2.6,0.0585535275872782
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","2.85%",-75,2.85,0.0655682001292705
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","3.10%",-50,3.1,0.0710634014736344
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","3.35%",-25,3.35,0.0745437543181142
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","3.60%",0,3.6,0.0756813864805504
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","3.85%",25,3.85,0.0743668604337307
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","4.10%",50,4.1,0.0707265317297294
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","4.35%",75,4.35,0.0651025226393907
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","4.60%",100,4.6,0.0579997074547929
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","4.85%",125,4.85,0.0500110881882279
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","5.10%",150,5.1,0.0417368148416099
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","5.35%",175,5.35,0.0337120199128858
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","5.60%",200,5.6,0.0263549801679186
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","5.85%",225,5.85,0.0199412798537897
2025-02-18,2023-09-07 12:00:00,"2023-09-07 22:00:00","6.10%",250,6.1,0.0146034592608867
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","0.35%",-325,0.35,0.0113433117862744
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","0.60%",-300,0.6,0.0158693075261069
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","0.85%",-275,0.85,0.0331067923077177
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","1.10%",-250,1.1,0.0443786350823849
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","1.35%",-225,1.35,0.057629383259948
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","1.60%",-200,1.6,0.0724992824088916
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","1.85%",-175,1.85,0.103100212616995
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","2.10%",-150,2.1,0.124597162143433
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","2.35%",-125,2.35,0.146314684725986
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","2.60%",-100,2.6,0.166999423737327
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","2.85%",-75,2.85,0.185311512651018
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","3.10%",-50,3.1,0.199966573184642
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","3.35%",-25,3.35,0.209883481466527
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","3.60%",0,3.6,0.21431433096147
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","3.85%",25,3.85,0.212935214416149
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","4.10%",50,4.1,0.205883062140012
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","4.35%",75,4.35,0.193733296433694
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","4.60%",100,4.6,0.177423338861982
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","4.85%",125,4.85,0.158135843350644
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","5.10%",150,5.1,0.137161225981845
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","5.35%",175,5.35,0.115760760152824
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","5.60%",200,5.6,0.0950492659169918
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","5.85%",225,5.85,0.0662412372291648
2025-02-18,2023-09-08 12:00:00,"2023-09-08 22:00:00","6.10%",250,6.1,0.0523626616579698
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","0.85%",-275,0.85,0.0106248015400029
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","1.10%",-250,1.1,0.0149545703213192
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","1.35%",-225,1.35,0.020372268718124
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","1.60%",-200,1.6,0.0268606944094003
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","1.85%",-175,1.85,0.0342773701223766
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","2.10%",-150,2.1,0.0423360368866475
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","2.35%",-125,2.35,0.0506087235303193
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","2.60%",-100,2.6,0.0585535275872782
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","2.85%",-75,2.85,0.0655682001292705
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","3.10%",-50,3.1,0.0710634014736344
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","3.35%",-25,3.35,0.0745437543181142
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","3.60%",0,3.6,0.0756813864805504
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","3.85%",25,3.85,0.0743668604337307
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","4.10%",50,4.1,0.0707265317297294
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","4.35%",75,4.35,0.0651025226393907
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","4.60%",100,4.6,0.0579997074547929
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","4.85%",125,4.85,0.0500110881882279
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","5.10%",150,5.1,0.0417368148416099
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","5.35%",175,5.35,0.0337120199128858
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","5.60%",200,5.6,0.0263549801679186
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","5.85%",225,5.85,0.0199412798537897
2025-02-18,2023-09-11 12:00:00,"2023-09-11 22:00:00","6.10%",250,6.1,0.0146034592608867
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","0.85%",-275,0.85,0.0106248015400029
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","1.10%",-250,1.1,0.0149545703213192
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","1.35%",-225,1.35,0.020372268718124
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","1.60%",-200,1.6,0.0268606944094003
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","1.85%",-175,1.85,0.0342773701223766
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","2.10%",-150,2.1,0.0423360368866475
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","2.35%",-125,2.35,0.0506087235303193
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","2.60%",-100,2.6,0.0585535275872782
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","2.85%",-75,2.85,0.0655682001292705
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","3.10%",-50,3.1,0.0710634014736344
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","3.35%",-25,3.35,0.0745437543181142
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","3.60%",0,3.6,0.0756813864805504
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","3.85%",25,3.85,0.0743668604337307
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","4.10%",50,4.1,0.0707265317297294
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","4.35%",75,4.35,0.0651025226393907
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","4.60%",100,4.6,0.0579997074547929
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","4.85%",125,4.85,0.0500110881882279
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","5.10%",150,5.1,0.0417368148416099
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","5.35%",175,5.35,0.0337120199128858
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","5.60%",200,5.6,0.0263549801679186
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","5.85%",225,5.85,0.0199412798537897
2025-02-18,2023-09-12 12:00:00,"2023-09-12 22:00:00","6.10%",250,6.1,0.0146034592608867
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","0.85%",-275,0.85,0
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","1.10%",-250,1.1,0.0136680303908548
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","1.35%",-225,1.35,0.018806374155234
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","1.60%",-200,1.6,0.025044743046304
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","1.85%",-175,1.85,0.0322805180776168
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","2.10%",-150,2.1,0.0402695570047224
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","2.35%",-125,2.35,0.0486212002923192
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","2.60%",-100,2.6,0.0568181372565179
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","2.85%",-75,2.85,0.064262973801848
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","3.10%",-50,3.1,0.0703472578870048
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","3.35%",-25,3.35,0.0745325648725179
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","3.60%",0,3.6,0.076428881896157
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","3.85%",25,3.85,0.0758545253078812
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","4.10%",50,4.1,0.0728648427479802
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","4.35%",75,4.35,0.0677434190970034
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","4.60%",100,4.6,0.0609577216532676
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","4.85%",125,4.85,0.0530887941930064
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","5.10%",150,5.1,0.0447496351830094
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","5.35%",175,5.35,0.0365080484542672
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","5.60%",200,5.6,0.0288270494395494
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","5.85%",225,5.85,0.022030491848792
2025-02-18,2023-09-13 12:00:00,"2023-09-13 22:00:00","6.10%",250,6.1,0.0162952333941463
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","0.60%",-300,0.6,0
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","0.85%",-275,0.85,0
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","1.10%",-250,1.1,0.0148660631554421
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","1.35%",-225,1.35,0.0202854062650502
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","1.60%",-200,1.6,0.0267906855924587
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","1.85%",-175,1.85,0.0342449362260776
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","2.10%",-150,2.1,0.0423663786441199
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","2.35%",-125,2.35,0.0507292917900229
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","2.60%",-100,2.6,0.0587907164393858
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","2.85%",-75,2.85,0.0659433827819662
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","3.10%",-50,3.1,0.0715889877760049
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","3.35%",-25,3.35,0.0752200751011629
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","3.60%",0,3.6,0.0764951412486057
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","3.85%",25,3.85,0.0752915934526475
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","4.10%",50,4.1,0.0717251844260704
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","4.35%",75,4.35,0.0661316562990468
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","4.60%",100,4.6,0.0590146257376514
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","4.85%",125,4.85,0.0509709151335737
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","5.10%",150,5.1,0.0426086429635335
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","5.35%",175,5.35,0.0344735056405466
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","5.60%",200,5.6,0.0269951437558808
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","5.85%",225,5.85,0.0204596526842315
2025-02-18,2023-09-14 12:00:00,"2023-09-14 22:00:00","6.10%",250,6.1,0.015008014886521
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","0.10%",-350,0.1,0
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","0.35%",-325,0.35,0
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","0.60%",-300,0.6,0.0136112089094318
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","0.85%",-275,0.85,0.0293395018328235
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","1.10%",-250,1.1,0.0398592766926166
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","1.35%",-225,1.35,0.0524491682264891
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","1.60%",-200,1.6,0.0668474144462416
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","1.85%",-175,1.85,0.0979146536038354
2025-02-18,2023-09-15 12:00:00,"2023-09-15 22:00:00","2.10%",-150,2.1,0.119743520996809
