"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2025-08-12,2024-03-04,"4.60%",100,4.6,0.0450364001778662
2025-08-12,2024-03-04,"4.85%",125,4.85,0.0205558743875202
2025-08-12,2024-03-04,"5.10%",150,5.1,0
2025-08-12,2024-03-04,"5.35%",175,5.35,0
2025-08-12,2024-03-04,"5.60%",200,5.6,0
2025-08-12,2024-03-04,"5.85%",225,5.85,0
2025-08-12,2024-03-04,"6.10%",250,6.1,0
2025-08-12,2024-03-05,"0.10%",-300,0.1,0
2025-08-12,2024-03-05,"0.35%",-300,0.35,0
2025-08-12,2024-03-05,"0.60%",-300,0.6,0
2025-08-12,2024-03-05,"0.85%",-275,0.85,0
2025-08-12,2024-03-05,"1.10%",-250,1.1,0
2025-08-12,2024-03-05,"1.35%",-225,1.35,0
2025-08-12,2024-03-05,"1.60%",-200,1.6,0
2025-08-12,2024-03-05,"1.85%",-175,1.85,0
2025-08-12,2024-03-05,"2.10%",-150,2.1,0
2025-08-12,2024-03-05,"2.35%",-125,2.35,0.0158829426095908
2025-08-12,2024-03-05,"2.60%",-100,2.6,0.0366819893296043
2025-08-12,2024-03-05,"2.85%",-75,2.85,0.0707493126889067
2025-08-12,2024-03-05,"3.10%",-50,3.1,0.113960143000223
2025-08-12,2024-03-05,"3.35%",-25,3.35,0.153304702942675
2025-08-12,2024-03-05,"3.60%",0,3.6,0.172240863232378
2025-08-12,2024-03-05,"3.85%",25,3.85,0.161620965299407
2025-08-12,2024-03-05,"4.10%",50,4.1,0.126659737704345
2025-08-12,2024-03-05,"4.35%",75,4.35,0.0828998052611242
2025-08-12,2024-03-05,"4.60%",100,4.6,0.0453140903163477
2025-08-12,2024-03-05,"4.85%",125,4.85,0.0206854476153983
2025-08-12,2024-03-05,"5.10%",150,5.1,0
2025-08-12,2024-03-05,"5.35%",175,5.35,0
2025-08-12,2024-03-05,"5.60%",200,5.6,0
2025-08-12,2024-03-05,"5.85%",225,5.85,0
2025-08-12,2024-03-05,"6.10%",250,6.1,0
2025-08-12,2024-03-06,"0.10%",-300,0.1,0
2025-08-12,2024-03-06,"0.35%",-300,0.35,0
2025-08-12,2024-03-06,"0.60%",-300,0.6,0
2025-08-12,2024-03-06,"0.85%",-275,0.85,0
2025-08-12,2024-03-06,"1.10%",-250,1.1,0
2025-08-12,2024-03-06,"1.35%",-225,1.35,0
2025-08-12,2024-03-06,"1.60%",-200,1.6,0
2025-08-12,2024-03-06,"1.85%",-175,1.85,0
2025-08-12,2024-03-06,"2.10%",-150,2.1,0
2025-08-12,2024-03-06,"2.35%",-125,2.35,0.0158248556574153
2025-08-12,2024-03-06,"2.60%",-100,2.6,0.0388194784617728
2025-08-12,2024-03-06,"2.85%",-75,2.85,0.0776306171661885
2025-08-12,2024-03-06,"3.10%",-50,3.1,0.126564326771652
2025-08-12,2024-03-06,"3.35%",-25,3.35,0.168228666146452
2025-08-12,2024-03-06,"3.60%",0,3.6,0.1823090519494
2025-08-12,2024-03-06,"3.85%",25,3.85,0.161078879922653
2025-08-12,2024-03-06,"4.10%",50,4.1,0.116034494225071
2025-08-12,2024-03-06,"4.35%",75,4.35,0.068146455249323
2025-08-12,2024-03-06,"4.60%",100,4.6,0.032627986481645
2025-08-12,2024-03-06,"4.85%",125,4.85,0.012735187968427
2025-08-12,2024-03-06,"5.10%",150,5.1,0
2025-08-12,2024-03-06,"5.35%",175,5.35,0
2025-08-12,2024-03-06,"5.60%",200,5.6,0
2025-08-12,2024-03-06,"5.85%",225,5.85,0
2025-08-12,2024-03-06,"6.10%",250,6.1,0
2025-08-12,2024-03-07,"0.10%",-300,0.1,0
2025-08-12,2024-03-07,"0.35%",-300,0.35,0
2025-08-12,2024-03-07,"0.60%",-300,0.6,0
2025-08-12,2024-03-07,"0.85%",-275,0.85,0
2025-08-12,2024-03-07,"1.10%",-250,1.1,0
2025-08-12,2024-03-07,"1.35%",-225,1.35,0
2025-08-12,2024-03-07,"1.60%",-200,1.6,0
2025-08-12,2024-03-07,"1.85%",-175,1.85,0
2025-08-12,2024-03-07,"2.10%",-150,2.1,0
2025-08-12,2024-03-07,"2.35%",-125,2.35,0.011390584079682
2025-08-12,2024-03-07,"2.60%",-100,2.6,0.0316234519741879
2025-08-12,2024-03-07,"2.85%",-75,2.85,0.0698860444242497
2025-08-12,2024-03-07,"3.10%",-50,3.1,0.122948602129252
2025-08-12,2024-03-07,"3.35%",-25,3.35,0.172200158899944
2025-08-12,2024-03-07,"3.60%",0,3.6,0.192015105889169
2025-08-12,2024-03-07,"3.85%",25,3.85,0.17046454183616
2025-08-12,2024-03-07,"4.10%",50,4.1,0.120482551058502
2025-08-12,2024-03-07,"4.35%",75,4.35,0.0677938299657536
2025-08-12,2024-03-07,"4.60%",100,4.6,0.0303673442209154
2025-08-12,2024-03-07,"4.85%",125,4.85,0.0108277855221845
2025-08-12,2024-03-07,"5.10%",150,5.1,0
2025-08-12,2024-03-07,"5.35%",175,5.35,0
2025-08-12,2024-03-07,"5.60%",200,5.6,0
2025-08-12,2024-03-07,"5.85%",225,5.85,0
2025-08-12,2024-03-07,"6.10%",250,6.1,0
2025-08-12,2024-03-08,"0.10%",-300,0.1,0
2025-08-12,2024-03-08,"0.35%",-300,0.35,0
2025-08-12,2024-03-08,"0.60%",-300,0.6,0
2025-08-12,2024-03-08,"0.85%",-275,0.85,0
2025-08-12,2024-03-08,"1.10%",-250,1.1,0
2025-08-12,2024-03-08,"1.35%",-225,1.35,0
2025-08-12,2024-03-08,"1.60%",-200,1.6,0
2025-08-12,2024-03-08,"1.85%",-175,1.85,0
2025-08-12,2024-03-08,"2.10%",-150,2.1,0
2025-08-12,2024-03-08,"2.35%",-125,2.35,0.0211508584084192
2025-08-12,2024-03-08,"2.60%",-100,2.6,0.0465316733362029
2025-08-12,2024-03-08,"2.85%",-75,2.85,0.085178683058847
2025-08-12,2024-03-08,"3.10%",-50,3.1,0.129744365246398
2025-08-12,2024-03-08,"3.35%",-25,3.35,0.164448965007284
2025-08-12,2024-03-08,"3.60%",0,3.6,0.173446031225104
2025-08-12,2024-03-08,"3.85%",25,3.85,0.152226204965185
2025-08-12,2024-03-08,"4.10%",50,4.1,0.111174005126517
2025-08-12,2024-03-08,"4.35%",75,4.35,0.0675613867337053
2025-08-12,2024-03-08,"4.60%",100,4.6,0.0341636206991247
2025-08-12,2024-03-08,"4.85%",125,4.85,0.0143742061932149
2025-08-12,2024-03-08,"5.10%",150,5.1,0
2025-08-12,2024-03-08,"5.35%",175,5.35,0
2025-08-12,2024-03-08,"5.60%",200,5.6,0
2025-08-12,2024-03-08,"5.85%",225,5.85,0
2025-08-12,2024-03-08,"6.10%",250,6.1,0
2025-08-12,2024-03-11,"0.10%",-300,0.1,0
2025-08-12,2024-03-11,"0.35%",-300,0.35,0
2025-08-12,2024-03-11,"0.60%",-300,0.6,0
2025-08-12,2024-03-11,"0.85%",-275,0.85,0
2025-08-12,2024-03-11,"1.10%",-250,1.1,0
2025-08-12,2024-03-11,"1.35%",-225,1.35,0
2025-08-12,2024-03-11,"1.60%",-200,1.6,0
2025-08-12,2024-03-11,"1.85%",-175,1.85,0
2025-08-12,2024-03-11,"2.10%",-150,2.1,0.010735227392892
2025-08-12,2024-03-11,"2.35%",-125,2.35,0.0259519486167139
2025-08-12,2024-03-11,"2.60%",-100,2.6,0.0528878527317895
2025-08-12,2024-03-11,"2.85%",-75,2.85,0.0908619256270804
2025-08-12,2024-03-11,"3.10%",-50,3.1,0.131600602408907
2025-08-12,2024-03-11,"3.35%",-25,3.35,0.160690654205697
2025-08-12,2024-03-11,"3.60%",0,3.6,0.165418428184433
2025-08-12,2024-03-11,"3.85%",25,3.85,0.143561581266585
2025-08-12,2024-03-11,"4.10%",50,4.1,0.105039101729299
2025-08-12,2024-03-11,"4.35%",75,4.35,0.0647912533908227
2025-08-12,2024-03-11,"4.60%",100,4.6,0.0336918997317679
2025-08-12,2024-03-11,"4.85%",125,4.85,0.0147695247140123
2025-08-12,2024-03-11,"5.10%",150,5.1,0
2025-08-12,2024-03-11,"5.35%",175,5.35,0
2025-08-12,2024-03-11,"5.60%",200,5.6,0
2025-08-12,2024-03-11,"5.85%",225,5.85,0
2025-08-12,2024-03-11,"6.10%",250,6.1,0
2025-08-12,2024-03-12,"0.10%",-300,0.1,0
2025-08-12,2024-03-12,"0.35%",-300,0.35,0
2025-08-12,2024-03-12,"0.60%",-300,0.6,0
2025-08-12,2024-03-12,"0.85%",-275,0.85,0
2025-08-12,2024-03-12,"1.10%",-250,1.1,0
2025-08-12,2024-03-12,"1.35%",-225,1.35,0
2025-08-12,2024-03-12,"1.60%",-200,1.6,0
2025-08-12,2024-03-12,"1.85%",-175,1.85,0
2025-08-12,2024-03-12,"2.10%",-150,2.1,0
2025-08-12,2024-03-12,"2.35%",-125,2.35,0.0243110998998072
2025-08-12,2024-03-12,"2.60%",-100,2.6,0.0525199340414412
2025-08-12,2024-03-12,"2.85%",-75,2.85,0.0939571425556566
2025-08-12,2024-03-12,"3.10%",-50,3.1,0.139198909380985
2025-08-12,2024-03-12,"3.35%",-25,3.35,0.170785935640905
2025-08-12,2024-03-12,"3.60%",0,3.6,0.173533679925715
2025-08-12,2024-03-12,"3.85%",25,3.85,0.146026358884076
2025-08-12,2024-03-12,"4.10%",50,4.1,0.101763065468474
2025-08-12,2024-03-12,"4.35%",75,4.35,0.058728849990927
2025-08-12,2024-03-12,"4.60%",100,4.6,0.0280673630273405
2025-08-12,2024-03-12,"4.85%",125,4.85,0.0111076611846722
2025-08-12,2024-03-12,"5.10%",150,5.1,0
2025-08-12,2024-03-12,"5.35%",175,5.35,0
2025-08-12,2024-03-12,"5.60%",200,5.6,0
2025-08-12,2024-03-12,"5.85%",225,5.85,0
2025-08-12,2024-03-12,"6.10%",250,6.1,0
2025-08-12,2024-03-13,"0.10%",-300,0.1,0
2025-08-12,2024-03-13,"0.35%",-300,0.35,0
2025-08-12,2024-03-13,"0.60%",-300,0.6,0
2025-08-12,2024-03-13,"0.85%",-275,0.85,0
2025-08-12,2024-03-13,"1.10%",-250,1.1,0
2025-08-12,2024-03-13,"1.35%",-225,1.35,0
2025-08-12,2024-03-13,"1.60%",-200,1.6,0
2025-08-12,2024-03-13,"1.85%",-175,1.85,0
2025-08-12,2024-03-13,"2.10%",-150,2.1,0
2025-08-12,2024-03-13,"2.35%",-125,2.35,0.0131067460636609
2025-08-12,2024-03-13,"2.60%",-100,2.6,0.0348444686808239
2025-08-12,2024-03-13,"2.85%",-75,2.85,0.0742017076917842
2025-08-12,2024-03-13,"3.10%",-50,3.1,0.126579974427731
2025-08-12,2024-03-13,"3.35%",-25,3.35,0.172985147536995
2025-08-12,2024-03-13,"3.60%",0,3.6,0.189390503693509
2025-08-12,2024-03-13,"3.85%",25,3.85,0.166118082681208
2025-08-12,2024-03-13,"4.10%",50,4.1,0.116729201486188
2025-08-12,2024-03-13,"4.35%",75,4.35,0.0657100074452992
2025-08-12,2024-03-13,"4.60%",100,4.6,0.0296312311562618
2025-08-12,2024-03-13,"4.85%",125,4.85,0.0107029291365392
2025-08-12,2024-03-13,"5.10%",150,5.1,0
2025-08-12,2024-03-13,"5.35%",175,5.35,0
2025-08-12,2024-03-13,"5.60%",200,5.6,0
2025-08-12,2024-03-13,"5.85%",225,5.85,0
2025-08-12,2024-03-13,"6.10%",250,6.1,0
2025-08-12,2024-03-14,"0.10%",-300,0.1,0
2025-08-12,2024-03-14,"0.35%",-300,0.35,0
2025-08-12,2024-03-14,"0.60%",-300,0.6,0
2025-08-12,2024-03-14,"0.85%",-275,0.85,0
2025-08-12,2024-03-14,"1.10%",-250,1.1,0
2025-08-12,2024-03-14,"1.35%",-225,1.35,0
2025-08-12,2024-03-14,"1.60%",-200,1.6,0
2025-08-12,2024-03-14,"1.85%",-175,1.85,0
2025-08-12,2024-03-14,"2.10%",-150,2.1,0
2025-08-12,2024-03-14,"2.35%",-125,2.35,0.0160583735142089
2025-08-12,2024-03-14,"2.60%",-100,2.6,0.0376736751723214
2025-08-12,2024-03-14,"2.85%",-75,2.85,0.0732891229707656
2025-08-12,2024-03-14,"3.10%",-50,3.1,0.118228472656111
2025-08-12,2024-03-14,"3.35%",-25,3.35,0.158160230446638
2025-08-12,2024-03-14,"3.60%",0,3.6,0.175457654020424
2025-08-12,2024-03-14,"3.85%",25,3.85,0.161417173082586
2025-08-12,2024-03-14,"4.10%",50,4.1,0.123148033040382
2025-08-12,2024-03-14,"4.35%",75,4.35,0.0779110176818154
2025-08-12,2024-03-14,"4.60%",100,4.6,0.0408745300444015
2025-08-12,2024-03-14,"4.85%",125,4.85,0.0177817173703463
2025-08-12,2024-03-14,"5.10%",150,5.1,0
2025-08-12,2024-03-14,"5.35%",175,5.35,0
2025-08-12,2024-03-14,"5.60%",200,5.6,0
2025-08-12,2024-03-14,"5.85%",225,5.85,0
2025-08-12,2024-03-14,"6.10%",250,6.1,0
2025-08-12,2024-03-15,"0.10%",-300,0.1,0
2025-08-12,2024-03-15,"0.35%",-300,0.35,0
2025-08-12,2024-03-15,"0.60%",-300,0.6,0
2025-08-12,2024-03-15,"0.85%",-275,0.85,0
2025-08-12,2024-03-15,"1.10%",-250,1.1,0
2025-08-12,2024-03-15,"1.35%",-225,1.35,0
2025-08-12,2024-03-15,"1.60%",-200,1.6,0
2025-08-12,2024-03-15,"1.85%",-175,1.85,0
2025-08-12,2024-03-15,"2.10%",-150,2.1,0
2025-08-12,2024-03-15,"2.35%",-125,2.35,0.0138774064041083
2025-08-12,2024-03-15,"2.60%",-100,2.6,0.0320761552524094
2025-08-12,2024-03-15,"2.85%",-75,2.85,0.0624646695050371
2025-08-12,2024-03-15,"3.10%",-50,3.1,0.102488915109496
2025-08-12,2024-03-15,"3.35%",-25,3.35,0.141683358281059
2025-08-12,2024-03-15,"3.60%",0,3.6,0.165031315787296
2025-08-12,2024-03-15,"3.85%",25,3.85,0.161965433380456
2025-08-12,2024-03-15,"4.10%",50,4.1,0.133932634848256
2025-08-12,2024-03-15,"4.35%",75,4.35,0.0933157610239844
2025-08-12,2024-03-15,"4.60%",100,4.6,0.0547799131281898
2025-08-12,2024-03-15,"4.85%",125,4.85,0.027094152516804
2025-08-12,2024-03-15,"5.10%",150,5.1,0.0112902847629049
2025-08-12,2024-03-15,"5.35%",175,5.35,0
2025-08-12,2024-03-15,"5.60%",200,5.6,0
2025-08-12,2024-03-15,"5.85%",225,5.85,0
2025-08-12,2024-03-15,"6.10%",250,6.1,0
2025-08-12,2024-03-18,"0.10%",-300,0.1,0
2025-08-12,2024-03-18,"0.35%",-300,0.35,0
2025-08-12,2024-03-18,"0.60%",-300,0.6,0
2025-08-12,2024-03-18,"0.85%",-275,0.85,0
2025-08-12,2024-03-18,"1.10%",-250,1.1,0
2025-08-12,2024-03-18,"1.35%",-225,1.35,0
2025-08-12,2024-03-18,"1.60%",-200,1.6,0
2025-08-12,2024-03-18,"1.85%",-175,1.85,0
2025-08-12,2024-03-18,"2.10%",-150,2.1,0
2025-08-12,2024-03-18,"2.35%",-125,2.35,0.0169958139646665
2025-08-12,2024-03-18,"2.60%",-100,2.6,0.0362295194046298
2025-08-12,2024-03-18,"2.85%",-75,2.85,0.0661186103683538
2025-08-12,2024-03-18,"3.10%",-50,3.1,0.103307918275008
2025-08-12,2024-03-18,"3.35%",-25,3.35,0.13819693829036
2025-08-12,2024-03-18,"3.60%",0,3.6,0.158278603816851
2025-08-12,2024-03-18,"3.85%",25,3.85,0.155205419189157
2025-08-12,2024-03-18,"4.10%",50,4.1,0.130302322720656
2025-08-12,2024-03-18,"4.35%",75,4.35,0.0936603094768993
2025-08-12,2024-03-18,"4.60%",100,4.6,0.0576384875779862
2025-08-12,2024-03-18,"4.85%",125,4.85,0.0303680166885948
2025-08-12,2024-03-18,"5.10%",150,5.1,0.0136980402268384
2025-08-12,2024-03-18,"5.35%",175,5.35,0
2025-08-12,2024-03-18,"5.60%",200,5.6,0
2025-08-12,2024-03-18,"5.85%",225,5.85,0
2025-08-12,2024-03-18,"6.10%",250,6.1,0
2025-08-12,2024-03-19,"0.10%",-300,0.1,0
2025-08-12,2024-03-19,"0.35%",-300,0.35,0
2025-08-12,2024-03-19,"0.60%",-300,0.6,0
2025-08-12,2024-03-19,"0.85%",-275,0.85,0
2025-08-12,2024-03-19,"1.10%",-250,1.1,0
2025-08-12,2024-03-19,"1.35%",-225,1.35,0
2025-08-12,2024-03-19,"1.60%",-200,1.6,0
2025-08-12,2024-03-19,"1.85%",-175,1.85,0
2025-08-12,2024-03-19,"2.10%",-150,2.1,0
2025-08-12,2024-03-19,"2.35%",-125,2.35,0.0121916612988936
2025-08-12,2024-03-19,"2.60%",-100,2.6,0.0322298134255053
2025-08-12,2024-03-19,"2.85%",-75,2.85,0.0688203046669993
2025-08-12,2024-03-19,"3.10%",-50,3.1,0.118704185489902
2025-08-12,2024-03-19,"3.35%",-25,3.35,0.165396292330063
2025-08-12,2024-03-19,"3.60%",0,3.6,0.186169248157626
2025-08-12,2024-03-19,"3.85%",25,3.85,0.169284393572518
2025-08-12,2024-03-19,"4.10%",50,4.1,0.124350974405219
2025-08-12,2024-03-19,"4.35%",75,4.35,0.0737893104575735
2025-08-12,2024-03-19,"4.60%",100,4.6,0.0353696568336822
2025-08-12,2024-03-19,"4.85%",125,4.85,0.0136941593620184
2025-08-12,2024-03-19,"5.10%",150,5.1,0
2025-08-12,2024-03-19,"5.35%",175,5.35,0
2025-08-12,2024-03-19,"5.60%",200,5.6,0
2025-08-12,2024-03-19,"5.85%",225,5.85,0
2025-08-12,2024-03-19,"6.10%",250,6.1,0
2025-08-12,2024-03-20,"0.10%",-300,0.1,0
2025-08-12,2024-03-20,"0.35%",-300,0.35,0
2025-08-12,2024-03-20,"0.60%",-300,0.6,0
2025-08-12,2024-03-20,"0.85%",-275,0.85,0
2025-08-12,2024-03-20,"1.10%",-250,1.1,0
2025-08-12,2024-03-20,"1.35%",-225,1.35,0
2025-08-12,2024-03-20,"1.60%",-200,1.6,0
2025-08-12,2024-03-20,"1.85%",-175,1.85,0
2025-08-12,2024-03-20,"2.10%",-150,2.1,0
2025-08-12,2024-03-20,"2.35%",-125,2.35,0.0189406821111352
2025-08-12,2024-03-20,"2.60%",-100,2.6,0.0414923263079104
2025-08-12,2024-03-20,"2.85%",-75,2.85,0.0764568673765887
2025-08-12,2024-03-20,"3.10%",-50,3.1,0.11850953979609
2025-08-12,2024-03-20,"3.35%",-25,3.35,0.154520684629676
2025-08-12,2024-03-20,"3.60%",0,3.6,0.169481217120143
2025-08-12,2024-03-20,"3.85%",25,3.85,0.156372349581941
2025-08-12,2024-03-20,"4.10%",50,4.1,0.121366888858039
2025-08-12,2024-03-20,"4.35%",75,4.35,0.0792387173645516
2025-08-12,2024-03-20,"4.60%",100,4.6,0.0435174493568166
2025-08-12,2024-03-20,"4.85%",125,4.85,0.0201032774971086
2025-08-12,2024-03-20,"5.10%",150,5.1,0
2025-08-12,2024-03-20,"5.35%",175,5.35,0
2025-08-12,2024-03-20,"5.60%",200,5.6,0
2025-08-12,2024-03-20,"5.85%",225,5.85,0
2025-08-12,2024-03-20,"6.10%",250,6.1,0
2025-08-12,2024-03-21,"0.10%",-300,0.1,0
2025-08-12,2024-03-21,"0.35%",-300,0.35,0
2025-08-12,2024-03-21,"0.60%",-300,0.6,0
2025-08-12,2024-03-21,"0.85%",-275,0.85,0
2025-08-12,2024-03-21,"1.10%",-250,1.1,0
2025-08-12,2024-03-21,"1.35%",-225,1.35,0
2025-08-12,2024-03-21,"1.60%",-200,1.6,0
2025-08-12,2024-03-21,"1.85%",-175,1.85,0
2025-08-12,2024-03-21,"2.10%",-150,2.1,0
2025-08-12,2024-03-21,"2.35%",-125,2.35,0.0104971219252273
2025-08-12,2024-03-21,"2.60%",-100,2.6,0.0286306396278869
2025-08-12,2024-03-21,"2.85%",-75,2.85,0.063024880122253
2025-08-12,2024-03-21,"3.10%",-50,3.1,0.111980189561325
2025-08-12,2024-03-21,"3.35%",-25,3.35,0.160597751126727
2025-08-12,2024-03-21,"3.60%",0,3.6,0.185917442351057
2025-08-12,2024-03-21,"3.85%",25,3.85,0.17373554711101
2025-08-12,2024-03-21,"4.10%",50,4.1,0.131051676085583
2025-08-12,2024-03-21,"4.35%",75,4.35,0.0797942055864507
2025-08-12,2024-03-21,"4.60%",100,4.6,0.0392154182122098
2025-08-12,2024-03-21,"4.85%",125,4.85,0.0155551282902717
2025-08-12,2024-03-21,"5.10%",150,5.1,0
2025-08-12,2024-03-21,"5.35%",175,5.35,0
2025-08-12,2024-03-21,"5.60%",200,5.6,0
2025-08-12,2024-03-21,"5.85%",225,5.85,0
2025-08-12,2024-03-21,"6.10%",250,6.1,0
2025-08-12,2024-03-22,"0.10%",-300,0.1,0
2025-08-12,2024-03-22,"0.35%",-300,0.35,0
2025-08-12,2024-03-22,"0.60%",-300,0.6,0
2025-08-12,2024-03-22,"0.85%",-275,0.85,0
2025-08-12,2024-03-22,"1.10%",-250,1.1,0
2025-08-12,2024-03-22,"1.35%",-225,1.35,0
2025-08-12,2024-03-22,"1.60%",-200,1.6,0
2025-08-12,2024-03-22,"1.85%",-175,1.85,0
2025-08-12,2024-03-22,"2.10%",-150,2.1,0
2025-08-12,2024-03-22,"2.35%",-125,2.35,0.0196063275884648
2025-08-12,2024-03-22,"2.60%",-100,2.6,0.0423161095638853
2025-08-12,2024-03-22,"2.85%",-75,2.85,0.077068363700733
2025-08-12,2024-03-22,"3.10%",-50,3.1,0.11844539772452
2025-08-12,2024-03-22,"3.35%",-25,3.35,0.153617142767995
2025-08-12,2024-03-22,"3.60%",0,3.6,0.16813006293579
2025-08-12,2024-03-22,"3.85%",25,3.85,0.155287653821008
2025-08-12,2024-03-22,"4.10%",50,4.1,0.121035531031036
2025-08-12,2024-03-22,"4.35%",75,4.35,0.0796101910869743
2025-08-12,2024-03-22,"4.60%",100,4.6,0.0441872205957776
2025-08-12,2024-03-22,"4.85%",125,4.85,0.0206959991838158
2025-08-12,2024-03-22,"5.10%",150,5.1,0
2025-08-12,2024-03-22,"5.35%",175,5.35,0
2025-08-12,2024-03-22,"5.60%",200,5.6,0
2025-08-12,2024-03-22,"5.85%",225,5.85,0
2025-08-12,2024-03-22,"6.10%",250,6.1,0
2025-08-12,2024-03-25,"0.10%",-300,0.1,0
2025-08-12,2024-03-25,"0.35%",-300,0.35,0
2025-08-12,2024-03-25,"0.60%",-300,0.6,0
2025-08-12,2024-03-25,"0.85%",-275,0.85,0
2025-08-12,2024-03-25,"1.10%",-250,1.1,0
2025-08-12,2024-03-25,"1.35%",-225,1.35,0
2025-08-12,2024-03-25,"1.60%",-200,1.6,0
2025-08-12,2024-03-25,"1.85%",-175,1.85,0
2025-08-12,2024-03-25,"2.10%",-150,2.1,0
2025-08-12,2024-03-25,"2.35%",-125,2.35,0.0243153746849944
2025-08-12,2024-03-25,"2.60%",-100,2.6,0.0500086332461408
2025-08-12,2024-03-25,"2.85%",-75,2.85,0.0869490093316691
2025-08-12,2024-03-25,"3.10%",-50,3.1,0.127805498153373
2025-08-12,2024-03-25,"3.35%",-25,3.35,0.15882046478732
2025-08-12,2024-03-25,"3.60%",0,3.6,0.166855016835132
2025-08-12,2024-03-25,"3.85%",25,3.85,0.14820021572022
2025-08-12,2024-03-25,"4.10%",50,4.1,0.111284083424666
2025-08-12,2024-03-25,"4.35%",75,4.35,0.0706458820585215
2025-08-12,2024-03-25,"4.60%",100,4.6,0.0379142327424926
2025-08-12,2024-03-25,"4.85%",125,4.85,0.0172015890154715
2025-08-12,2024-03-25,"5.10%",150,5.1,0
2025-08-12,2024-03-25,"5.35%",175,5.35,0
2025-08-12,2024-03-25,"5.60%",200,5.6,0
2025-08-12,2024-03-25,"5.85%",225,5.85,0
2025-08-12,2024-03-25,"6.10%",250,6.1,0
2025-08-12,2024-03-26,"0.10%",-300,0.1,0
2025-08-12,2024-03-26,"0.35%",-300,0.35,0
2025-08-12,2024-03-26,"0.60%",-300,0.6,0
2025-08-12,2024-03-26,"0.85%",-275,0.85,0
2025-08-12,2024-03-26,"1.10%",-250,1.1,0
2025-08-12,2024-03-26,"1.35%",-225,1.35,0
2025-08-12,2024-03-26,"1.60%",-200,1.6,0
2025-08-12,2024-03-26,"1.85%",-175,1.85,0
2025-08-12,2024-03-26,"2.10%",-150,2.1,0
2025-08-12,2024-03-26,"2.35%",-125,2.35,0.0211343413448931
2025-08-12,2024-03-26,"2.60%",-100,2.6,0.0457774579927525
2025-08-12,2024-03-26,"2.85%",-75,2.85,0.083041295931308
2025-08-12,2024-03-26,"3.10%",-50,3.1,0.126161897580008
2025-08-12,2024-03-26,"3.35%",-25,3.35,0.16053237069029
2025-08-12,2024-03-26,"3.60%",0,3.6,0.171081234855756
2025-08-12,2024-03-26,"3.85%",25,3.85,0.152703439878674
2025-08-12,2024-03-26,"4.10%",50,4.1,0.114156216454124
