"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+150 bp hike",150,5,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+250 bp hike",250,6,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 03:58:07,"2025-08-25 13:58:07","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","250 bp cut",-250,1,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","150 bp cut",-150,2,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+150 bp hike",150,5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+250 bp hike",250,6,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 04:34:56,"2025-08-25 14:34:56","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","250 bp cut",-250,1,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","150 bp cut",-150,2,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+150 bp hike",150,5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+250 bp hike",250,6,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 04:53:31,"2025-08-25 14:53:31","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","250 bp cut",-250,1,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","150 bp cut",-150,2,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+150 bp hike",150,5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+250 bp hike",250,6,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 05:17:09,"2025-08-25 15:17:09","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","250 bp cut",-250,1,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","150 bp cut",-150,2,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+150 bp hike",150,5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+250 bp hike",250,6,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 05:37:43,"2025-08-25 15:37:43","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","250 bp cut",-250,1,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","150 bp cut",-150,2,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+150 bp hike",150,5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+250 bp hike",250,6,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 05:41:43,"2025-08-25 15:41:43","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","250 bp cut",-250,1,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","150 bp cut",-150,2,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+150 bp hike",150,5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+250 bp hike",250,6,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 05:53:20,"2025-08-25 15:53:20","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","250 bp cut",-250,1,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","150 bp cut",-150,2,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+150 bp hike",150,5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+250 bp hike",250,6,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 05:57:34,"2025-08-25 15:57:34","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","250 bp cut",-250,1,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","150 bp cut",-150,2,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+150 bp hike",150,5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+250 bp hike",250,6,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 06:22:20,"2025-08-25 16:22:20","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","250 bp cut",-250,1,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","150 bp cut",-150,2,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+150 bp hike",150,5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+250 bp hike",250,6,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 06:33:43,"2025-08-25 16:33:43","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","250 bp cut",-250,1,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","150 bp cut",-150,2,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+25 bp hike",25,3.75,0.138210626994968
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+50 bp hike",50,4,0.0445228174443162
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+75 bp hike",75,4.25,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+100 bp hike",100,4.5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+125 bp hike",125,4.75,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+150 bp hike",150,5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+175 bp hike",175,5.25,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+200 bp hike",200,5.5,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+225 bp hike",225,5.75,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+250 bp hike",250,6,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+275 bp hike",275,6.25,0
2025-11-04,2025-08-25 06:36:59,"2025-08-25 16:36:59","+300 bp hike",300,6.5,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","300 bp cut",-300,0.5,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","275 bp cut",-275,0.75,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","250 bp cut",-250,1,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","225 bp cut",-225,1.25,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","200 bp cut",-200,1.5,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","175 bp cut",-175,1.75,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","150 bp cut",-150,2,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","125 bp cut",-125,2.25,0
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","100 bp cut",-100,2.5,0.0173362939029557
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","75 bp cut",-75,2.75,0.0737441332723954
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","50 bp cut",-50,3,0.187034186853838
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","25 bp cut",-25,3.25,0.283150393665947
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","No change",0,3.5,0.256001547865579
2025-11-04,2025-08-25 06:39:09,"2025-08-25 16:39:09","+25 bp hike",25,3.75,0.138210626994968
