"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2025-04-01,2023-11-06 12:00:00,"2023-11-06 22:00:00","5.10%",150,5.1,0.0610587550944342
2025-04-01,2023-11-06 12:00:00,"2023-11-06 22:00:00","5.35%",175,5.35,0.0537547501781654
2025-04-01,2023-11-06 12:00:00,"2023-11-06 22:00:00","5.60%",200,5.6,0.0458034572233573
2025-04-01,2023-11-06 12:00:00,"2023-11-06 22:00:00","5.85%",225,5.85,0.0377739290522387
2025-04-01,2023-11-06 12:00:00,"2023-11-06 22:00:00","6.10%",250,6.1,0.108275556547214
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","1.60%",-200,1.6,0.0117678817878567
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","1.85%",-175,1.85,0.01636787340524
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","2.10%",-150,2.1,0.0220342654160311
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","2.35%",-125,2.35,0.0287089488720478
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","2.60%",-100,2.6,0.0362033231669641
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","2.85%",-75,2.85,0.0441867481264956
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","3.10%",-50,3.1,0.0521973109524306
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","3.35%",-25,3.35,0.0596783386122494
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","3.60%",0,3.6,0.0660385974637399
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","3.85%",25,3.85,0.0707280188478266
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","4.10%",50,4.1,0.0733158188748594
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","4.35%",75,4.35,0.0735557172463076
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","4.60%",100,4.6,0.0714245855188093
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","4.85%",125,4.85,0.0671261236137321
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","5.10%",150,5.1,0.0610587550944342
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","5.35%",175,5.35,0.0537547501781654
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","5.60%",200,5.6,0.0458034572233573
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","5.85%",225,5.85,0.0377739290522387
2025-04-01,2023-11-07 12:00:00,"2023-11-07 22:00:00","6.10%",250,6.1,0.108275556547214
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","1.60%",-200,1.6,0.0133524240099494
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","1.85%",-175,1.85,0.0183546674304983
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","2.10%",-150,2.1,0.024419979640701
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","2.35%",-125,2.35,0.0314453536945628
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","2.60%",-100,2.6,0.0391904374604899
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","2.85%",-75,2.85,0.0472733312615595
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","3.10%",-50,3.1,0.0551905593701943
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","3.35%",-25,3.35,0.0623628416776254
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","3.60%",0,3.6,0.0682023791440757
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","3.85%",25,3.85,0.0721914378762673
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","4.10%",50,4.1,0.0739578718107511
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","4.35%",75,4.35,0.0733323611208584
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","4.60%",100,4.6,0.0703751736645244
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","4.85%",125,4.85,0.0653665906236205
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","5.10%",150,5.1,0.0587631031019886
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","5.35%",175,5.35,0.0511288623366803
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","5.60%",200,5.6,0.0430566304654085
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","5.85%",225,5.85,0.0350934795201709
2025-04-01,2023-11-08 12:00:00,"2023-11-08 22:00:00","6.10%",250,6.1,0.0969425157900737
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","1.60%",-200,1.6,0.0128968359229951
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","1.85%",-175,1.85,0.0177864118528317
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","2.10%",-150,2.1,0.023741375831513
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","2.35%",-125,2.35,0.0306715572980692
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","2.60%",-100,2.6,0.0383511339065153
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","2.85%",-75,2.85,0.0464122963912215
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","3.10%",-50,3.1,0.0543626219972463
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","3.35%",-25,3.35,0.0616283079373647
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","3.60%",0,3.6,0.0676196033435908
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","3.85%",25,3.85,0.0718087772820635
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","4.10%",50,4.1,0.0738065645111747
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","4.35%",75,4.35,0.0734217951197398
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","4.60%",100,4.6,0.0706915582706246
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","4.85%",125,4.85,0.0658753074626683
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","5.10%",150,5.1,0.0594142049762685
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","5.35%",175,5.35,0.0518645300177231
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","5.60%",200,5.6,0.0438190651334015
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","5.85%",225,5.85,0.035831769176132
2025-04-01,2023-11-09 12:00:00,"2023-11-09 22:00:00","6.10%",250,6.1,0.0999962835688564
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","1.60%",-200,1.6,0.0358092738253585
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","1.85%",-175,1.85,0.0497418539402891
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","2.10%",-150,2.1,0.0668745360629866
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","2.35%",-125,2.35,0.0870185804157751
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","2.60%",-100,2.6,0.109591188575109
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","2.85%",-75,2.85,0.133583168477421
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","3.10%",-50,3.1,0.157594235908033
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","3.35%",-25,3.35,0.179945679522737
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","3.60%",0,3.6,0.198863483060824
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","3.85%",25,3.85,0.212706712593257
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","4.10%",50,4.1,0.220201307715682
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","4.35%",75,4.35,0.220633340676648
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","4.60%",100,4.6,0.213961156608154
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","4.85%",125,4.85,0.200821995454564
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","5.10%",150,5.1,0.18243163751468
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","5.35%",175,5.35,0.160398964251063
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","5.60%",200,5.6,0.13649460035651
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","5.85%",225,5.85,0.112419557384693
2025-04-01,2023-11-10 12:00:00,"2023-11-10 22:00:00","6.10%",250,6.1,0.320908727656214
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","1.60%",-200,1.6,0.0104848589381969
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","1.85%",-175,1.85,0.0147365766028671
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","2.10%",-150,2.1,0.0200467034510367
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","2.35%",-125,2.35,0.0263937871880353
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","2.60%",-100,2.6,0.0336335628309188
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","2.85%",-75,2.85,0.0414816945608211
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","3.10%",-50,3.1,0.0495168011087448
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","3.35%",-25,3.35,0.0572085803840304
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","3.60%",0,3.6,0.0639708732172311
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","3.85%",25,3.85,0.0692334412404436
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","4.10%",50,4.1,0.0725207188346407
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","4.35%",75,4.35,0.0735225953804535
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","4.60%",100,4.6,0.0721426528180236
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","4.85%",125,4.85,0.0685134652632922
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","5.10%",150,5.1,0.0629755979636155
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","5.35%",175,5.35,0.056024913641621
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","5.60%",200,5.6,0.0482394787673086
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","5.85%",225,5.85,0.0402009682458922
2025-04-01,2023-11-13 12:00:00,"2023-11-13 22:00:00","6.10%",250,6.1,0.119152729562827
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","1.60%",-200,1.6,0.0107167223395638
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","1.85%",-175,1.85,0.0150329679770251
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","2.10%",-150,2.1,0.0204098510065837
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","2.35%",-125,2.35,0.0268192928978881
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","2.60%",-100,2.6,0.0341088622975803
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","2.85%",-75,2.85,0.0419855257702309
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","3.10%",-50,3.1,0.0500200862948899
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","3.35%",-25,3.35,0.0576768824210649
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","3.60%",0,3.6,0.0643682403942678
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","3.85%",25,3.85,0.0695270862296771
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","4.10%",50,4.1,0.0726856976835346
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","4.35%",75,4.35,0.073545557700722
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","4.60%",100,4.6,0.072023873966765
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","4.85%",125,4.85,0.0682667229270647
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","5.10%",150,5.1,0.0626259279133638
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","5.35%",175,5.35,0.0556047408465101
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","5.60%",200,5.6,0.0477839428278314
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","5.85%",225,5.85,0.0397433652379862
2025-04-01,2023-11-14 12:00:00,"2023-11-14 22:00:00","6.10%",250,6.1,0.117054653267451
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","0.10%",-350,0.1,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","0.35%",-325,0.35,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","0.60%",-300,0.6,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","0.85%",-275,0.85,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","1.10%",-250,1.1,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","1.35%",-225,1.35,0
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","1.60%",-200,1.6,0.0128968359229951
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","1.85%",-175,1.85,0.0177864118528317
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","2.10%",-150,2.1,0.023741375831513
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","2.35%",-125,2.35,0.0306715572980692
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","2.60%",-100,2.6,0.0383511339065153
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","2.85%",-75,2.85,0.0464122963912215
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","3.10%",-50,3.1,0.0543626219972463
2025-04-01,2023-11-15 12:00:00,"2023-11-15 22:00:00","3.35%",-25,3.35,0.0616283079373647
