"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2023-10-03,2022-06-01,"0.10%",-300,0.1,0
2023-10-03,2022-06-01,"0.35%",-300,0.35,0
2023-10-03,2022-06-01,"0.60%",-300,0.6,0
2023-10-03,2022-06-01,"0.85%",-275,0.85,0
2023-10-03,2022-06-01,"1.10%",-250,1.1,0
2023-10-03,2022-06-01,"1.35%",-225,1.35,0
2023-10-03,2022-06-01,"1.60%",-200,1.6,0
2023-10-03,2022-06-01,"1.85%",-175,1.85,0
2023-10-03,2022-06-01,"2.10%",-150,2.1,0.0135267312614313
2023-10-03,2022-06-01,"2.35%",-125,2.35,0.033996566576915
2023-10-03,2022-06-01,"2.60%",-100,2.6,0.069860629101967
2023-10-03,2022-06-01,"2.85%",-75,2.85,0.117383349967242
2023-10-03,2022-06-01,"3.10%",-50,3.1,0.161277122107858
2023-10-03,2022-06-01,"3.35%",-25,3.35,0.181192835782475
2023-10-03,2022-06-01,"3.60%",0,3.6,0.16646190603957
2023-10-03,2022-06-01,"3.85%",25,3.85,0.125052296192502
2023-10-03,2022-06-01,"4.10%",50,4.1,0.0768179418678504
2023-10-03,2022-06-01,"4.35%",75,4.35,0.0385845186865239
2023-10-03,2022-06-01,"4.60%",100,4.6,0.0158461024156658
2023-10-03,2022-06-01,"4.85%",125,4.85,0
2023-10-03,2022-06-01,"5.10%",150,5.1,0
2023-10-03,2022-06-01,"5.35%",175,5.35,0
2023-10-03,2022-06-01,"5.60%",200,5.6,0
2023-10-03,2022-06-01,"5.85%",225,5.85,0
2023-10-03,2022-06-01,"6.10%",250,6.1,0
2023-10-03,2022-06-02,"0.10%",-300,0.1,0
2023-10-03,2022-06-02,"0.35%",-300,0.35,0
2023-10-03,2022-06-02,"0.60%",-300,0.6,0
2023-10-03,2022-06-02,"0.85%",-275,0.85,0
2023-10-03,2022-06-02,"1.10%",-250,1.1,0
2023-10-03,2022-06-02,"1.35%",-225,1.35,0
2023-10-03,2022-06-02,"1.60%",-200,1.6,0
2023-10-03,2022-06-02,"1.85%",-175,1.85,0
2023-10-03,2022-06-02,"2.10%",-150,2.1,0.0114808229963684
2023-10-03,2022-06-02,"2.35%",-125,2.35,0.0283733432502437
2023-10-03,2022-06-02,"2.60%",-100,2.6,0.0583794197248412
2023-10-03,2022-06-02,"2.85%",-75,2.85,0.100008487525655
2023-10-03,2022-06-02,"3.10%",-50,3.1,0.142644150826918
2023-10-03,2022-06-02,"3.35%",-25,3.35,0.169402281368857
2023-10-03,2022-06-02,"3.60%",0,3.6,0.167508441838389
2023-10-03,2022-06-02,"3.85%",25,3.85,0.137913264746711
2023-10-03,2022-06-02,"4.10%",50,4.1,0.0945415634083225
2023-10-03,2022-06-02,"4.35%",75,4.35,0.0539607851754557
2023-10-03,2022-06-02,"4.60%",100,4.6,0.0256424665018253
2023-10-03,2022-06-02,"4.85%",125,4.85,0.0101449726364141
2023-10-03,2022-06-02,"5.10%",150,5.1,0
2023-10-03,2022-06-02,"5.35%",175,5.35,0
2023-10-03,2022-06-02,"5.60%",200,5.6,0
2023-10-03,2022-06-02,"5.85%",225,5.85,0
2023-10-03,2022-06-02,"6.10%",250,6.1,0
2023-10-03,2022-06-03,"0.10%",-300,0.1,0
2023-10-03,2022-06-03,"0.35%",-300,0.35,0
2023-10-03,2022-06-03,"0.60%",-300,0.6,0
2023-10-03,2022-06-03,"0.85%",-275,0.85,0
2023-10-03,2022-06-03,"1.10%",-250,1.1,0
2023-10-03,2022-06-03,"1.35%",-225,1.35,0
2023-10-03,2022-06-03,"1.60%",-200,1.6,0
2023-10-03,2022-06-03,"1.85%",-175,1.85,0
2023-10-03,2022-06-03,"2.10%",-150,2.1,0
2023-10-03,2022-06-03,"2.35%",-125,2.35,0.0190788094855703
2023-10-03,2022-06-03,"2.60%",-100,2.6,0.0431363760173253
2023-10-03,2022-06-03,"2.85%",-75,2.85,0.0809473231237663
2023-10-03,2022-06-03,"3.10%",-50,3.1,0.126078973698673
2023-10-03,2022-06-03,"3.35%",-25,3.35,0.162995204590728
2023-10-03,2022-06-03,"3.60%",0,3.6,0.174906205125328
2023-10-03,2022-06-03,"3.85%",25,3.85,0.15578855745525
