"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2024-12-10,2023-07-19,"0.10%",-300,0.1,0
2024-12-10,2023-07-19,"0.35%",-300,0.35,0
2024-12-10,2023-07-19,"0.60%",-300,0.6,0
2024-12-10,2023-07-19,"0.85%",-275,0.85,0
2024-12-10,2023-07-19,"1.10%",-250,1.1,0
2024-12-10,2023-07-19,"1.35%",-225,1.35,0
2024-12-10,2023-07-19,"1.60%",-200,1.6,0
2024-12-10,2023-07-19,"1.85%",-175,1.85,0
2024-12-10,2023-07-19,"2.10%",-150,2.1,0
2024-12-10,2023-07-19,"2.35%",-125,2.35,0
2024-12-10,2023-07-19,"2.60%",-100,2.6,0.0114838519479778
2024-12-10,2023-07-19,"2.85%",-75,2.85,0.0275985677099892
2024-12-10,2023-07-19,"3.10%",-50,3.1,0.0557897770366768
2024-12-10,2023-07-19,"3.35%",-25,3.35,0.0948647795539179
2024-12-10,2023-07-19,"3.60%",0,3.6,0.13568997999271
2024-12-10,2023-07-19,"3.85%",25,3.85,0.163263782600186
2024-12-10,2023-07-19,"4.10%",50,4.1,0.165247471253566
2024-12-10,2023-07-19,"4.35%",75,4.35,0.140696378083878
2024-12-10,2023-07-19,"4.60%",100,4.6,0.10076994335794
2024-12-10,2023-07-19,"4.85%",125,4.85,0.0607117387341086
2024-12-10,2023-07-19,"5.10%",150,5.1,0.0307679259152323
2024-12-10,2023-07-19,"5.35%",175,5.35,0.0131158038138175
2024-12-10,2023-07-19,"5.60%",200,5.6,0
2024-12-10,2023-07-19,"5.85%",225,5.85,0
2024-12-10,2023-07-19,"6.10%",250,6.1,0
2024-12-10,2023-07-20,"0.10%",-300,0.1,0
2024-12-10,2023-07-20,"0.35%",-300,0.35,0
2024-12-10,2023-07-20,"0.60%",-300,0.6,0
2024-12-10,2023-07-20,"0.85%",-275,0.85,0
2024-12-10,2023-07-20,"1.10%",-250,1.1,0
2024-12-10,2023-07-20,"1.35%",-225,1.35,0
2024-12-10,2023-07-20,"1.60%",-200,1.6,0
2024-12-10,2023-07-20,"1.85%",-175,1.85,0
2024-12-10,2023-07-20,"2.10%",-150,2.1,0
2024-12-10,2023-07-20,"2.35%",-125,2.35,0
2024-12-10,2023-07-20,"2.60%",-100,2.6,0
2024-12-10,2023-07-20,"2.85%",-75,2.85,0.0124221540138318
2024-12-10,2023-07-20,"3.10%",-50,3.1,0.032779823821983
2024-12-10,2023-07-20,"3.35%",-25,3.35,0.0698137958919996
2024-12-10,2023-07-20,"3.60%",0,3.6,0.120012858593275
2024-12-10,2023-07-20,"3.85%",25,3.85,0.166527497988787
2024-12-10,2023-07-20,"4.10%",50,4.1,0.186521074430136
2024-12-10,2023-07-20,"4.35%",75,4.35,0.168638940384645
2024-12-10,2023-07-20,"4.60%",100,4.6,0.123075629293082
2024-12-10,2023-07-20,"4.85%",125,4.85,0.0725034782303661
2024-12-10,2023-07-20,"5.10%",150,5.1,0.0344745714566954
2024-12-10,2023-07-20,"5.35%",175,5.35,0.0132301758952003
2024-12-10,2023-07-20,"5.60%",200,5.6,0
2024-12-10,2023-07-20,"5.85%",225,5.85,0
2024-12-10,2023-07-20,"6.10%",250,6.1,0
2024-12-10,2023-07-21,"0.10%",-300,0.1,0
2024-12-10,2023-07-21,"0.35%",-300,0.35,0
2024-12-10,2023-07-21,"0.60%",-300,0.6,0
2024-12-10,2023-07-21,"0.85%",-275,0.85,0
2024-12-10,2023-07-21,"1.10%",-250,1.1,0
2024-12-10,2023-07-21,"1.35%",-225,1.35,0
2024-12-10,2023-07-21,"1.60%",-200,1.6,0
2024-12-10,2023-07-21,"1.85%",-175,1.85,0
2024-12-10,2023-07-21,"2.10%",-150,2.1,0
2024-12-10,2023-07-21,"2.35%",-125,2.35,0
2024-12-10,2023-07-21,"2.60%",-100,2.6,0
2024-12-10,2023-07-21,"2.85%",-75,2.85,0.0175897186256096
2024-12-10,2023-07-21,"3.10%",-50,3.1,0.0387835008720152
2024-12-10,2023-07-21,"3.35%",-25,3.35,0.0721596642016028
2024-12-10,2023-07-21,"3.60%",0,3.6,0.113295446329332
2024-12-10,2023-07-21,"3.85%",25,3.85,0.150109794518379
2024-12-10,2023-07-21,"4.10%",50,4.1,0.167837644872949
2024-12-10,2023-07-21,"4.35%",75,4.35,0.158363665821837
2024-12-10,2023-07-21,"4.60%",100,4.6,0.126097498092959
2024-12-10,2023-07-21,"4.85%",125,4.85,0.0847301492112033
2024-12-10,2023-07-21,"5.10%",150,5.1,0.0480444056717862
2024-12-10,2023-07-21,"5.35%",175,5.35,0.0229885117823256
2024-12-10,2023-07-21,"5.60%",200,5.6,0
2024-12-10,2023-07-21,"5.85%",225,5.85,0
2024-12-10,2023-07-21,"6.10%",250,6.1,0
2024-12-10,2023-07-24,"0.10%",-300,0.1,0
2024-12-10,2023-07-24,"0.35%",-300,0.35,0
2024-12-10,2023-07-24,"0.60%",-300,0.6,0
2024-12-10,2023-07-24,"0.85%",-275,0.85,0
2024-12-10,2023-07-24,"1.10%",-250,1.1,0
2024-12-10,2023-07-24,"1.35%",-225,1.35,0
2024-12-10,2023-07-24,"1.60%",-200,1.6,0
2024-12-10,2023-07-24,"1.85%",-175,1.85,0
2024-12-10,2023-07-24,"2.10%",-150,2.1,0
2024-12-10,2023-07-24,"2.35%",-125,2.35,0
2024-12-10,2023-07-24,"2.60%",-100,2.6,0
2024-12-10,2023-07-24,"2.85%",-75,2.85,0.0198762022800077
2024-12-10,2023-07-24,"3.10%",-50,3.1,0.0425860775091759
2024-12-10,2023-07-24,"3.35%",-25,3.35,0.0771355799715085
2024-12-10,2023-07-24,"3.60%",0,3.6,0.118114990658503
2024-12-10,2023-07-24,"3.85%",25,3.85,0.152906494427158
2024-12-10,2023-07-24,"4.10%",50,4.1,0.167348590347382
2024-12-10,2023-07-24,"4.35%",75,4.35,0.154844222900224
2024-12-10,2023-07-24,"4.60%",100,4.6,0.121127678639307
2024-12-10,2023-07-24,"4.85%",125,4.85,0.0801055981198806
2024-12-10,2023-07-24,"5.10%",150,5.1,0.0447864007713831
2024-12-10,2023-07-24,"5.35%",175,5.35,0.0211681643754698
2024-12-10,2023-07-24,"5.60%",200,5.6,0
2024-12-10,2023-07-24,"5.85%",225,5.85,0
2024-12-10,2023-07-24,"6.10%",250,6.1,0
2024-12-10,2023-07-25,"0.10%",-300,0.1,0
2024-12-10,2023-07-25,"0.35%",-300,0.35,0
2024-12-10,2023-07-25,"0.60%",-300,0.6,0
2024-12-10,2023-07-25,"0.85%",-275,0.85,0
2024-12-10,2023-07-25,"1.10%",-250,1.1,0
2024-12-10,2023-07-25,"1.35%",-225,1.35,0
2024-12-10,2023-07-25,"1.60%",-200,1.6,0
2024-12-10,2023-07-25,"1.85%",-175,1.85,0
2024-12-10,2023-07-25,"2.10%",-150,2.1,0
2024-12-10,2023-07-25,"2.35%",-125,2.35,0
2024-12-10,2023-07-25,"2.60%",-100,2.6,0
2024-12-10,2023-07-25,"2.85%",-75,2.85,0.0157732136390474
2024-12-10,2023-07-25,"3.10%",-50,3.1,0.0362160410048838
2024-12-10,2023-07-25,"3.35%",-25,3.35,0.0696396404431415
2024-12-10,2023-07-25,"3.60%",0,3.6,0.11215021170316
2024-12-10,2023-07-25,"3.85%",25,3.85,0.151266073892023
2024-12-10,2023-07-25,"4.10%",50,4.1,0.170878362012728
2024-12-10,2023-07-25,"4.35%",75,4.35,0.161673659286249
2024-12-10,2023-07-25,"4.60%",100,4.6,0.128114108637528
2024-12-10,2023-07-25,"4.85%",125,4.85,0.0850266912612399
2024-12-10,2023-07-25,"5.10%",150,5.1,0.0472613073883116
2024-12-10,2023-07-25,"5.35%",175,5.35,0.0220006907316881
2024-12-10,2023-07-25,"5.60%",200,5.6,0
2024-12-10,2023-07-25,"5.85%",225,5.85,0
2024-12-10,2023-07-25,"6.10%",250,6.1,0
2024-12-10,2023-07-26,"0.10%",-300,0.1,0
2024-12-10,2023-07-26,"0.35%",-300,0.35,0
2024-12-10,2023-07-26,"0.60%",-300,0.6,0
2024-12-10,2023-07-26,"0.85%",-275,0.85,0
2024-12-10,2023-07-26,"1.10%",-250,1.1,0
2024-12-10,2023-07-26,"1.35%",-225,1.35,0
2024-12-10,2023-07-26,"1.60%",-200,1.6,0
2024-12-10,2023-07-26,"1.85%",-175,1.85,0
2024-12-10,2023-07-26,"2.10%",-150,2.1,0
2024-12-10,2023-07-26,"2.35%",-125,2.35,0
2024-12-10,2023-07-26,"2.60%",-100,2.6,0.010941107272259
2024-12-10,2023-07-26,"2.85%",-75,2.85,0.0260596459675438
2024-12-10,2023-07-26,"3.10%",-50,3.1,0.0525391752679966
2024-12-10,2023-07-26,"3.35%",-25,3.35,0.0896638169066601
2024-12-10,2023-07-26,"3.60%",0,3.6,0.12953272836776
2024-12-10,2023-07-26,"3.85%",25,3.85,0.158407760620378
2024-12-10,2023-07-26,"4.10%",50,4.1,0.163987798683244
2024-12-10,2023-07-26,"4.35%",75,4.35,0.143709460947545
2024-12-10,2023-07-26,"4.60%",100,4.6,0.106609433072695
2024-12-10,2023-07-26,"4.85%",125,4.85,0.0669479369132608
2024-12-10,2023-07-26,"5.10%",150,5.1,0.0355878784498417
2024-12-10,2023-07-26,"5.35%",175,5.35,0.0160132575308164
2024-12-10,2023-07-26,"5.60%",200,5.6,0
2024-12-10,2023-07-26,"5.85%",225,5.85,0
2024-12-10,2023-07-26,"6.10%",250,6.1,0
2024-12-10,2023-07-27,"0.10%",-300,0.1,0
2024-12-10,2023-07-27,"0.35%",-300,0.35,0
2024-12-10,2023-07-27,"0.60%",-300,0.6,0
2024-12-10,2023-07-27,"0.85%",-275,0.85,0
2024-12-10,2023-07-27,"1.10%",-250,1.1,0
2024-12-10,2023-07-27,"1.35%",-225,1.35,0
2024-12-10,2023-07-27,"1.60%",-200,1.6,0
2024-12-10,2023-07-27,"1.85%",-175,1.85,0
2024-12-10,2023-07-27,"2.10%",-150,2.1,0
2024-12-10,2023-07-27,"2.35%",-125,2.35,0
2024-12-10,2023-07-27,"2.60%",-100,2.6,0
2024-12-10,2023-07-27,"2.85%",-75,2.85,0.0262654782185484
2024-12-10,2023-07-27,"3.10%",-50,3.1,0.0567283885359216
2024-12-10,2023-07-27,"3.35%",-25,3.35,0.100810827379492
2024-12-10,2023-07-27,"3.60%",0,3.6,0.147408055107323
2024-12-10,2023-07-27,"3.85%",25,3.85,0.17735894422592
2024-12-10,2023-07-27,"4.10%",50,4.1,0.175593320171047
2024-12-10,2023-07-27,"4.35%",75,4.35,0.143049262432125
2024-12-10,2023-07-27,"4.60%",100,4.6,0.095891532583772
2024-12-10,2023-07-27,"4.85%",125,4.85,0.0528908837300806
2024-12-10,2023-07-27,"5.10%",150,5.1,0.0240033076157701
2024-12-10,2023-07-27,"5.35%",175,5.35,0
2024-12-10,2023-07-27,"5.60%",200,5.6,0
2024-12-10,2023-07-27,"5.85%",225,5.85,0
2024-12-10,2023-07-27,"6.10%",250,6.1,0
2024-12-10,2023-07-28,"0.10%",-300,0.1,0
2024-12-10,2023-07-28,"0.35%",-300,0.35,0
2024-12-10,2023-07-28,"0.60%",-300,0.6,0
2024-12-10,2023-07-28,"0.85%",-275,0.85,0
2024-12-10,2023-07-28,"1.10%",-250,1.1,0
2024-12-10,2023-07-28,"1.35%",-225,1.35,0
2024-12-10,2023-07-28,"1.60%",-200,1.6,0
2024-12-10,2023-07-28,"1.85%",-175,1.85,0
2024-12-10,2023-07-28,"2.10%",-150,2.1,0
2024-12-10,2023-07-28,"2.35%",-125,2.35,0
2024-12-10,2023-07-28,"2.60%",-100,2.6,0.0113738377787979
2024-12-10,2023-07-28,"2.85%",-75,2.85,0.0269937939908656
2024-12-10,2023-07-28,"3.10%",-50,3.1,0.0541652452073452
2024-12-10,2023-07-28,"3.35%",-25,3.35,0.0918944508134247
2024-12-10,2023-07-28,"3.60%",0,3.6,0.13181924915797
2024-12-10,2023-07-28,"3.85%",25,3.85,0.15988057420633
2024-12-10,2023-07-28,"4.10%",50,4.1,0.16396203641743
2024-12-10,2023-07-28,"4.35%",75,4.35,0.142174625981694
2024-12-10,2023-07-28,"4.60%",100,4.6,0.104238833312146
2024-12-10,2023-07-28,"4.85%",125,4.85,0.0646189910669161
2024-12-10,2023-07-28,"5.10%",150,5.1,0.0338692550346907
2024-12-10,2023-07-28,"5.35%",175,5.35,0.01500910703239
2024-12-10,2023-07-28,"5.60%",200,5.6,0
2024-12-10,2023-07-28,"5.85%",225,5.85,0
2024-12-10,2023-07-28,"6.10%",250,6.1,0
2024-12-10,2023-07-31,"0.10%",-300,0.1,0
2024-12-10,2023-07-31,"0.35%",-300,0.35,0
2024-12-10,2023-07-31,"0.60%",-300,0.6,0
2024-12-10,2023-07-31,"0.85%",-275,0.85,0
2024-12-10,2023-07-31,"1.10%",-250,1.1,0
2024-12-10,2023-07-31,"1.35%",-225,1.35,0
2024-12-10,2023-07-31,"1.60%",-200,1.6,0
2024-12-10,2023-07-31,"1.85%",-175,1.85,0
2024-12-10,2023-07-31,"2.10%",-150,2.1,0
2024-12-10,2023-07-31,"2.35%",-125,2.35,0
2024-12-10,2023-07-31,"2.60%",-100,2.6,0.0129109003987772
2024-12-10,2023-07-31,"2.85%",-75,2.85,0.0290598281045734
2024-12-10,2023-07-31,"3.10%",-50,3.1,0.0559052562967587
2024-12-10,2023-07-31,"3.35%",-25,3.35,0.0919273001903393
2024-12-10,2023-07-31,"3.60%",0,3.6,0.129203923058768
2024-12-10,2023-07-31,"3.85%",25,3.85,0.155221229460044
2024-12-10,2023-07-31,"4.10%",50,4.1,0.159394530550407
2024-12-10,2023-07-31,"4.35%",75,4.35,0.1399081368399
2024-12-10,2023-07-31,"4.60%",100,4.6,0.104968237399208
2024-12-10,2023-07-31,"4.85%",125,4.85,0.0673153440464546
2024-12-10,2023-07-31,"5.10%",150,5.1,0.0368981953819496
2024-12-10,2023-07-31,"5.35%",175,5.35,0.0172871182728207
2024-12-10,2023-07-31,"5.60%",200,5.6,0
2024-12-10,2023-07-31,"5.85%",225,5.85,0
2024-12-10,2023-07-31,"6.10%",250,6.1,0
2024-12-10,2023-08-01,"0.10%",-300,0.1,0
2024-12-10,2023-08-01,"0.35%",-300,0.35,0
2024-12-10,2023-08-01,"0.60%",-300,0.6,0
2024-12-10,2023-08-01,"0.85%",-275,0.85,0
2024-12-10,2023-08-01,"1.10%",-250,1.1,0
2024-12-10,2023-08-01,"1.35%",-225,1.35,0
2024-12-10,2023-08-01,"1.60%",-200,1.6,0
2024-12-10,2023-08-01,"1.85%",-175,1.85,0
2024-12-10,2023-08-01,"2.10%",-150,2.1,0
2024-12-10,2023-08-01,"2.35%",-125,2.35,0
2024-12-10,2023-08-01,"2.60%",-100,2.6,0.0131724613940703
2024-12-10,2023-08-01,"2.85%",-75,2.85,0.0326396514746389
2024-12-10,2023-08-01,"3.10%",-50,3.1,0.0666406951846047
2024-12-10,2023-08-01,"3.35%",-25,3.35,0.112116036789687
2024-12-10,2023-08-01,"3.60%",0,3.6,0.155433320121939
2024-12-10,2023-08-01,"3.85%",25,3.85,0.177573256267544
2024-12-10,2023-08-01,"4.10%",50,4.1,0.167175137158267
2024-12-10,2023-08-01,"4.35%",75,4.35,0.129695485209783
2024-12-10,2023-08-01,"4.60%",100,4.6,0.0829144347699013
2024-12-10,2023-08-01,"4.85%",125,4.85,0.0436792805935185
2024-12-10,2023-08-01,"5.10%",150,5.1,0.0189602410360469
2024-12-10,2023-08-01,"5.35%",175,5.35,0
2024-12-10,2023-08-01,"5.60%",200,5.6,0
2024-12-10,2023-08-01,"5.85%",225,5.85,0
2024-12-10,2023-08-01,"6.10%",250,6.1,0
2024-12-10,2023-08-02,"0.10%",-300,0.1,0
2024-12-10,2023-08-02,"0.35%",-300,0.35,0
2024-12-10,2023-08-02,"0.60%",-300,0.6,0
2024-12-10,2023-08-02,"0.85%",-275,0.85,0
2024-12-10,2023-08-02,"1.10%",-250,1.1,0
2024-12-10,2023-08-02,"1.35%",-225,1.35,0
2024-12-10,2023-08-02,"1.60%",-200,1.6,0
2024-12-10,2023-08-02,"1.85%",-175,1.85,0
2024-12-10,2023-08-02,"2.10%",-150,2.1,0
2024-12-10,2023-08-02,"2.35%",-125,2.35,0
2024-12-10,2023-08-02,"2.60%",-100,2.6,0.0143256466166504
2024-12-10,2023-08-02,"2.85%",-75,2.85,0.0347088285021317
2024-12-10,2023-08-02,"3.10%",-50,3.1,0.0694606385852767
2024-12-10,2023-08-02,"3.35%",-25,3.35,0.114822841898311
2024-12-10,2023-08-02,"3.60%",0,3.6,0.156791137105035
2024-12-10,2023-08-02,"3.85%",25,3.85,0.176858762550148
2024-12-10,2023-08-02,"4.10%",50,4.1,0.164796006206484
2024-12-10,2023-08-02,"4.35%",75,4.35,0.12684692624263
2024-12-10,2023-08-02,"4.60%",100,4.6,0.0806528113321389
2024-12-10,2023-08-02,"4.85%",125,4.85,0.042359772379928
2024-12-10,2023-08-02,"5.10%",150,5.1,0.0183766285812662
2024-12-10,2023-08-02,"5.35%",175,5.35,0
2024-12-10,2023-08-02,"5.60%",200,5.6,0
2024-12-10,2023-08-02,"5.85%",225,5.85,0
2024-12-10,2023-08-02,"6.10%",250,6.1,0
