"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","1.10%",-250,1.1,0.136289529928513
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","1.35%",-225,1.35,0.223726266397174
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","1.60%",-200,1.6,0.249218050750706
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","1.85%",-175,1.85,0.188397368588671
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","2.10%",-150,2.1,0.0966360327947172
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","2.35%",-125,2.35,0.0336220612207381
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-06 22:00:00,"2022-05-07 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","0.60%",-300,0.6,0.0127115165887062
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","0.85%",-275,0.85,0.0489266290571209
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","1.10%",-250,1.1,0.126297537912037
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","1.35%",-225,1.35,0.218759422625532
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","1.60%",-200,1.6,0.254328551241751
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","1.85%",-175,1.85,0.19848037999829
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","2.10%",-150,2.1,0.103961466767916
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","2.35%",-125,2.35,0.0365344958086478
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-07 22:00:00,"2022-05-08 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","0.60%",-300,0.6,0.0127115165887062
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","0.85%",-275,0.85,0.0489266290571209
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","1.10%",-250,1.1,0.126297537912037
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","1.35%",-225,1.35,0.218759422625532
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","1.60%",-200,1.6,0.254328551241751
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","1.85%",-175,1.85,0.19848037999829
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","2.10%",-150,2.1,0.103961466767916
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","2.35%",-125,2.35,0.0365344958086478
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-08 22:00:00,"2022-05-09 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","0.60%",-300,0.6,0.0127115165887062
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","0.85%",-275,0.85,0.0489266290571209
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","1.10%",-250,1.1,0.126297537912037
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","1.35%",-225,1.35,0.218759422625532
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","1.60%",-200,1.6,0.254328551241751
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","1.85%",-175,1.85,0.19848037999829
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","2.10%",-150,2.1,0.103961466767916
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","2.35%",-125,2.35,0.0365344958086478
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-09 22:00:00,"2022-05-10 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","0.60%",-300,0.6,0.0172298334420262
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","0.85%",-275,0.85,0.0616010543938497
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","1.10%",-250,1.1,0.147059528841542
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","1.35%",-225,1.35,0.234535238149593
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","1.60%",-200,1.6,0.249949202882306
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","1.85%",-175,1.85,0.178008450130413
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","2.10%",-150,2.1,0.0847008094034768
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","2.35%",-125,2.35,0.0269158827567942
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-10 22:00:00,"2022-05-11 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","0.60%",-300,0.6,0.031482336233453
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","0.85%",-275,0.85,0.0949985864252472
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","1.10%",-250,1.1,0.190730133629492
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","1.35%",-225,1.35,0.25488958378741
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","1.60%",-200,1.6,0.226773484919176
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","1.85%",-175,1.85,0.134310118405736
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","2.10%",-150,2.1,0.0529376768299861
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","2.35%",-125,2.35,0.0138780797694993
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-11 22:00:00,"2022-05-12 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","0.60%",-300,0.6,0.0281569953042777
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","0.85%",-275,0.85,0.0880820341734828
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","1.10%",-250,1.1,0.183092879461617
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","1.35%",-225,1.35,0.253003903255802
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","1.60%",-200,1.6,0.232456113754819
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","1.85%",-175,1.85,0.142000513288659
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","2.10%",-150,2.1,0.0576559271533401
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","2.35%",-125,2.35,0.015551633608002
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-12 22:00:00,"2022-05-13 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","0.60%",-300,0.6,0.035197321353305
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","0.85%",-275,0.85,0.103344181084668
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","1.10%",-250,1.1,0.200825419521388
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","1.35%",-225,1.35,0.258395786069304
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","1.60%",-200,1.6,0.220168845090612
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","1.85%",-175,1.85,0.124218318527239
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","2.10%",-150,2.1,0.046389545800987
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","2.35%",-125,2.35,0.0114605825524972
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-13 22:00:00,"2022-05-14 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","0.60%",-300,0.6,0.0432035823601367
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","0.85%",-275,0.85,0.121897442916548
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","1.10%",-250,1.1,0.223523949059474
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","1.35%",-225,1.35,0.26649848648585
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","1.60%",-200,1.6,0.206615210196844
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","1.85%",-175,1.85,0.104146909865312
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","2.10%",-150,2.1,0.0341144191158349
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","2.35%",-125,2.35,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-14 22:00:00,"2022-05-15 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","0.60%",-300,0.6,0.0432035823601367
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","0.85%",-275,0.85,0.121897442916548
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","1.10%",-250,1.1,0.223523949059474
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","1.35%",-225,1.35,0.26649848648585
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","1.60%",-200,1.6,0.206615210196844
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","1.85%",-175,1.85,0.104146909865312
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","2.10%",-150,2.1,0.0341144191158349
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","2.35%",-125,2.35,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-15 22:00:00,"2022-05-16 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","0.60%",-300,0.6,0.0413753520899904
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","0.85%",-275,0.85,0.120569070934141
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","1.10%",-250,1.1,0.225293488307269
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","1.35%",-225,1.35,0.270079058590774
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","1.60%",-200,1.6,0.20774269771452
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","1.85%",-175,1.85,0.102509058216378
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","2.10%",-150,2.1,0.0324312741469288
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","2.35%",-125,2.35,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","2.60%",-100,2.6,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","2.85%",-75,2.85,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","3.10%",-50,3.1,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","3.35%",-25,3.35,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","3.60%",0,3.6,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","3.85%",25,3.85,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","4.10%",50,4.1,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","4.35%",75,4.35,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","4.60%",100,4.6,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","4.85%",125,4.85,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","5.10%",150,5.1,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","5.35%",175,5.35,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","5.60%",200,5.6,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","5.85%",225,5.85,0
2022-08-02,2022-05-16 22:00:00,"2022-05-17 08:00:00","6.10%",250,6.1,0
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","0.10%",-350,0.1,0
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","0.35%",-325,0.35,0
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","0.60%",-300,0.6,0.0366483472709169
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","0.85%",-275,0.85,0.111856397544714
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","1.10%",-250,1.1,0.218037472799993
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","1.35%",-225,1.35,0.27157879971023
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","1.60%",-200,1.6,0.216188890813227
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","1.85%",-175,1.85,0.10996697603712
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","2.10%",-150,2.1,0.0357231158237995
2022-08-02,2022-05-17 22:00:00,"2022-05-18 08:00:00","2.35%",-125,2.35,0
